scl , ecg , emg_trap
4.841,13137,-13571
4.841,13144,-13564
4.841,13145,-13562
4.841,13154,-13562
4.84,13152,-13566
4.841,13161,-13565
4.841,13153,-13566
4.84,13160,-13560
4.84,13151,-13572
4.841,13160,-13572
4.841,13161,-13565
4.841,13166,-13561
4.841,13166,-13569
4.84,13166,-13561
4.841,13164,-13558
4.841,13177,-13562
4.841,13180,-13556
4.84,13182,-13557
4.841,13179,-13573
4.84,13179,-13574
4.84,13164,-13576
4.841,13166,-13573
4.841,13183,-13565
4.841,13188,-13567
4.84,13177,-13572
4.841,13189,-13562
4.841,13187,-13566
4.84,13185,-13560
4.841,13183,-13564
4.841,13192,-13564
4.841,13187,-13565
4.84,13190,-13568
4.841,13194,-13573
4.841,13195,-13583
4.841,13194,-13572
4.841,13184,-13563
4.841,13190,-13562
4.841,13190,-13560
4.841,13188,-13573
4.84,13190,-13573
4.841,13200,-13569
4.841,13193,-13569
4.841,13207,-13575
4.841,13207,-13577
4.841,13215,-13564
4.841,13202,-13566
4.841,13219,-13560
4.84,13209,-13575
4.841,13222,-13564
4.841,13221,-13564
4.84,13215,-13564
4.841,13221,-13569
4.841,13218,-13574
4.841,13216,-13563
4.84,13219,-13572
4.841,13230,-13573
4.84,13231,-13578
4.841,13234,-13551
4.841,13238,-13562
4.84,13238,-13559
4.841,13244,-13562
4.841,13236,-13565
4.84,13244,-13563
4.84,13244,-13577
4.841,13253,-13575
4.84,13263,-13566
4.84,13248,-13567
4.84,13258,-13566
4.841,13260,-13579
4.84,13268,-13573
4.841,13263,-13576
4.84,13266,-13569
4.84,13268,-13577
4.84,13262,-13577
4.84,13269,-13578
4.841,13276,-13571
4.84,13281,-13575
4.84,13288,-13572
4.84,13276,-13576
4.841,13278,-13589
4.841,13283,-13590
4.841,13275,-13593
4.84,13279,-13587
4.84,13288,-13584
4.841,13275,-13585
4.841,13274,-13579
4.84,13290,-13577
4.84,13295,-13575
4.84,13303,-13582
4.84,13301,-13587
4.84,13291,-13589
4.841,13310,-13576
4.84,13298,-13586
4.84,13307,-13581
4.84,13313,-13583
4.84,13305,-13579
4.841,13314,-13573
4.84,13316,-13565
4.841,13320,-13569
4.84,13332,-13568
4.84,13324,-13572
4.84,13321,-13582
4.84,13311,-13583
4.84,13318,-13590
4.8409,13318,-13582
4.8401,13324,-13578
4.84,13327,-13575
4.84,13317,-13571
4.8391,13325,-13571
4.8399,13310,-13562
4.8409,13309,-13563
4.8401,13310,-13560
4.84,13315,-13561
4.84,13294,-13572
4.8409,13293,-13560
4.8401,13285,-13559
4.84,13295,-13559
4.84,13293,-13555
4.8391,13271,-13547
4.8399,13262,-13549
4.84,13263,-13551
4.84,13258,-13556
4.84,13249,-13558
4.8391,13246,-13572
4.839,13243,-13571
4.8399,13232,-13566
4.84,13233,-13547
4.84,13233,-13558
4.84,13227,-13555
4.84,13216,-13557
4.84,13203,-13562
4.84,13210,-13559
4.84,13206,-13565
4.8391,13199,-13570
4.8399,13196,-13568
4.8391,13202,-13570
4.839,13196,-13571
4.8399,13195,-13573
4.84,13198,-13563
4.84,13187,-13565
4.84,13199,-13563
4.84,13193,-13561
4.84,13179,-13567
4.84,13189,-13567
4.84,13191,-13570
4.8391,13183,-13563
4.839,13177,-13567
4.8399,13177,-13561
4.8391,13172,-13564
4.839,13181,-13560
4.8399,13174,-13560
4.84,13179,-13560
4.8391,13175,-13568
4.8399,13172,-13565
4.8391,13172,-13555
4.839,13166,-13548
4.839,13171,-13556
4.839,13167,-13564
4.839,13167,-13560
4.839,13157,-13562
4.839,13159,-13561
4.839,13151,-13559
4.839,13154,-13553
4.8381,13153,-13547
4.8389,13145,-13554
4.839,13146,-13566
4.839,13147,-13576
4.839,13147,-13568
4.839,13141,-13574
4.8381,13142,-13552
4.8389,13137,-13560
4.839,13128,-13567
4.839,13122,-13573
4.8399,13132,-13575
4.8391,13119,-13570
4.839,13126,-13559
4.8381,13123,-13565
4.8389,13122,-13555
4.839,13115,-13563
4.8381,13125,-13561
4.838,13116,-13552
4.8389,13113,-13557
4.839,13110,-13557
4.8381,13101,-13566
4.8389,13106,-13562
4.839,13097,-13567
4.8381,13093,-13578
4.838,13094,-13571
4.838,13098,-13560
4.8389,13089,-13563
4.8381,13080,-13562
4.8389,13076,-13565
4.8381,13085,-13571
4.8389,13067,-13565
4.839,13062,-13566
4.8381,13054,-13566
4.838,13051,-13573
4.838,13054,-13560
4.838,13055,-13557
4.838,13063,-13560
4.838,13045,-13556
4.838,13045,-13562
4.838,13049,-13559
4.838,13038,-13556
4.838,13031,-13570
4.838,13027,-13562
4.838,13023,-13565
4.8371,13019,-13574
4.8379,13022,-13565
4.838,13028,-13556
4.838,13017,-13553
4.838,13010,-13554
4.838,13004,-13551
4.838,13001,-13556
4.838,13001,-13557
4.838,12990,-13556
4.838,12987,-13560
4.8371,12982,-13561
4.8379,12980,-13565
4.8371,12973,-13564
4.837,12970,-13562
4.837,12965,-13560
4.8379,12956,-13561
4.838,12964,-13561
4.838,12956,-13556
4.838,12947,-13553
4.838,12945,-13564
4.838,12950,-13568
4.8371,12952,-13558
4.837,12956,-13554
4.837,12948,-13551
4.837,12958,-13542
4.837,12956,-13556
4.837,12960,-13557
4.837,12969,-13560
4.837,12977,-13554
4.837,12979,-13553
4.837,12994,-13560
4.8361,13004,-13565
4.8369,13013,-13561
4.837,13009,-13552
4.837,13007,-13543
4.8361,13011,-13541
4.8369,13000,-13548
4.837,12980,-13562
4.837,12975,-13563
4.837,12964,-13566
4.8361,12961,-13570
4.8369,12962,-13571
4.837,12981,-13561
4.837,12992,-13553
4.837,12994,-13552
4.837,13009,-13556
4.8361,13014,-13553
4.8369,13003,-13553
4.8361,13012,-13554
4.8369,13008,-13559
4.837,13013,-13562
4.8361,13013,-13558
4.836,13003,-13557
4.8368,13010,-13550
4.8353,13015,-13547
4.8358,12995,-13547
4.836,12990,-13555
4.836,12985,-13564
4.836,12970,-13567
4.836,12948,-13568
4.836,12936,-13572
4.8368,12917,-13553
4.8362,12904,-13558
4.836,12896,-13551
4.836,12873,-13550
4.836,12847,-13554
4.8352,12836,-13538
4.8358,12822,-13550
4.836,12812,-13551
4.836,12797,-13556
4.836,12786,-13556
4.836,12784,-13554
4.8352,12764,-13556
4.8358,12757,-13553
4.836,12758,-13559
4.836,12742,-13562
4.836,12736,-13549
4.8352,12721,-13545
4.8358,12707,-13559
4.8352,12699,-13554
4.8358,12704,-13543
4.836,12697,-13555
4.836,12690,-13564
4.836,12686,-13556
4.836,12679,-13553
4.836,12679,-13548
4.836,12682,-13560
4.8352,12666,-13552
4.835,12662,-13537
4.835,12663,-13538
4.835,12658,-13535
4.835,12649,-13530
4.835,12647,-13546
4.835,12642,-13548
4.835,12655,-13558
4.835,12630,-13570
4.835,12634,-13564
4.835,12641,-13552
4.835,12624,-13547
4.835,12610,-13546
4.8358,12614,-13543
4.8352,12613,-13562
4.835,12612,-13559
4.835,12614,-13549
4.835,12611,-13544
4.835,12614,-13546
4.8342,12605,-13553
4.8348,12608,-13550
4.835,12599,-13555
4.835,12587,-13553
4.835,12575,-13545
4.835,12558,-13562
4.835,12546,-13556
4.8342,12519,-13555
4.834,12483,-13558
4.8348,12458,-13546
4.835,12453,-13555
4.8342,12464,-13543
4.8348,12472,-13547
4.835,12489,-13546
4.8342,12543,-13556
4.8348,12597,-13568
4.8342,12706,-13560
4.8348,12829,-13553
4.8342,13021,-13546
4.8348,13220,-13530
4.835,13447,-13520
4.8342,13615,-13519
4.834,13764,-13527
4.834,13891,-13518
4.834,13999,-13517
4.834,14130,-13513
4.834,14237,-13535
4.834,14237,-13546
4.834,14231,-13545
4.834,14167,-13550
4.8332,14004,-13536
4.8338,13832,-13546
4.8332,13710,-13553
4.8338,13582,-13555
4.834,13370,-13554
4.834,13156,-13566
4.8332,12986,-13569
4.8338,12853,-13566
4.8332,12732,-13562
4.833,12637,-13569
4.8338,12581,-13557
4.834,12548,-13567
4.8332,12547,-13560
4.833,12532,-13559
4.8338,12517,-13568
4.8332,12518,-13561
4.833,12519,-13560
4.833,12538,-13565
4.833,12550,-13563
4.833,12552,-13575
4.833,12540,-13570
4.8338,12533,-13549
4.834,12519,-13546
4.834,12512,-13552
4.8332,12495,-13553
4.8338,12478,-13555
4.8332,12480,-13552
4.833,12479,-13557
4.8322,12471,-13563
4.832,12465,-13560
4.8328,12478,-13545
4.833,12470,-13554
4.833,12457,-13554
4.8322,12460,-13550
4.832,12455,-13551
4.8328,12448,-13544
4.833,12454,-13551
4.8322,12453,-13549
4.832,12445,-13552
4.8328,12445,-13554
4.8322,12450,-13550
4.832,12462,-13548
4.832,12456,-13540
4.832,12452,-13558
4.8328,12459,-13554
4.833,12446,-13558
4.833,12445,-13573
4.833,12438,-13574
4.8322,12435,-13564
4.832,12431,-13570
4.832,12444,-13561
4.832,12441,-13557
4.832,12439,-13555
4.832,12431,-13549
4.832,12440,-13556
4.832,12437,-13552
4.8328,12433,-13542
4.8322,12429,-13558
4.8312,12434,-13561
4.8318,12435,-13570
4.832,12449,-13560
4.8312,12455,-13542
4.8318,12445,-13553
4.832,12444,-13547
4.832,12442,-13544
4.832,12436,-13554
4.8312,12430,-13557
4.8318,12422,-13554
4.832,12429,-13553
4.8312,12436,-13555
4.831,12438,-13549
4.831,12439,-13556
4.831,12447,-13552
4.8318,12440,-13551
4.832,12449,-13547
4.832,12442,-13541
4.8312,12427,-13558
4.831,12434,-13548
4.8318,12435,-13556
4.8312,12429,-13552
4.831,12438,-13551
4.831,12441,-13548
4.831,12449,-13545
4.831,12427,-13553
4.831,12430,-13548
4.831,12431,-13561
4.8302,12432,-13554
4.8308,12441,-13555
4.831,12435,-13557
4.831,12442,-13553
4.831,12445,-13553
4.831,12446,-13550
4.8318,12448,-13538
4.8312,12448,-13545
4.8302,12446,-13541
4.83,12447,-13546
4.8308,12440,-13545
4.8302,12436,-13552
4.8308,12437,-13562
4.831,12444,-13562
4.8302,12451,-13561
4.83,12453,-13555
4.8308,12462,-13556
4.8302,12455,-13552
4.83,12457,-13560
4.83,12456,-13556
4.83,12452,-13563
4.83,12460,-13566
4.8308,12452,-13574
4.8302,12458,-13569
4.83,12466,-13564
4.83,12473,-13561
4.83,12481,-13561
4.83,12465,-13553
4.83,12470,-13545
4.83,12463,-13554
4.8292,12463,-13558
4.8298,12469,-13574
4.83,12463,-13571
4.83,12461,-13571
4.8292,12454,-13575
4.829,12465,-13564
4.8298,12475,-13556
4.8292,12484,-13559
4.8298,12479,-13566
4.8292,12475,-13558
4.829,12473,-13559
4.8298,12475,-13565
4.8292,12478,-13566
4.8298,12485,-13567
4.8292,12489,-13567
4.829,12487,-13562
4.829,12491,-13569
4.829,12489,-13563
4.829,12493,-13555
4.829,12490,-13555
4.829,12499,-13561
4.829,12491,-13553
4.829,12497,-13553
4.8298,12501,-13552
4.8284,12505,-13547
4.8288,12507,-13552
4.829,12499,-13551
4.829,12504,-13546
4.829,12502,-13554
4.8282,12499,-13546
4.8288,12487,-13552
4.829,12483,-13541
4.8282,12479,-13550
4.8288,12476,-13554
4.8282,12470,-13542
4.8288,12469,-13549
4.8282,12455,-13545
4.828,12447,-13542
4.828,12440,-13537
4.8288,12430,-13542
4.8282,12434,-13543
4.828,12430,-13549
4.828,12409,-13546
4.828,12407,-13552
4.828,12387,-13551
4.828,12388,-13544
4.828,12387,-13548
4.828,12391,-13542
4.8272,12390,-13549
4.8278,12374,-13544
4.828,12380,-13538
4.828,12369,-13544
4.828,12358,-13531
4.828,12359,-13530
4.828,12353,-13534
4.828,12353,-13545
4.828,12347,-13533
4.8272,12360,-13537
4.8278,12350,-13534
4.828,12343,-13536
4.828,12349,-13544
4.828,12348,-13539
4.828,12336,-13530
4.828,12329,-13551
4.8272,12325,-13543
4.827,12340,-13548
4.8278,12330,-13537
4.8272,12334,-13525
4.827,12345,-13531
4.827,12336,-13533
4.827,12329,-13533
4.827,12320,-13528
4.827,12339,-13532
4.827,12329,-13539
4.827,12325,-13551
4.827,12322,-13539
4.827,12330,-13540
4.8262,12326,-13543
4.826,12319,-13527
4.826,12331,-13526
4.8268,12310,-13527
4.827,12304,-13520
4.827,12312,-13520
4.8262,12296,-13525
4.826,12306,-13533
4.8268,12305,-13534
4.8262,12301,-13547
4.826,12314,-13546
4.826,12307,-13551
4.8268,12302,-13535
4.827,12314,-13534
4.827,12311,-13541
4.8262,12312,-13530
4.8268,12296,-13536
4.8262,12296,-13532
4.826,12281,-13524
4.826,12286,-13533
4.826,12282,-13532
4.826,12272,-13532
4.8268,12275,-13530
4.8262,12286,-13528
4.826,12277,-13536
4.826,12282,-13538
4.826,12273,-13549
4.826,12273,-13539
4.826,12274,-13540
4.826,12271,-13541
4.826,12267,-13535
4.826,12268,-13532
4.8252,12263,-13541
4.8258,12267,-13540
4.8252,12256,-13538
4.8258,12250,-13529
4.8252,12250,-13536
4.825,12263,-13530
4.825,12255,-13537
4.8258,12245,-13541
4.826,12251,-13539
4.8252,12245,-13548
4.825,12235,-13540
4.825,12258,-13531
4.825,12256,-13524
4.8258,12255,-13528
4.8252,12246,-13533
4.8258,12235,-13532
4.8252,12233,-13538
4.825,12228,-13549
4.825,12224,-13543
4.825,12221,-13538
4.825,12223,-13544
4.825,12217,-13527
4.825,12218,-13534
4.825,12223,-13528
4.8258,12224,-13524
4.8252,12210,-13538
4.825,12210,-13535
4.825,12228,-13551
4.825,12235,-13537
4.825,12236,-13526
4.825,12255,-13532
4.825,12272,-13523
4.825,12271,-13517
4.825,12272,-13520
4.8242,12274,-13528
4.8248,12271,-13533
4.8242,12269,-13536
4.824,12269,-13532
4.824,12260,-13522
4.824,12259,-13510
4.824,12250,-13519
4.824,12251,-13520
4.824,12258,-13524
4.824,12265,-13520
4.8248,12262,-13523
4.8242,12265,-13531
4.824,12274,-13525
4.824,12274,-13520
4.8232,12279,-13522
4.8238,12286,-13523
4.824,12291,-13519
4.824,12309,-13512
4.824,12303,-13506
4.824,12302,-13514
4.824,12289,-13516
4.824,12288,-13510
4.824,12291,-13523
4.824,12279,-13534
4.824,12276,-13537
4.824,12262,-13545
4.8232,12267,-13535
4.8238,12252,-13548
4.8232,12238,-13532
4.8238,12225,-13525
4.824,12186,-13530
4.824,12176,-13538
4.824,12157,-13522
4.824,12153,-13532
4.8232,12132,-13534
4.8238,12121,-13531
4.824,12115,-13522
4.8232,12114,-13524
4.823,12110,-13527
4.823,12091,-13522
4.823,12090,-13528
4.823,12081,-13519
4.823,12065,-13524
4.8238,12059,-13534
4.8232,12058,-13529
4.823,12051,-13533
4.823,12047,-13532
4.823,12055,-13534
4.823,12037,-13517
4.823,12038,-13521
4.8222,12032,-13523
4.8228,12023,-13526
4.8222,12020,-13539
4.8228,12012,-13537
4.823,12018,-13530
4.823,12017,-13531
4.823,12005,-13510
4.823,12012,-13520
4.823,12011,-13521
4.8221,12026,-13532
4.822,12013,-13523
4.8228,12019,-13529
4.8221,12012,-13537
4.8228,12009,-13537
4.823,12012,-13534
4.8221,12010,-13531
4.8228,12017,-13543
4.8221,12007,-13535
4.822,12003,-13528
4.822,12009,-13519
4.8228,11994,-13531
4.8221,11993,-13529
4.822,12005,-13524
4.822,11996,-13526
4.822,11995,-13524
4.822,11992,-13534
4.822,11983,-13526
4.8212,11971,-13536
4.8219,11969,-13532
4.822,11961,-13513
4.822,11926,-13525
4.822,11892,-13533
4.822,11869,-13530
4.822,11886,-13517
4.822,11895,-13524
4.822,11904,-13540
4.822,11926,-13548
4.822,11994,-13540
4.822,12081,-13536
4.8212,12176,-13533
4.821,12313,-13524
4.821,12512,-13513
4.821,12711,-13510
4.821,12916,-13503
4.8219,13076,-13500
4.8212,13209,-13495
4.8219,13319,-13491
4.822,13399,-13494
4.8212,13549,-13493
4.821,13636,-13496
4.821,13633,-13515
4.821,13620,-13511
4.821,13527,-13532
4.821,13320,-13532
4.821,13149,-13542
4.821,13014,-13549
4.821,12852,-13554
4.8219,12670,-13549
4.8212,12505,-13554
4.8201,12351,-13552
4.8209,12243,-13545
4.821,12133,-13547
4.821,12051,-13547
4.8201,11995,-13541
4.82,11964,-13556
4.8217,11966,-13543
4.8212,11970,-13544
4.821,11970,-13539
4.8201,11977,-13536
4.8209,11986,-13540
4.821,12003,-13540
4.821,12008,-13533
4.821,12029,-13530
4.8201,12008,-13541
4.8209,12001,-13527
4.8201,11999,-13527
4.82,11998,-13524
4.8209,11991,-13533
4.8201,11995,-13522
4.8209,11984,-13528
4.821,11979,-13533
4.8201,11967,-13538
4.8209,11969,-13529
4.8201,11962,-13529
4.82,11958,-13531
4.8191,11957,-13538
4.8198,11964,-13536
4.82,11961,-13545
4.8191,11966,-13536
4.8198,11970,-13528
4.82,11965,-13531
4.82,11967,-13525
4.82,11965,-13531
4.82,11963,-13530
4.82,11960,-13534
4.82,11949,-13540
4.82,11958,-13539
4.82,11962,-13538
4.82,11964,-13536
4.82,11970,-13528
4.82,11967,-13524
4.82,11975,-13519
4.82,11960,-13531
4.82,11961,-13534
4.82,11972,-13525
4.82,11978,-13519
4.8191,11982,-13535
4.819,11982,-13533
4.8199,11987,-13530
4.8191,11984,-13532
4.819,11992,-13527
4.819,11998,-13539
4.819,11994,-13527
4.819,11986,-13542
4.819,11988,-13539
4.8199,11982,-13545
4.82,11987,-13536
4.8191,12000,-13528
4.819,11993,-13529
4.819,11994,-13536
4.819,12010,-13529
4.819,11997,-13533
4.819,11990,-13539
4.819,12003,-13539
4.819,12015,-13519
4.819,12018,-13525
4.819,12005,-13534
4.819,12001,-13542
4.819,12007,-13533
4.8181,12011,-13538
4.8189,12019,-13538
4.8199,12021,-13532
4.8191,12024,-13536
4.819,12029,-13528
4.819,12032,-13541
4.8181,12021,-13544
4.8189,12021,-13543
4.819,12026,-13542
4.819,12036,-13539
4.8181,12042,-13538
4.818,12043,-13540
4.818,12052,-13533
4.8189,12053,-13535
4.8181,12051,-13528
4.8189,12065,-13534
4.819,12066,-13542
4.819,12054,-13543
4.8181,12059,-13542
4.8189,12062,-13542
4.8181,12072,-13546
4.818,12083,-13532
4.818,12076,-13543
4.818,12072,-13545
4.8171,12083,-13538
4.8179,12088,-13545
4.818,12097,-13545
4.818,12090,-13549
4.818,12097,-13540
4.818,12098,-13555
4.818,12106,-13543
4.818,12103,-13554
4.818,12107,-13553
4.818,12118,-13541
4.818,12124,-13542
4.818,12123,-13543
4.818,12128,-13560
4.818,12129,-13560
4.818,12132,-13560
4.818,12137,-13557
4.8171,12139,-13552
4.8179,12144,-13561
4.818,12148,-13537
4.8171,12153,-13548
4.8179,12149,-13550
4.818,12164,-13542
4.8171,12170,-13548
4.8179,12172,-13552
4.818,12172,-13559
4.818,12179,-13545
4.818,12188,-13564
4.818,12193,-13551
4.8171,12199,-13560
4.817,12203,-13564
4.817,12216,-13544
4.8179,12213,-13544
4.8171,12222,-13555
4.817,12214,-13548
4.817,12219,-13554
4.817,12223,-13551
4.817,12233,-13548
4.817,12227,-13545
4.8161,12229,-13552
4.8177,12234,-13549
4.8171,12246,-13536
4.817,12237,-13529
4.817,12238,-13535
4.8179,12235,-13531
4.8171,12239,-13531
4.817,12236,-13538
4.817,12241,-13533
4.817,12237,-13546
4.8161,12238,-13542
4.8169,12235,-13541
4.8161,12230,-13537
4.816,12233,-13532
4.816,12238,-13528
4.816,12227,-13530
4.816,12219,-13535
4.816,12226,-13536
4.8169,12218,-13542
4.8161,12220,-13545
4.8152,12225,-13539
4.8159,12218,-13539
4.816,12213,-13525
4.8168,12218,-13515
4.8162,12222,-13521
4.816,12225,-13528
4.8168,12217,-13524
4.8162,12218,-13524
4.816,12216,-13529
4.816,12214,-13537
4.816,12214,-13536
4.816,12216,-13534
4.816,12223,-13530
4.816,12225,-13527
4.816,12224,-13528
4.816,12222,-13527
4.816,12215,-13531
4.816,12220,-13526
4.816,12232,-13521
4.816,12239,-13527
4.816,12245,-13528
4.8152,12235,-13541
4.8159,12248,-13524
4.816,12252,-13526
4.8152,12243,-13531
4.8158,12245,-13532
4.816,12253,-13524
4.816,12248,-13526
4.816,12257,-13532
4.8152,12253,-13535
4.815,12266,-13538
4.815,12269,-13533
4.8158,12274,-13526
4.8152,12272,-13526
4.815,12280,-13527
4.815,12279,-13528
4.8158,12290,-13536
4.8152,12284,-13537
4.8158,12283,-13533
4.8152,12290,-13524
4.8158,12302,-13528
4.8152,12297,-13520
4.815,12307,-13529
4.815,12315,-13521
4.8158,12314,-13516
4.8143,12303,-13524
4.8148,12309,-13536
4.8158,12321,-13532
4.8152,12312,-13532
4.815,12322,-13523
4.815,12323,-13531
4.815,12325,-13527
4.815,12337,-13525
4.815,12342,-13526
4.815,12345,-13528
4.8142,12346,-13530
4.814,12346,-13542
4.8148,12345,-13537
4.8142,12349,-13535
4.814,12349,-13544
4.814,12347,-13549
4.814,12350,-13542
4.8148,12362,-13533
4.815,12368,-13523
4.815,12369,-13527
4.8142,12374,-13525
4.814,12372,-13526
4.814,12367,-13522
4.814,12367,-13528
4.814,12367,-13536
4.814,12373,-13540
4.814,12387,-13529
4.8148,12388,-13519
4.8142,12389,-13527
4.814,12383,-13531
4.8148,12388,-13530
4.8142,12396,-13534
4.814,12394,-13525
4.814,12391,-13532
4.814,12405,-13535
4.814,12397,-13539
4.814,12406,-13533
4.814,12408,-13530
4.814,12411,-13538
4.8132,12413,-13527
4.8138,12416,-13534
4.814,12415,-13532
4.814,12425,-13532
4.8132,12420,-13540
4.813,12416,-13545
4.813,12424,-13536
4.8138,12420,-13528
4.814,12423,-13526
4.814,12423,-13527
4.8132,12426,-13532
4.813,12428,-13533
4.813,12421,-13536
4.813,12436,-13538
4.813,12436,-13542
4.813,12445,-13545
4.813,12446,-13543
4.813,12452,-13547
4.813,12460,-13552
4.813,12479,-13543
4.813,12490,-13533
4.813,12502,-13531
4.813,12527,-13530
4.813,12546,-13533
4.813,12568,-13529
4.813,12563,-13529
4.8138,12562,-13534
4.8132,12566,-13533
4.813,12566,-13528
4.8122,12567,-13532
4.8128,12565,-13536
4.813,12554,-13532
4.813,12542,-13523
4.813,12557,-13518
4.8122,12566,-13522
4.8128,12568,-13529
4.813,12573,-13536
4.813,12591,-13529
4.813,12606,-13542
4.813,12609,-13533
4.813,12623,-13534
4.813,12635,-13525
4.813,12646,-13525
4.8122,12649,-13532
4.8128,12661,-13530
4.8122,12654,-13537
4.812,12650,-13535
4.8128,12645,-13535
4.813,12637,-13535
4.8122,12637,-13532
4.812,12639,-13537
4.8128,12632,-13537
4.8122,12630,-13543
4.812,12619,-13544
4.812,12611,-13542
4.812,12595,-13543
4.812,12578,-13542
4.812,12558,-13547
4.812,12551,-13548
4.812,12542,-13553
4.812,12544,-13552
4.812,12523,-13549
4.8112,12513,-13550
4.8118,12507,-13541
4.812,12506,-13541
4.812,12500,-13544
4.8112,12502,-13537
4.8118,12496,-13542
4.812,12488,-13550
4.8112,12481,-13548
4.8118,12469,-13548
4.812,12481,-13551
4.8112,12476,-13543
4.8118,12471,-13540
4.812,12474,-13537
4.812,12467,-13544
4.8112,12460,-13543
4.8118,12462,-13543
4.8112,12471,-13544
4.811,12470,-13549
4.811,12462,-13558
4.811,12467,-13551
4.811,12467,-13543
4.811,12465,-13543
4.811,12474,-13549
4.811,12468,-13550
4.811,12465,-13554
4.811,12463,-13543
4.811,12471,-13544
4.811,12470,-13546
4.8102,12477,-13545
4.8108,12477,-13548
4.811,12475,-13556
4.811,12480,-13554
4.811,12491,-13540
4.811,12490,-13538
4.811,12494,-13550
4.8102,12488,-13552
4.81,12484,-13557
4.8108,12486,-13550
4.811,12486,-13548
4.811,12502,-13540
4.811,12483,-13549
4.811,12477,-13541
4.8102,12457,-13536
4.81,12427,-13544
4.81,12388,-13549
4.81,12369,-13551
4.8108,12373,-13565
4.811,12384,-13562
4.8102,12389,-13569
4.81,12415,-13559
4.8108,12478,-13554
4.8102,12555,-13557
4.8108,12665,-13548
4.8102,12815,-13543
4.8108,13010,-13532
4.8102,13207,-13525
4.81,13444,-13523
4.81,13627,-13528
4.81,13797,-13521
4.81,13958,-13518
4.81,14078,-13523
4.81,14216,-13526
4.81,14298,-13529
4.81,14296,-13532
4.8092,14304,-13541
4.8098,14273,-13554
4.81,14112,-13563
4.81,14008,-13563
4.81,13886,-13571
4.81,13708,-13581
4.8092,13449,-13583
4.8098,13232,-13583
4.81,13050,-13586
4.81,12938,-13574
4.81,12852,-13571
4.81,12792,-13573
4.8092,12759,-13559
4.809,12730,-13551
4.8098,12723,-13556
4.8092,12704,-13547
4.809,12673,-13542
4.8098,12675,-13530
4.81,12677,-13532
4.81,12675,-13533
4.81,12668,-13533
4.8092,12658,-13542
4.8098,12642,-13541
4.81,12635,-13545
4.81,12625,-13545
4.8092,12624,-13536
4.8098,12624,-13532
4.8092,12627,-13536
4.809,12621,-13533
4.809,12619,-13551
4.8098,12611,-13546
4.8092,12607,-13536
4.8098,12609,-13534
4.8092,12611,-13528
4.809,12610,-13531
4.8098,12607,-13534
4.81,12607,-13540
4.8092,12612,-13533
4.809,12612,-13534
4.809,12611,-13536
4.809,12619,-13537
4.809,12622,-13529
4.809,12616,-13546
4.809,12615,-13551
4.809,12630,-13537
4.8083,12638,-13532
4.8087,12631,-13538
4.809,12642,-13546
4.809,12647,-13536
4.809,12652,-13538
4.809,12650,-13534
4.809,12651,-13546
4.809,12656,-13544
4.809,12654,-13542
