scl , ecg , emg_trap
2.058,6100.5,-20770
2.058,6099.9,-20771
2.058,6099.8,-20769
2.058,6100.1,-20772
2.058,6103.5,-20766
2.058,6104.9,-20767
2.058,6106.2,-20765
2.058,6112.1,-20761
2.058,6111.9,-20761
2.058,6107.8,-20763
2.058,6108.4,-20770
2.058,6099.8,-20770
2.058,6099.7,-20771
2.058,6102.4,-20769
2.058,6105.5,-20766
2.058,6109.2,-20771
2.058,6107.3,-20766
2.058,6109.4,-20764
2.058,6108.1,-20765
2.058,6101.6,-20764
2.058,6104.1,-20770
2.058,6101.4,-20769
2.058,6094.8,-20773
2.058,6095.1,-20775
2.058,6097.1,-20771
2.058,6094,-20769
2.058,6095.7,-20769
2.058,6098.5,-20761
2.058,6094.8,-20765
2.058,6089.6,-20764
2.058,6088.9,-20763
2.058,6089.8,-20770
2.058,6084.3,-20772
2.058,6082.4,-20770
2.058,6086.5,-20769
2.058,6082.5,-20769
2.058,6083.3,-20764
2.058,6083.3,-20765
2.058,6087.7,-20767
2.058,6080.7,-20774
2.058,6082.9,-20768
2.058,6082.4,-20763
2.0587,6072.3,-20771
2.0583,6072.9,-20766
2.058,6071.5,-20772
2.058,6072.1,-20771
2.058,6071.7,-20766
2.0587,6071.6,-20765
2.059,6069.3,-20764
2.059,6071.6,-20766
2.0583,6071.9,-20764
2.058,6073.3,-20765
2.058,6063.5,-20767
2.058,6063.5,-20775
2.058,6062.1,-20773
2.0587,6066.2,-20773
2.059,6066.1,-20770
2.0583,6069.8,-20769
2.0587,6070.5,-20760
2.059,6068.5,-20760
2.0583,6068.2,-20770
2.0587,6065.3,-20765
2.0583,6064.1,-20769
2.058,6062.1,-20770
2.0587,6063.2,-20767
2.059,6064.3,-20766
2.059,6059.6,-20769
2.0583,6063.9,-20763
2.058,6068.6,-20764
2.0587,6064.9,-20769
2.059,6059.6,-20765
2.059,6056.6,-20769
2.059,6056,-20769
2.059,6055,-20769
2.059,6064.5,-20773
2.059,6070.3,-20772
2.059,6074.3,-20769
2.059,6075.2,-20769
2.059,6090,-20764
2.059,6106.9,-20759
2.059,6120,-20756
2.0583,6133,-20761
2.0587,6138.3,-20767
2.059,6155,-20765
2.059,6175.4,-20758
2.059,6177.5,-20762
2.0583,6184.8,-20759
2.0587,6188.5,-20754
2.059,6183.5,-20751
2.059,6182.6,-20755
2.059,6190.7,-20758
2.059,6193.1,-20763
2.059,6217.5,-20767
2.059,6243.7,-20766
2.059,6254.5,-20762
2.059,6251.7,-20768
2.059,6260.7,-20771
2.059,6288.5,-20762
2.059,6320.7,-20755
2.059,6333,-20747
2.059,6317.9,-20754
2.059,6311.4,-20754
2.059,6309,-20754
2.059,6296.3,-20754
2.059,6285.1,-20759
2.059,6262.6,-20757
2.059,6231.2,-20764
2.059,6178.9,-20761
2.059,6142,-20760
2.059,6131.8,-20760
2.059,6114.8,-20757
2.059,6098.1,-20765
2.059,6087.8,-20768
2.059,6083.6,-20763
2.059,6075.6,-20766
2.059,6069.9,-20770
2.059,6060.1,-20777
2.059,6050.1,-20772
2.059,6041.3,-20771
2.059,6033.9,-20771
2.059,6034.3,-20762
2.059,6028.4,-20764
2.059,6028.7,-20769
2.059,6027.6,-20769
2.059,6025.3,-20773
2.059,6023.9,-20775
2.059,6022.4,-20767
2.059,6023.6,-20772
2.059,6027.4,-20775
2.059,6027.1,-20779
2.059,6019.4,-20772
2.059,6020.9,-20770
2.059,6015.7,-20772
2.059,6011.4,-20774
2.059,6012.9,-20772
2.059,6012.5,-20772
2.059,6013.9,-20773
2.059,6015.7,-20771
2.059,6012,-20771
2.059,6010.6,-20775
2.059,6011.5,-20773
2.059,6015.6,-20766
2.059,6009.3,-20770
2.059,6008.6,-20774
2.059,6009.9,-20769
2.059,6006.8,-20768
2.059,6004.4,-20773
2.059,6005.8,-20780
2.059,6012.9,-20772
2.059,6013.8,-20766
2.059,6020.4,-20763
2.059,6020.4,-20763
2.059,6022.3,-20767
2.059,6029.2,-20774
2.059,6026.5,-20778
2.059,6020.8,-20777
2.059,6028.2,-20775
2.059,6033.9,-20781
2.059,6029.5,-20775
2.059,6031.5,-20768
2.059,6029.8,-20770
2.059,6008.2,-20767
2.059,5999.8,-20773
2.059,5981.4,-20785
2.059,5997.9,-20788
2.059,6043.6,-20787
2.059,6106.6,-20790
2.059,6187.2,-20792
2.059,6312,-20786
2.059,6494.7,-20784
2.059,6665.2,-20776
2.059,6813.8,-20769
2.059,6956.2,-20763
2.059,7173.7,-20754
2.059,7346.4,-20746
2.059,7471.2,-20734
2.059,7522.1,-20727
2.059,7499.4,-20690
2.059,7113.9,-20674
2.059,6583,-20672
2.059,6123.7,-20687
2.059,5726.9,-20677
2.059,5511.2,-20680
2.059,5343.9,-20706
2.059,5229.5,-20728
2.059,5199.4,-20736
2.059,5216.7,-20736
2.059,5306.1,-20744
2.059,5425.9,-20751
2.059,5565.4,-20760
2.059,5716.9,-20757
2.059,5848.4,-20762
2.059,5946.3,-20764
2.059,6024.1,-20763
2.059,6082.7,-20763
2.059,6115.5,-20762
2.059,6117.5,-20766
2.059,6122.5,-20770
2.059,6120.7,-20770
2.059,6124.3,-20764
2.059,6132.9,-20764
2.059,6132.8,-20765
2.059,6133.7,-20763
2.059,6132.8,-20766
2.059,6136.7,-20767
2.059,6138.8,-20765
2.059,6138.1,-20766
2.059,6141.4,-20770
2.059,6152.9,-20777
2.059,6155.9,-20772
2.059,6157.8,-20772
2.059,6162.8,-20770
2.059,6168.3,-20765
2.059,6162.2,-20766
2.059,6168.3,-20766
2.059,6170.5,-20768
2.059,6167.5,-20770
2.059,6170,-20769
2.059,6175.8,-20773
2.059,6184.6,-20778
2.059,6185.1,-20768
2.059,6197.9,-20761
2.059,6200,-20773
2.059,6199.1,-20762
2.059,6206.5,-20761
2.059,6202.6,-20776
2.059,6201.3,-20773
2.059,6204.6,-20773
2.059,6211.5,-20778
2.059,6214.1,-20771
2.059,6218,-20770
2.059,6225.4,-20774
2.059,6225.6,-20772
2.059,6233.6,-20770
2.059,6230.6,-20773
2.059,6237.6,-20768
2.059,6235.9,-20770
2.059,6237,-20771
2.059,6240.4,-20775
2.059,6248.3,-20782
2.059,6250,-20780
2.059,6252.5,-20776
2.059,6260.6,-20777
2.059,6264.9,-20771
2.059,6267.1,-20767
2.059,6273.8,-20775
2.059,6275.9,-20771
2.059,6273,-20779
2.059,6278.8,-20774
2.059,6289,-20771
2.059,6290.2,-20771
2.059,6287.7,-20776
2.059,6296.1,-20771
2.059,6303.3,-20768
2.059,6308.5,-20762
2.059,6308.8,-20767
2.059,6314.4,-20767
2.059,6319.4,-20770
2.059,6324.9,-20769
2.059,6330.5,-20768
2.059,6342.6,-20770
2.059,6339,-20765
2.059,6342.6,-20765
2.059,6357.8,-20761
2.059,6355.6,-20766
2.059,6364,-20767
2.059,6362.2,-20766
2.059,6361.7,-20767
2.059,6371.3,-20771
2.059,6379.4,-20768
2.059,6391.6,-20769
2.059,6392.6,-20766
2.059,6406.9,-20766
2.059,6414.1,-20768
2.059,6418.9,-20766
2.059,6421.5,-20773
2.059,6428.2,-20764
2.059,6432.1,-20770
2.059,6437.7,-20774
2.059,6446.9,-20774
2.059,6455.9,-20770
2.059,6462.9,-20773
2.059,6472.6,-20761
2.059,6481.2,-20759
2.059,6491,-20756
2.059,6494.4,-20764
2.059,6502.8,-20770
2.059,6509.2,-20766
2.059,6508.2,-20774
2.059,6511.5,-20779
2.059,6526.2,-20774
2.059,6527.6,-20769
2.059,6539.8,-20765
2.059,6545.3,-20765
2.059,6550,-20761
2.059,6554.2,-20761
2.059,6556.8,-20767
2.059,6560.7,-20769
2.059,6555.3,-20772
2.059,6563.5,-20773
2.059,6573.4,-20773
2.059,6574.4,-20768
2.059,6573.4,-20764
2.059,6584.4,-20767
2.059,6587.6,-20758
2.059,6585.2,-20759
2.059,6586.5,-20763
2.059,6584.7,-20762
2.059,6574.6,-20769
2.059,6571.3,-20777
2.059,6573.1,-20774
2.059,6556.7,-20769
2.059,6551.9,-20763
2.059,6548.7,-20765
2.059,6533.3,-20762
2.059,6519.1,-20764
2.059,6495.3,-20769
2.059,6476,-20763
2.059,6461.2,-20763
2.059,6440.9,-20762
2.059,6413.7,-20769
2.059,6397.2,-20773
2.059,6380.3,-20773
2.059,6363.9,-20771
2.059,6341.1,-20767
2.059,6318.9,-20767
2.059,6304.1,-20768
2.059,6288.1,-20766
2.059,6272.3,-20772
2.059,6254.4,-20770
2.059,6238,-20773
2.059,6225.6,-20774
2.059,6215.1,-20771
2.059,6208.9,-20767
2.059,6216.7,-20767
2.059,6200.4,-20762
2.059,6187.5,-20764
2.059,6173,-20768
2.059,6173,-20767
2.059,6165.6,-20767
2.059,6149.8,-20771
2.059,6145.8,-20773
2.059,6141.3,-20773
2.059,6135.5,-20768
2.059,6144.8,-20765
2.059,6141,-20773
2.059,6140.9,-20769
2.059,6138,-20765
2.059,6134.4,-20761
2.059,6136.9,-20769
2.059,6130,-20774
2.059,6133.2,-20778
2.059,6139.3,-20773
2.059,6134.5,-20771
2.059,6140.7,-20770
2.059,6138.9,-20770
2.059,6138.1,-20763
2.059,6135.9,-20766
2.059,6139.4,-20770
2.059,6137.8,-20772
2.059,6134.4,-20773
2.059,6143.4,-20778
2.059,6133.3,-20771
2.059,6143.4,-20777
2.059,6141,-20769
2.059,6136.9,-20774
2.059,6149.2,-20771
2.059,6148.1,-20767
2.059,6140.1,-20768
2.059,6139.8,-20772
2.059,6136.6,-20772
2.059,6145,-20776
2.059,6149.2,-20774
2.059,6148,-20774
2.059,6152,-20779
2.059,6155.8,-20765
2.059,6159.1,-20768
2.059,6150.2,-20766
2.059,6149.3,-20764
2.059,6153.3,-20772
2.059,6145,-20779
2.059,6145.8,-20779
2.059,6156.4,-20779
2.059,6149,-20776
2.059,6147.9,-20774
2.059,6157,-20765
2.059,6152.2,-20766
2.059,6151.4,-20767
2.059,6152.6,-20770
2.059,6155.1,-20772
2.059,6142.3,-20773
2.059,6144.1,-20777
2.059,6148.3,-20776
2.059,6151.1,-20774
2.059,6149.3,-20773
2.059,6155.4,-20770
2.059,6156.2,-20770
2.059,6153.2,-20763
2.059,6152,-20762
2.059,6148,-20772
2.059,6148.3,-20771
2.059,6142.9,-20779
2.059,6145.9,-20779
2.059,6145.4,-20778
2.059,6143.1,-20774
2.059,6146.4,-20770
2.059,6149.9,-20777
2.059,6146.7,-20769
2.059,6148.4,-20770
2.059,6146.9,-20772
2.059,6140.4,-20769
2.059,6137.3,-20770
2.059,6139.3,-20774
2.059,6140.6,-20768
2.059,6138.7,-20766
2.059,6142,-20768
2.059,6136.4,-20773
2.059,6140.1,-20771
2.059,6137.4,-20767
2.059,6134.9,-20763
2.059,6134.2,-20772
2.059,6127.1,-20769
2.059,6122.9,-20768
2.059,6131,-20770
2.059,6130,-20765
2.059,6127.1,-20775
2.059,6131.3,-20770
2.059,6133.4,-20772
2.059,6125,-20771
2.059,6124.7,-20768
2.059,6120.9,-20767
2.059,6116.6,-20768
2.059,6120.7,-20777
2.059,6119.4,-20777
2.059,6114.7,-20773
2.059,6113.1,-20772
2.059,6119.1,-20771
2.059,6119.6,-20763
2.059,6119.6,-20765
2.059,6121.9,-20763
2.059,6116.6,-20768
2.059,6110.7,-20770
2.059,6108.3,-20772
2.059,6110.4,-20777
2.059,6108.8,-20776
2.059,6111.3,-20773
2.059,6116.4,-20772
2.059,6118.5,-20772
2.059,6114.2,-20765
2.059,6116.9,-20770
2.059,6108.3,-20767
2.059,6108.2,-20770
2.059,6110.8,-20767
2.059,6118,-20771
2.059,6120.5,-20774
2.059,6126,-20773
2.059,6138.3,-20769
2.059,6152.9,-20771
2.059,6159.4,-20765
2.059,6159.9,-20769
2.059,6177.1,-20765
2.059,6196.2,-20762
2.059,6215.6,-20752
2.059,6212.8,-20763
2.059,6223.2,-20769
2.059,6216.3,-20761
2.059,6221.5,-20766
2.059,6223.7,-20761
2.059,6221.8,-20759
2.059,6236.7,-20759
2.059,6258.6,-20764
2.059,6271.7,-20759
2.059,6286.7,-20756
2.059,6306.5,-20767
2.059,6302.1,-20769
2.059,6328.9,-20765
2.059,6358.3,-20762
2.059,6371.2,-20758
2.059,6368.2,-20752
2.059,6352.4,-20748
2.059,6358.1,-20754
2.059,6344.6,-20754
2.059,6337.5,-20762
2.059,6330.1,-20763
2.059,6288.9,-20764
2.059,6240.9,-20760
2.059,6193,-20764
2.059,6167,-20768
2.059,6161.3,-20767
2.059,6157.7,-20759
2.059,6137.9,-20761
2.059,6135.1,-20764
2.059,6128.2,-20767
2.059,6120.2,-20766
2.059,6111.4,-20763
2.059,6100.6,-20767
2.059,6092.9,-20769
2.059,6085.1,-20770
2.059,6086.9,-20769
2.059,6075.7,-20771
2.059,6074.6,-20763
2.059,6073.6,-20762
2.059,6071.8,-20773
2.059,6069.7,-20775
2.059,6069.2,-20776
2.059,6065.3,-20778
2.059,6065.1,-20777
2.059,6066.7,-20771
2.059,6068.1,-20763
2.059,6068.4,-20761
2.059,6067.5,-20768
2.059,6063.6,-20769
2.059,6057.8,-20772
2.059,6056.2,-20773
2.059,6066.7,-20767
2.059,6065.2,-20773
2.059,6060.2,-20769
2.059,6060.3,-20772
2.059,6063.8,-20764
2.059,6066,-20768
2.059,6061.2,-20772
2.059,6061.4,-20771
2.059,6070.4,-20769
2.059,6058.9,-20762
2.059,6061.1,-20769
2.059,6060.9,-20772
2.059,6056.2,-20779
2.059,6059,-20768
2.059,6070.8,-20763
2.059,6072.1,-20761
2.059,6067.3,-20763
2.059,6070,-20771
2.059,6073.2,-20768
2.059,6071.7,-20768
2.059,6069.8,-20764
2.059,6073.4,-20770
2.059,6071.7,-20769
2.059,6078.5,-20769
2.059,6086.5,-20764
2.059,6067.4,-20762
2.059,6052.1,-20769
2.059,6025.6,-20780
2.059,6018.3,-20783
2.059,6041.7,-20790
2.059,6098.3,-20784
2.059,6172.1,-20781
2.059,6257.4,-20789
2.059,6408,-20784
2.059,6584.4,-20766
2.059,6754.6,-20756
2.059,6889.4,-20758
2.059,7070.9,-20747
2.059,7271.6,-20743
2.059,7435.8,-20745
2.059,7534.5,-20740
2.059,7561.7,-20711
2.059,7392.9,-20680
2.059,6932.8,-20668
2.059,6414.1,-20676
2.059,5974.4,-20674
2.059,5694.6,-20674
2.059,5548.7,-20686
2.059,5404,-20699
2.059,5334.4,-20716
2.059,5282.5,-20731
2.059,5306.5,-20734
2.059,5413.4,-20743
2.059,5524.8,-20755
2.059,5684.3,-20755
2.059,5815.7,-20753
2.059,5928.6,-20755
2.059,6022.1,-20760
2.059,6097.1,-20759
2.059,6141.9,-20764
2.059,6165.8,-20763
2.059,6172.1,-20762
2.059,6169.3,-20765
2.059,6167.7,-20766
2.059,6170.6,-20767
2.059,6175.3,-20765
2.059,6184.9,-20760
2.059,6182.8,-20753
2.059,6177.5,-20753
2.059,6176.5,-20759
2.059,6179.6,-20765
2.059,6180.5,-20766
2.059,6186.8,-20762
2.059,6194.8,-20767
2.059,6188.8,-20770
2.059,6203.2,-20762
2.059,6207.7,-20757
2.059,6209.6,-20754
2.059,6207.5,-20757
2.059,6212.5,-20759
2.059,6208.9,-20766
2.059,6212.5,-20766
2.059,6211.4,-20766
2.059,6220.8,-20767
2.059,6225.6,-20763
2.059,6226.4,-20759
2.059,6236.2,-20756
2.059,6243.1,-20758
2.059,6238.4,-20772
2.059,6244.3,-20761
2.059,6246.9,-20759
2.059,6256.5,-20757
2.059,6251.6,-20772
2.059,6253.4,-20770
2.059,6258.7,-20770
2.059,6261.2,-20767
2.059,6272.5,-20763
2.059,6277.1,-20761
2.059,6274.7,-20758
2.059,6275.6,-20763
2.059,6281.8,-20764
2.059,6284.2,-20765
2.059,6277.7,-20769
2.059,6284.2,-20764
2.059,6289.8,-20772
2.059,6294,-20770
2.059,6301.9,-20762
2.059,6306.1,-20755
2.059,6300.4,-20759
2.059,6308.8,-20760
2.059,6312.5,-20763
2.059,6314.7,-20764
2.059,6317.9,-20764
2.059,6319,-20767
2.059,6325.5,-20771
2.059,6331.6,-20773
2.059,6337.9,-20767
2.059,6336.9,-20761
2.059,6349.9,-20760
2.059,6350,-20761
2.059,6350,-20766
2.059,6354.7,-20765
2.059,6359.9,-20765
2.059,6365.2,-20766
2.059,6369.9,-20769
2.059,6374.8,-20763
2.059,6373.3,-20755
2.059,6386.1,-20755
2.059,6394.6,-20757
2.059,6394.1,-20758
2.059,6393.4,-20753
2.059,6404.9,-20757
2.059,6405.5,-20758
2.059,6409.7,-20769
2.059,6413.4,-20772
2.059,6424.6,-20767
2.059,6431.9,-20765
2.059,6447.7,-20759
2.059,6451.3,-20753
2.059,6457.5,-20761
2.059,6456.9,-20758
2.059,6465.4,-20764
2.059,6468.3,-20764
2.059,6470.5,-20767
2.059,6476.2,-20767
2.059,6489.1,-20762
2.059,6497.6,-20751
2.059,6509.2,-20756
2.059,6513.6,-20763
2.059,6517.9,-20764
2.059,6531,-20767
2.059,6533.2,-20768
2.059,6537.4,-20764
2.059,6547.1,-20759
2.059,6551,-20759
2.059,6557,-20759
2.059,6562,-20754
2.059,6566.7,-20763
2.059,6576.4,-20757
2.059,6578.1,-20754
2.059,6577.4,-20757
2.059,6578.7,-20756
2.059,6588.4,-20759
2.059,6580.9,-20756
2.059,6586.5,-20758
2.059,6593.1,-20761
2.059,6598.7,-20760
2.059,6598.9,-20752
2.059,6603.6,-20755
2.059,6607.7,-20751
2.059,6609,-20750
2.059,6607,-20752
2.059,6603.3,-20760
2.059,6599.8,-20758
2.059,6596.4,-20754
2.059,6588.6,-20760
2.059,6582.7,-20766
2.059,6571.2,-20757
2.059,6568.1,-20754
2.059,6550.9,-20750
2.059,6530.9,-20750
2.059,6514.9,-20763
2.059,6496.4,-20754
2.059,6473.4,-20755
2.059,6457.5,-20759
2.059,6441.6,-20764
2.059,6420.3,-20763
2.059,6400.3,-20763
2.059,6380.1,-20757
2.059,6361.7,-20754
2.059,6341.9,-20755
2.059,6323.5,-20757
2.059,6307,-20761
2.059,6289.8,-20754
2.059,6271,-20766
2.059,6257.7,-20763
2.059,6242.6,-20759
2.059,6229.6,-20756
2.059,6227.6,-20752
2.059,6224.3,-20759
2.059,6210.8,-20761
2.059,6197.1,-20764
2.059,6187.6,-20763
2.059,6177.5,-20763
2.059,6171.8,-20767
2.059,6168.7,-20764
2.059,6166.5,-20760
2.059,6163.3,-20763
2.059,6163,-20764
2.059,6164.4,-20764
2.059,6156.8,-20757
2.059,6155,-20757
2.059,6148.3,-20755
2.059,6150.1,-20760
2.059,6147.1,-20757
2.059,6151.6,-20758
2.059,6146.4,-20762
2.059,6150.6,-20767
2.059,6151.1,-20761
2.059,6153.6,-20758
2.059,6151.5,-20754
2.059,6146.1,-20758
2.059,6151.2,-20760
2.059,6152.3,-20764
2.059,6150.5,-20760
2.059,6150.4,-20762
2.059,6145.4,-20764
2.059,6155.5,-20758
2.059,6151.8,-20758
2.059,6156.2,-20757
2.059,6164.7,-20755
2.059,6160.4,-20756
2.059,6160,-20762
2.059,6166.8,-20757
2.059,6161.3,-20764
2.059,6157.8,-20761
2.059,6162,-20763
2.059,6153.4,-20764
2.059,6160.3,-20759
2.059,6161.2,-20762
2.059,6161.2,-20754
2.059,6157.4,-20749
2.059,6157.5,-20752
2.059,6160.3,-20757
2.059,6154.1,-20757
2.059,6152.3,-20759
2.059,6155,-20761
2.059,6158.5,-20765
2.059,6163,-20764
2.059,6164.9,-20757
2.059,6162.5,-20759
2.059,6159.8,-20756
2.059,6161,-20751
2.059,6158.7,-20753
2.059,6156.9,-20763
2.059,6153.4,-20768
2.059,6150.5,-20773
2.059,6154.3,-20770
2.059,6155.5,-20763
2.059,6158,-20758
2.059,6160,-20760
2.059,6157,-20756
2.059,6148.5,-20757
2.059,6150.1,-20752
2.059,6151.8,-20753
2.059,6147.8,-20756
2.059,6142.3,-20756
2.059,6144.4,-20761
2.059,6133.9,-20770
2.059,6145.6,-20763
2.059,6141.2,-20757
2.059,6138.5,-20757
2.059,6137.9,-20752
2.059,6140.1,-20759
2.059,6137.8,-20758
2.059,6127.9,-20754
2.059,6131.1,-20762
2.059,6130.1,-20764
2.059,6136.4,-20764
2.059,6130.2,-20762
2.059,6132.1,-20760
2.059,6130.7,-20763
2.059,6126.9,-20756
2.059,6122.6,-20752
2.059,6123.1,-20757
2.059,6118.8,-20768
2.059,6112.5,-20755
2.059,6111.1,-20761
2.059,6117.9,-20767
2.059,6114.9,-20761
2.059,6116.7,-20760
2.059,6115.3,-20755
2.059,6110.8,-20750
2.059,6108.9,-20756
2.059,6115.2,-20755
2.059,6110.6,-20751
2.0582,6107.7,-20762
2.0588,6102.6,-20760
2.059,6106.2,-20759
2.059,6104.9,-20758
2.059,6106.5,-20755
2.059,6107.9,-20755
2.059,6098.8,-20753
2.059,6096.7,-20755
2.059,6099,-20757
2.059,6097.9,-20756
2.059,6092.6,-20759
2.059,6094.3,-20764
2.059,6097.8,-20766
2.059,6089.2,-20766
2.059,6094.4,-20757
2.059,6092.1,-20753
2.059,6096.8,-20758
2.059,6092.9,-20757
2.059,6085.3,-20751
2.059,6090,-20761
2.059,6083,-20759
2.0582,6089.8,-20759
2.0588,6100.6,-20766
2.059,6101.3,-20757
2.059,6102.6,-20761
2.059,6115.6,-20755
2.059,6122.3,-20756
2.059,6138.5,-20752
2.059,6140.3,-20744
2.0582,6151.9,-20763
2.058,6168.3,-20769
2.0588,6189,-20762
2.0582,6189.8,-20756
2.0588,6196.9,-20748
2.059,6198.4,-20743
2.059,6198.1,-20749
2.059,6187.8,-20746
2.059,6202.5,-20748
2.0582,6213.4,-20752
2.0588,6225.6,-20755
