scl , ecg , emg_trap
5.392,-750.57,-11722
5.3927,-789.03,-11712
5.393,-766.24,-11697
5.3916,-754.2,-11718
5.3924,-759.15,-11731
5.3923,-729.09,-11729
5.3927,-702.61,-11699
5.3923,-682.6,-11664
5.392,-684.12,-11703
5.392,-672.44,-11711
5.392,-651.13,-11722
5.3927,-665.34,-11730
5.3923,-675.7,-11698
5.392,-699.8,-11715
5.3913,-672.85,-11714
5.3917,-674.28,-11675
5.3913,-646.76,-11707
5.391,-638.09,-11728
5.3917,-629.35,-11744
5.3913,-608.61,-11755
5.391,-617.51,-11746
5.3917,-638.44,-11718
5.392,-650.15,-11721
5.3913,-631.22,-11732
5.391,-592.39,-11718
5.3903,-621.34,-11724
5.39,-643.58,-11700
5.3907,-635.39,-11700
5.391,-613.49,-11723
5.391,-581.49,-11729
5.391,-600.64,-11712
5.391,-584.69,-11717
5.391,-573.36,-11721
5.391,-573.82,-11700
5.391,-609.45,-11716
5.391,-575.91,-11707
5.3903,-567.62,-11722
5.39,-528.81,-11700
5.39,-515.56,-11691
5.39,-552.16,-11659
5.39,-574.99,-11656
5.3907,-565.92,-11696
5.3903,-532.49,-11691
5.39,-485.07,-11700
5.39,-468.07,-11742
5.3893,-463.36,-11770
5.3897,-472.39,-11770
5.39,-454.97,-11748
5.3893,-430.83,-11742
5.389,-460.1,-11722
5.3897,-431.88,-11744
5.39,-405.46,-11734
5.39,-375.5,-11732
5.39,-393.86,-11741
5.3893,-390.52,-11723
5.389,-338.82,-11753
5.389,-388.63,-11753
5.3897,-394.05,-11770
5.3893,-388.97,-11708
5.3897,-382.67,-11746
5.3893,-363.8,-11749
5.3897,-396.1,-11730
5.3893,-367.83,-11746
5.3897,-311.9,-11707
5.39,-313.46,-11713
5.3893,-305.85,-11746
5.389,-298.8,-11751
5.389,-284.68,-11734
5.3897,-292.76,-11703
5.3886,-308.81,-11690
5.388,-274.49,-11698
5.3894,-258.07,-11697
5.3893,-270.55,-11727
5.3897,-269.48,-11769
5.3886,-225.17,-11786
5.3894,-213.65,-11772
5.3886,-196.53,-11740
5.388,-199.71,-11726
5.3887,-214.91,-11709
5.3883,-191.5,-11716
5.388,-181.64,-11720
5.3887,-261.18,-11741
5.3883,-266.81,-11725
5.3887,-311.19,-11722
5.3883,-295.6,-11699
5.388,-260.65,-11688
5.388,-209.93,-11677
5.3887,-205.32,-11705
5.389,-272.11,-11726
5.3883,-307.41,-11693
5.388,-362.37,-11732
5.3887,-369.42,-11740
5.389,-342.13,-11732
5.389,-400.36,-11740
5.3883,-417.76,-11758
5.388,-407.41,-11752
5.388,-468.14,-11753
5.388,-440.4,-11736
5.388,-480.93,-11718
5.388,-444.76,-11730
5.388,-487.12,-11729
5.388,-491.52,-11711
5.388,-508.02,-11704
5.3873,-531.7,-11672
5.3877,-553.5,-11713
5.388,-607.39,-11683
5.3873,-540.8,-11719
5.387,-524.17,-11732
5.387,-553.07,-11730
5.387,-550.34,-11731
5.387,-576.69,-11741
5.387,-657.79,-11728
5.387,-692.45,-11734
5.3877,-649.42,-11747
5.3873,-663.9,-11709
5.387,-667.5,-11701
5.387,-650.26,-11706
5.387,-682.93,-11705
5.387,-708,-11677
5.387,-723.93,-11688
5.387,-696.34,-11710
5.3863,-649.03,-11708
5.3874,-593.59,-11730
5.3873,-610.87,-11745
5.387,-648.95,-11768
5.387,-692.15,-11760
5.3863,-728.37,-11768
5.3867,-716.4,-11738
5.387,-735,-11760
5.3863,-756.58,-11735
5.386,-725.5,-11719
5.386,-696.02,-11743
5.3867,-681.85,-11715
5.387,-648.28,-11722
5.387,-672.95,-11730
5.387,-676.81,-11712
5.387,-684.95,-11743
5.3863,-734.86,-11766
5.386,-713.59,-11729
5.3867,-731.89,-11705
5.3863,-696.54,-11707
5.386,-683.74,-11749
5.3867,-659.37,-11750
5.387,-643.69,-11739
5.387,-666.78,-11736
5.3863,-668.47,-11725
5.3867,-640.98,-11706
5.3863,-635.17,-11739
5.386,-697.09,-11739
5.386,-678.28,-11722
5.386,-685.66,-11717
5.3853,-753.15,-11731
5.3857,-707.8,-11726
5.3853,-680.46,-11744
5.3857,-676.54,-11761
5.3867,-694.88,-11721
5.3863,-701.49,-11711
5.3853,-684.95,-11743
5.3857,-688.06,-11758
5.386,-685.16,-11755
5.386,-665.14,-11769
5.386,-684.51,-11730
5.386,-713.18,-11732
5.3853,-670.72,-11761
5.3857,-629.22,-11776
5.386,-633.49,-11740
5.3853,-654.45,-11710
5.385,-647.7,-11705
5.385,-658.83,-11742
5.385,-672.45,-11755
5.385,-729.36,-11758
5.3857,-707.09,-11776
5.3853,-658.4,-11750
5.385,-649.13,-11754
5.3857,-642.62,-11766
5.3853,-665.81,-11766
5.385,-667.21,-11737
5.385,-692.62,-11722
5.385,-692.84,-11747
5.385,-733.38,-11725
5.385,-688.34,-11717
5.385,-629.08,-11734
5.385,-643.05,-11749
5.3843,-646.61,-11759
5.3847,-635.24,-11733
5.385,-656.9,-11708
5.385,-668.65,-11764
5.385,-657.13,-11773
5.385,-652.82,-11744
5.385,-648.14,-11764
5.3843,-654.2,-11783
5.384,-584.77,-11743
5.3847,-675,-11753
5.385,-690.37,-11746
5.385,-615.32,-11677
5.385,-581.72,-11717
5.3843,-652.89,-11708
5.384,-647.5,-11698
5.384,-638.1,-11702
5.384,-573.82,-11760
5.384,-617.29,-11779
5.384,-644.47,-11785
5.3847,-721.51,-11788
5.3843,-764.78,-11771
5.3847,-720.8,-11776
5.3843,-658.94,-11754
5.384,-675.27,-11761
5.384,-716.26,-11740
5.384,-751.77,-11719
5.384,-734.01,-11708
5.3833,-750.47,-11754
5.3837,-708.56,-11769
5.384,-770.97,-11759
5.384,-741.1,-11762
5.384,-670.29,-11714
5.384,-669.08,-11769
5.3847,-646.79,-11809
5.3836,-689.11,-11770
5.3837,-729.69,-11778
5.384,-747.05,-11776
5.384,-736.55,-11722
5.384,-670.72,-11745
5.384,-647.4,-11768
5.3833,-732.87,-11774
5.383,-715.41,-11730
5.3837,-734.84,-11751
5.384,-746.16,-11736
5.3833,-689.73,-11743
5.3844,-626.08,-11769
5.3836,-643.76,-11764
5.383,-609.37,-11779
5.383,-588.42,-11768
5.3823,-658.35,-11752
5.3827,-588.72,-11697
5.383,-552.09,-11757
5.3837,-515.3,-11775
5.384,-504.93,-11802
5.3833,-460.24,-11791
5.383,-416.91,-11753
5.3823,-499.73,-11761
5.3827,-543.77,-11749
5.3823,-589.25,-11752
5.382,-615.27,-11763
5.3827,-686.74,-11785
5.3823,-660.19,-11787
5.3827,-608.22,-11787
5.383,-597.16,-11787
5.383,-592.22,-11771
5.383,-546.12,-11775
5.383,-536.73,-11777
5.383,-434.78,-11777
5.383,-434.59,-11758
5.3823,-412.86,-11754
5.382,-530.69,-11760
5.382,-689.13,-11765
5.382,-723.63,-11752
5.3827,-692.48,-11754
5.383,-681.27,-11733
5.3823,-683.14,-11748
5.3827,-586.07,-11791
5.3823,-588.42,-11781
5.3827,-604.09,-11758
5.3823,-617.2,-11748
5.382,-622.67,-11782
5.382,-580.63,-11816
5.382,-588.02,-11820
5.382,-606.18,-11796
5.382,-607.86,-11804
5.3827,-702.22,-11832
5.3823,-742.63,-11754
5.382,-829.68,-11732
5.382,-800.68,-11748
5.382,-719.95,-11793
5.382,-629.47,-11782
5.382,-565.83,-11750
5.382,-515.73,-11780
5.382,-551.93,-11801
5.382,-589.7,-11820
5.382,-697.55,-11795
5.382,-663.65,-11802
5.3813,-779.23,-11797
5.3817,-821.84,-11821
5.3813,-819.14,-11790
5.381,-803.8,-11801
5.381,-763.46,-11782
5.381,-759.57,-11786
5.381,-802.4,-11793
5.3817,-760.14,-11822
5.382,-755.49,-11797
5.3813,-737.59,-11809
5.381,-714.53,-11795
5.381,-786.99,-11800
5.381,-765.89,-11795
5.381,-771.91,-11736
5.381,-796.82,-11776
5.381,-858.75,-11792
5.3803,-833.75,-11784
5.3807,-811.68,-11795
5.3817,-738.58,-11796
5.3813,-785.28,-11817
5.381,-706.08,-11802
5.381,-630.58,-11785
5.381,-690,-11824
5.3803,-749.78,-11810
5.3814,-766.49,-11796
5.3806,-842.17,-11796
5.3807,-742.65,-11785
5.381,-674.65,-11809
5.3817,-675.68,-11774
5.3813,-729.16,-11792
5.381,-698.53,-11797
5.3803,-742.46,-11757
5.38,-820.12,-11783
5.38,-806.98,-11767
5.3807,-764.52,-11783
5.3803,-730.59,-11801
5.3807,-728.52,-11802
5.381,-768.1,-11821
5.381,-741.67,-11825
5.381,-751.83,-11803
5.3803,-771.88,-11806
5.38,-847.04,-11804
5.38,-878.75,-11762
5.3793,-854.49,-11753
5.379,-784.78,-11764
5.3797,-709.24,-11781
5.3807,-682.62,-11805
5.3803,-644.65,-11811
5.38,-593.49,-11832
5.3807,-551.26,-11824
5.3803,-424.47,-11822
5.38,-264.69,-11827
5.38,-85.46,-11833
5.3793,65.005,-11805
5.379,308.82,-11808
5.3797,480.59,-11802
5.38,705.17,-11807
5.38,1023.9,-11815
5.38,1192,-11779
5.38,1301.6,-11811
5.38,1286.9,-11778
5.38,949.71,-11764
5.38,483.98,-11761
5.3793,131.19,-11764
5.379,-183.34,-11761
5.379,-463.06,-11751
5.3797,-623.45,-11748
5.3793,-731.51,-11742
5.379,-838.89,-11734
5.379,-884.57,-11763
5.3797,-1008.1,-11773
5.3793,-1064.3,-11783
5.3797,-1017.4,-11781
5.3793,-951.28,-11801
5.3783,-921.55,-11799
5.378,-842.6,-11802
5.3787,-785.02,-11806
5.3783,-788.99,-11797
5.378,-756.88,-11807
5.378,-758.23,-11786
5.3787,-686.18,-11764
5.379,-581.76,-11756
5.3783,-589.79,-11779
5.3787,-566.99,-11795
5.3783,-572.87,-11805
5.378,-592.18,-11810
5.378,-638.98,-11797
5.378,-695.32,-11782
5.378,-683.69,-11797
5.3787,-646.21,-11808
5.3783,-576.3,-11832
5.378,-626.27,-11826
5.378,-671.87,-11818
5.378,-629.92,-11803
5.378,-633.5,-11810
5.378,-669.6,-11818
5.378,-655.27,-11816
5.3787,-646.47,-11824
5.379,-596.21,-11815
5.3783,-608.34,-11796
5.3787,-628.86,-11795
5.3783,-617.54,-11807
5.3773,-602.55,-11819
5.377,-632.32,-11781
5.3777,-599.69,-11796
5.3773,-582.05,-11782
5.377,-616.51,-11780
5.377,-628.09,-11794
5.3777,-642.87,-11829
5.3773,-576.96,-11808
5.3784,-608.78,-11822
5.3783,-659.74,-11824
5.3773,-644.67,-11812
5.377,-583.23,-11828
5.3763,-571.92,-11820
5.3767,-565.47,-11810
5.377,-577.86,-11815
5.377,-574.74,-11796
5.377,-572.99,-11814
5.377,-532.93,-11817
5.377,-533.58,-11826
5.3777,-529.13,-11822
5.3773,-526.55,-11811
5.377,-538.45,-11836
5.377,-551.23,-11829
5.3763,-543.7,-11817
5.376,-499.96,-11826
5.376,-519.67,-11834
5.376,-480.29,-11835
5.376,-515.45,-11825
5.3767,-545.08,-11841
5.377,-566.88,-11831
5.3763,-539.97,-11815
5.3767,-516.14,-11795
5.377,-501.31,-11784
5.3763,-517.94,-11780
5.376,-541.77,-11785
5.3753,-512.18,-11799
5.3757,-506.87,-11799
5.376,-487.68,-11825
5.3767,-440.93,-11835
5.3763,-422.94,-11852
5.3767,-410.92,-11839
5.3763,-453.81,-11839
5.376,-489.87,-11834
5.376,-431.07,-11828
5.376,-418.6,-11840
5.3753,-408.5,-11842
5.375,-398.07,-11835
5.3757,-396.8,-11818
5.3767,-406.18,-11824
5.3763,-418.81,-11832
5.376,-431.35,-11827
5.3767,-421.13,-11813
5.3763,-395.4,-11806
5.3753,-361.13,-11791
5.3743,-349.57,-11800
5.3747,-307.63,-11825
5.375,-267.48,-11840
5.375,-255.93,-11845
5.375,-265.6,-11836
5.375,-250.66,-11832
5.375,-253.09,-11840
5.375,-248.58,-11843
5.375,-268.61,-11833
5.375,-280.12,-11825
5.3743,-237.39,-11829
5.3747,-212.1,-11828
5.375,-223.65,-11842
5.3757,-240.65,-11840
5.3753,-242.33,-11820
5.375,-266.59,-11831
5.375,-260.44,-11827
5.375,-220.79,-11820
5.375,-186.44,-11836
5.375,-162.29,-11831
5.3743,-196.38,-11836
5.374,-210.6,-11827
5.374,-240.88,-11826
5.374,-249.06,-11835
5.3747,-235.84,-11844
5.375,-232.74,-11820
5.375,-195.71,-11837
5.3743,-169.51,-11840
5.374,-180.75,-11834
5.374,-219.78,-11847
5.374,-229.26,-11818
5.3733,-217.42,-11836
5.3737,-225.94,-11830
5.3747,-229.97,-11812
5.3743,-274.52,-11834
5.3747,-316.53,-11807
5.375,-322.82,-11796
5.375,-343.71,-11812
5.375,-370.7,-11831
5.3736,-402.82,-11827
5.373,-386.77,-11820
5.3737,-429.96,-11827
5.3733,-445.68,-11824
5.373,-471.43,-11810
5.373,-495.09,-11816
5.373,-506.82,-11806
5.3737,-542.59,-11805
5.3733,-551.81,-11797
5.3737,-517.05,-11796
5.3733,-544.55,-11818
5.3737,-565.8,-11853
5.3733,-601.94,-11826
5.3723,-597.37,-11832
5.3727,-601.59,-11835
5.3723,-596.05,-11834
5.372,-617.36,-11824
5.3727,-612.01,-11817
5.3723,-637.57,-11820
5.3727,-677.02,-11807
5.373,-671.96,-11801
5.373,-663.01,-11808
5.373,-638.5,-11815
5.3723,-627.5,-11812
5.372,-636.31,-11833
5.3727,-650.71,-11829
5.3723,-645.93,-11799
5.3713,-603.38,-11814
5.3717,-618.99,-11832
5.372,-675.61,-11823
5.3713,-673.53,-11826
5.371,-697.29,-11818
5.3717,-743.15,-11822
5.3713,-687.82,-11838
5.3717,-696.45,-11827
5.3713,-703.77,-11824
5.3724,-704.27,-11833
5.3723,-673.45,-11815
5.372,-650.82,-11823
5.3713,-670.69,-11826
5.3717,-679.82,-11821
5.3713,-658.4,-11817
5.371,-667.82,-11827
5.371,-685.6,-11810
5.371,-679.95,-11816
5.371,-661.48,-11826
5.371,-725.34,-11828
5.371,-711.47,-11833
5.371,-680.86,-11824
5.371,-688.38,-11821
5.371,-691.26,-11809
5.371,-700.66,-11807
5.3703,-710.19,-11816
5.3707,-691.26,-11807
5.371,-699.31,-11804
5.3717,-710.07,-11814
5.3705,-722,-11826
5.3707,-705.13,-11831
5.371,-695.48,-11823
5.371,-697.17,-11819
5.371,-657.7,-11814
5.3695,-650.63,-11813
5.3697,-633.23,-11806
5.37,-635.18,-11829
5.37,-659.15,-11839
5.37,-674.47,-11831
5.37,-701.11,-11837
5.3707,-731.29,-11842
5.3703,-694.15,-11850
5.3707,-677.46,-11848
5.3695,-657.37,-11861
5.369,-652.38,-11855
5.369,-672.48,-11832
5.369,-683.29,-11839
5.369,-678.96,-11837
5.3683,-668.98,-11844
5.368,-693.63,-11837
5.3695,-671.94,-11823
5.3693,-701.24,-11835
5.369,-687.62,-11832
5.3683,-694.97,-11823
5.3695,-677.32,-11826
5.3693,-691.73,-11833
5.369,-688.87,-11840
5.3683,-689.82,-11834
5.368,-708.54,-11837
5.368,-699.71,-11831
5.368,-677.54,-11828
5.3687,-686.9,-11841
5.369,-698.66,-11836
5.3683,-734.42,-11850
5.3687,-736.15,-11856
5.3683,-710.96,-11860
5.368,-707.75,-11839
5.368,-702.17,-11816
5.368,-690.33,-11820
5.368,-704.47,-11823
5.3673,-686.94,-11811
5.3677,-701.55,-11823
5.368,-709.21,-11820
5.368,-707.61,-11826
5.3673,-740.73,-11846
5.367,-738.02,-11845
5.367,-719.94,-11833
5.3663,-740.07,-11834
5.3667,-715.8,-11837
5.367,-719.23,-11833
5.367,-726.89,-11838
5.367,-719.4,-11829
5.3663,-730.65,-11837
5.3667,-743.64,-11824
5.367,-755.75,-11846
5.367,-750.63,-11849
5.3663,-733.4,-11834
5.366,-725.95,-11830
5.366,-764.79,-11832
5.366,-781.04,-11840
5.366,-777.12,-11846
5.366,-778.53,-11844
5.366,-781.99,-11841
5.366,-773.59,-11849
5.366,-745.54,-11852
5.366,-756.41,-11837
5.3653,-751,-11830
5.365,-757.57,-11824
5.365,-735.79,-11826
5.365,-740.26,-11827
5.365,-727.52,-11830
5.365,-717.92,-11834
5.3657,-693.36,-11839
5.366,-644.91,-11830
5.3653,-661.6,-11840
5.3657,-673.05,-11848
5.3645,-677.9,-11843
5.3647,-719.6,-11836
5.365,-728.43,-11828
5.365,-710.24,-11836
5.365,-695.35,-11836
5.365,-680.67,-11844
5.365,-658.18,-11835
5.365,-650,-11838
5.365,-614.09,-11838
5.3643,-595.01,-11851
5.364,-579.95,-11845
5.364,-577.83,-11846
5.364,-560.95,-11844
5.364,-567.58,-11840
5.3633,-590.15,-11845
5.3637,-617.01,-11833
5.364,-600.89,-11829
5.364,-577.62,-11824
5.364,-566.84,-11823
5.364,-571.92,-11833
5.3633,-589.66,-11842
5.363,-595.32,-11838
5.363,-625.12,-11853
5.363,-698.43,-11855
5.363,-713.42,-11858
5.3637,-732.65,-11857
5.3633,-752.42,-11848
