scl , ecg , emg_trap
5.151,-914.27,-10941
5.152,-1092.2,-10923
5.152,-1321.5,-10916
5.151,-1507.5,-10910
5.152,-1643.5,-10940
5.152,-1764.9,-10946
5.152,-1844.5,-10963
5.152,-1863.8,-10970
5.152,-1837.5,-10969
5.152,-1757.7,-10984
5.151,-1684,-10955
5.15,-1614.3,-10969
5.152,-1563.3,-10995
5.151,-1528.4,-10997
5.152,-1513.4,-10996
5.151,-1484.1,-10987
5.152,-1472.4,-10998
5.151,-1481.6,-10989
5.151,-1482.3,-10983
5.151,-1497.1,-10990
5.15,-1508.7,-10970
5.15,-1513,-10983
5.151,-1509.3,-11008
5.152,-1514.6,-11008
5.151,-1503.8,-10996
5.151,-1500.1,-10984
5.151,-1492.3,-10993
5.15,-1525.4,-11011
5.151,-1494.5,-11008
5.151,-1482.8,-11012
5.151,-1493.5,-10998
5.151,-1500.3,-10987
5.15,-1505.6,-10989
5.15,-1496.2,-10984
5.151,-1486.2,-10993
5.151,-1477.9,-10999
5.15,-1463.2,-10989
5.151,-1473.1,-11003
5.151,-1481.1,-10986
5.1501,-1482.6,-10968
5.15,-1482.1,-10981
5.15,-1490.6,-10984
5.1509,-1499.8,-10976
5.1501,-1472.4,-10983
5.15,-1457.5,-10992
5.15,-1467.5,-10985
5.15,-1454,-10998
5.1509,-1453.7,-10989
5.1501,-1458.3,-10979
5.15,-1456.6,-10985
5.15,-1434,-10994
5.15,-1444.3,-10984
5.15,-1440.8,-10978
5.15,-1437.4,-10997
5.15,-1417.4,-10999
5.1491,-1424,-10995
5.1499,-1427.6,-10978
5.15,-1411.3,-10969
5.15,-1419.1,-10962
5.1491,-1411,-10968
5.1499,-1418.5,-10984
5.15,-1418.4,-10993
5.1491,-1412.5,-10994
5.149,-1401.9,-11007
5.1499,-1388.3,-11006
5.1491,-1389.4,-11017
5.149,-1379.8,-11025
5.1499,-1365.1,-10988
5.15,-1355.6,-11003
5.1491,-1343.5,-11005
5.149,-1338.1,-10995
5.149,-1328.8,-10986
5.149,-1369,-10961
5.1499,-1334.4,-10969
5.1491,-1335.4,-10973
5.1481,-1337,-10991
5.1489,-1318.1,-11005
5.149,-1320.1,-10979
5.1499,-1306.1,-10964
5.15,-1307.1,-10935
5.1491,-1295.4,-10984
5.1481,-1284.5,-10997
5.148,-1282.8,-10985
5.148,-1276.8,-10999
5.1489,-1265.3,-10992
5.1481,-1276.2,-11014
5.1489,-1269,-11013
5.149,-1245,-10995
5.149,-1237.9,-10977
5.149,-1245,-10983
5.149,-1221.9,-10989
5.149,-1195.6,-11007
5.1481,-1169.2,-10998
5.148,-1172.1,-10984
5.148,-1167.8,-10995
5.148,-1175.5,-11017
5.1489,-1149.3,-11024
5.149,-1127.1,-11031
5.149,-1113.8,-11027
5.1481,-1112.6,-11011
5.148,-1108.5,-11040
5.148,-1097.1,-11008
5.1489,-1067.8,-10999
5.1482,-1087.2,-11001
5.148,-1084,-10977
5.148,-1073.9,-10975
5.1489,-1072.5,-10986
5.1482,-1057.5,-11001
5.148,-1046.9,-10992
5.148,-1028.7,-10989
5.148,-1018.6,-11000
5.148,-1006.4,-11013
5.148,-1011.2,-11004
5.1472,-999.03,-11015
5.1478,-1004.1,-11012
5.1472,-998.16,-11007
5.147,-1005.1,-11016
5.1478,-993.41,-11008
5.148,-970.81,-11005
5.148,-1030.3,-10969
5.148,-973,-10985
5.1472,-979.9,-10967
5.147,-996.29,-10986
5.147,-1002.9,-10973
5.147,-1023.9,-10994
5.147,-1038.5,-10976
5.147,-1056.9,-10993
5.1478,-1076.3,-11022
5.148,-1103.1,-11021
5.1472,-1120,-11014
5.1478,-1161.4,-10985
5.148,-1159.8,-10992
5.1472,-1180.2,-10999
5.147,-1182.5,-10966
5.147,-1206.8,-10975
5.147,-1241.6,-10952
5.147,-1244.9,-10947
5.1478,-1257.4,-10955
5.148,-1276,-10973
5.148,-1297.8,-10992
5.148,-1300.8,-10976
5.148,-1316.1,-10989
5.1472,-1353,-11012
5.147,-1348.7,-10993
5.147,-1377.8,-11008
5.147,-1378.2,-11017
5.147,-1431.5,-11011
5.1478,-1430.5,-11003
5.1472,-1462.4,-10992
5.1478,-1457.6,-11003
5.148,-1459,-10991
5.1472,-1462.6,-10974
5.147,-1474.4,-10972
5.147,-1493.8,-10978
5.147,-1521.6,-10983
5.147,-1507.6,-10984
5.1462,-1509.1,-11002
5.1475,-1508.8,-10983
5.148,-1510.4,-10982
5.1472,-1520.6,-10968
5.147,-1531.3,-10989
5.147,-1532.7,-10979
5.147,-1527.8,-10986
5.1463,-1523.1,-10980
5.146,-1527,-10989
5.1467,-1538,-10988
5.147,-1539.7,-10990
5.147,-1542.4,-10968
5.147,-1552.5,-10958
5.1478,-1535.2,-10957
5.1473,-1534.6,-10970
5.147,-1547.1,-10968
5.147,-1556.1,-10933
5.1463,-1563.3,-10944
5.1467,-1529.5,-10969
5.147,-1527.1,-10971
5.147,-1531.5,-10970
5.1463,-1533.9,-10968
5.146,-1504.3,-10988
5.146,-1513.1,-10989
5.1467,-1505.5,-10986
5.147,-1528.7,-10998
5.147,-1522.4,-10990
5.147,-1551.7,-10975
5.147,-1527.4,-10980
5.1463,-1500.8,-10983
5.146,-1512,-10989
5.146,-1528.9,-10980
5.146,-1523.3,-10992
5.1467,-1483.4,-11011
5.1463,-1492.9,-10970
5.146,-1502.6,-10975
5.146,-1501,-10983
5.1467,-1513.8,-10966
5.1463,-1483.8,-10956
5.146,-1494.9,-10970
5.146,-1527.6,-10962
5.146,-1508.7,-10972
5.146,-1496.4,-10959
5.146,-1524,-10969
5.146,-1532.5,-10960
5.146,-1527.3,-10953
5.146,-1513.5,-10966
5.146,-1488.4,-10973
5.146,-1491.2,-10976
5.146,-1512.3,-11003
5.1453,-1520.9,-11004
5.145,-1532.8,-10982
5.1457,-1538.5,-10972
5.146,-1497.8,-10985
5.1453,-1492.8,-11002
5.145,-1491,-11009
5.1457,-1491.2,-11006
5.146,-1494.4,-10967
5.1453,-1502.9,-10952
5.145,-1497.6,-10971
5.145,-1500.6,-10979
5.145,-1526.5,-10976
5.145,-1512.7,-10970
5.1457,-1500.4,-10970
5.1453,-1483,-10967
5.145,-1518.5,-10977
5.145,-1497,-10987
5.145,-1499.3,-10993
5.145,-1533.5,-10998
5.145,-1529.3,-10985
5.145,-1549.5,-10982
5.145,-1529.5,-11001
5.145,-1531.6,-10979
5.145,-1531.9,-10984
5.145,-1545.3,-10991
5.145,-1512.1,-10989
5.1444,-1523.1,-10971
5.1446,-1546.6,-10984
5.145,-1522.9,-10967
5.1444,-1531.3,-10955
5.144,-1533.7,-10962
5.144,-1567,-10987
5.1446,-1547.5,-10992
5.1444,-1510.2,-10960
5.1446,-1541,-10957
5.1444,-1518.9,-10951
5.144,-1494.2,-10950
5.1446,-1497.5,-10936
5.145,-1524.9,-10935
5.1444,-1554.5,-10976
5.1434,-1547,-11001
5.143,-1547.4,-11014
5.1436,-1554.3,-11012
5.144,-1546.3,-11006
5.144,-1542.7,-11010
5.144,-1568.4,-10993
5.144,-1574.3,-10989
5.144,-1559,-10981
5.144,-1556.5,-10979
5.1434,-1539.2,-10954
5.143,-1544.5,-10962
5.143,-1521.3,-10966
5.143,-1500.1,-10964
5.1436,-1525.8,-10939
5.1434,-1542.9,-10929
5.1436,-1511.7,-10959
5.144,-1506.7,-10956
5.144,-1543.6,-10967
5.1434,-1537.9,-10987
5.143,-1566.9,-10980
5.143,-1572.2,-10985
5.143,-1555.1,-10983
5.143,-1544.4,-11004
5.143,-1532.5,-10979
5.143,-1571.6,-10979
5.143,-1567.4,-10977
5.143,-1542.2,-10958
5.143,-1535.1,-10965
5.143,-1526.3,-10972
5.143,-1534.4,-10946
5.143,-1554.6,-10956
5.143,-1589.4,-10972
5.143,-1580.8,-10980
5.143,-1556.1,-10977
5.143,-1560.1,-10983
5.143,-1539.5,-10962
5.143,-1532.5,-10946
5.1424,-1530.1,-10941
5.142,-1531.6,-10928
5.142,-1536.7,-10939
5.142,-1558.4,-10968
5.142,-1531.4,-10981
5.142,-1543.2,-10979
5.142,-1592.9,-10986
5.142,-1573.3,-10991
5.142,-1553.1,-10999
5.142,-1555.3,-11005
5.1414,-1545.8,-10965
5.1416,-1572.3,-10933
5.142,-1579.2,-10938
5.142,-1576.8,-10969
5.142,-1585.1,-11000
5.142,-1554,-10980
5.142,-1557.3,-10987
5.142,-1549.3,-11003
5.1414,-1532.5,-10988
5.1416,-1501,-10994
5.1414,-1492.7,-10988
5.141,-1486.2,-10991
5.1404,-1548,-10973
5.14,-1593.1,-10981
5.14,-1598.6,-10983
5.1394,-1622.6,-10951
5.1396,-1588.8,-10962
5.14,-1608.6,-11001
5.14,-1590.9,-10990
5.14,-1578.7,-10988
5.1406,-1606.2,-10982
5.1404,-1609.1,-10983
5.14,-1572,-10978
5.1394,-1549.7,-10941
5.139,-1536.6,-10949
5.139,-1497.4,-10969
5.1396,-1497.8,-10971
5.14,-1541,-10970
5.1394,-1527.4,-10988
5.1396,-1526.4,-10973
5.14,-1518.8,-10964
5.1394,-1514.6,-10988
5.139,-1512.8,-10997
5.139,-1482.9,-11013
5.139,-1455,-10995
5.139,-1460.6,-10979
5.139,-1483.7,-10981
5.139,-1494.1,-10991
5.139,-1495.4,-10988
5.139,-1483.8,-10984
5.139,-1503.9,-10984
5.1384,-1503.4,-10968
5.138,-1499.4,-10947
5.138,-1496.4,-10931
5.1374,-1469.5,-10957
5.1376,-1437.3,-10964
5.1374,-1413,-10973
5.1376,-1376.2,-10986
5.138,-1352.1,-10987
5.138,-1344.6,-10996
5.138,-1378.5,-11010
5.138,-1421.1,-10987
5.1374,-1426.4,-10983
5.1376,-1432.8,-10976
5.1374,-1431.7,-11002
5.137,-1448.1,-11006
5.137,-1410.8,-10955
5.137,-1393.9,-10945
5.137,-1449.6,-10987
5.137,-1415.5,-11023
5.137,-1414.3,-10996
5.137,-1455.7,-10967
5.137,-1497.4,-10977
5.1364,-1505.6,-10990
5.136,-1526.6,-10965
5.136,-1517.7,-10997
5.1366,-1515.1,-10983
5.1364,-1532.2,-10956
5.136,-1524.8,-10922
5.1366,-1521.5,-10967
5.1364,-1556.3,-10977
5.136,-1542.7,-10981
5.136,-1531.5,-11007
5.136,-1521.8,-11013
5.136,-1517.3,-11006
5.1354,-1553.7,-10984
5.135,-1544.8,-11005
5.135,-1523.7,-10984
5.135,-1516.4,-10980
5.135,-1514.3,-10971
5.135,-1486.4,-10923
5.135,-1490,-10907
5.1344,-1525.4,-10912
5.1346,-1547.9,-10984
5.135,-1545.6,-10999
5.1344,-1549,-10997
5.134,-1517.6,-11013
5.134,-1519.1,-11008
5.134,-1550.9,-11015
5.1346,-1550,-11023
5.135,-1567.3,-11010
5.135,-1594,-10989
5.135,-1594.4,-10999
5.1344,-1557.8,-10951
5.134,-1585.8,-10969
5.134,-1578.5,-10995
5.134,-1563.7,-10992
5.1334,-1537.5,-11002
5.133,-1547.7,-10986
5.133,-1574.4,-10963
5.133,-1531.3,-10986
5.133,-1509.3,-11006
5.133,-1551,-10995
5.1336,-1545.2,-11002
5.1334,-1537,-10988
5.1324,-1574.2,-11002
5.1332,-1566.1,-11002
5.1328,-1542.8,-10983
5.1326,-1510.7,-10987
5.1324,-1541.2,-10949
5.132,-1581.3,-10876
5.1326,-1545.1,-10891
5.133,-1479.2,-10948
5.1324,-1444.8,-11020
5.132,-1488.6,-11008
5.132,-1537.4,-11001
5.132,-1491,-11020
5.1314,-1480.6,-10992
5.1316,-1541.8,-11013
5.1314,-1539.7,-11028
5.1316,-1515.5,-11047
5.132,-1538.6,-11029
5.132,-1514.5,-10993
5.1326,-1531.5,-10980
5.1318,-1549.6,-10982
5.1316,-1562.7,-11017
5.132,-1611.2,-11001
5.1314,-1637.8,-10965
5.131,-1565.6,-11006
5.131,-1486.6,-10981
5.131,-1426.1,-10949
5.131,-1371.6,-10971
5.131,-1301.7,-10943
5.131,-1152.8,-10978
5.131,-1059.5,-10962
5.1304,-943.21,-10982
5.13,-776.5,-11005
5.13,-656.08,-10999
5.13,-513.23,-10992
5.13,-292.66,-10977
5.1306,63.115,-10984
5.1304,336.75,-10986
5.13,513.54,-10955
5.13,598.65,-10958
5.13,379.54,-10967
5.13,-138.38,-10941
5.13,-508.62,-10956
5.13,-803.62,-10993
5.1294,-1032.4,-10970
5.129,-1200,-10927
5.129,-1318.2,-10935
5.1296,-1417,-10933
5.13,-1587,-10907
5.13,-1799.8,-10976
5.13,-1902,-10923
5.1294,-1880.3,-10892
5.129,-1801.6,-10965
5.129,-1699.6,-10980
5.129,-1593.6,-10955
5.129,-1515.3,-10991
5.129,-1431.1,-11041
5.129,-1397.6,-10997
5.129,-1434,-10971
5.129,-1455.1,-10950
5.129,-1509.1,-10980
5.129,-1432.6,-10949
5.1284,-1416.8,-10948
5.1274,-1401.5,-10940
5.1276,-1368.5,-10912
5.128,-1377.8,-10956
5.128,-1333.6,-10942
5.128,-1367,-11012
5.128,-1399.9,-11069
5.1286,-1365.8,-11032
5.1284,-1364.2,-10988
5.1286,-1339.9,-10984
5.1284,-1309.7,-11042
5.1274,-1348.9,-11004
5.1276,-1344.3,-10941
5.1274,-1360.1,-10972
5.127,-1363.1,-11004
5.1276,-1350.4,-11012
5.1274,-1336.1,-10989
5.1276,-1293.3,-10988
5.128,-1378.5,-10941
5.1274,-1381.3,-10935
5.127,-1319.1,-10983
5.127,-1267.7,-11017
5.127,-1263.4,-11033
5.1264,-1324,-11013
5.1266,-1352.3,-10998
5.127,-1387,-10987
5.1264,-1422.4,-10965
5.1266,-1322.2,-11017
5.127,-1275.2,-11018
5.127,-1256.2,-11010
5.1264,-1172.9,-10994
5.126,-1185.9,-10963
5.1254,-1215.1,-10979
5.125,-1376.9,-10959
5.1256,-1396.8,-10986
5.126,-1376.9,-11056
5.126,-1369.9,-11049
5.1266,-1316,-11065
5.1264,-1327.5,-11067
5.1254,-1329.2,-11030
5.1256,-1347.6,-10945
5.1254,-1351.1,-10981
5.1256,-1274.6,-11000
5.1254,-1190.7,-10969
5.125,-1153.6,-10956
5.1256,-1196.9,-10955
5.1254,-1173.2,-10970
5.1256,-1203,-11030
5.126,-1188.3,-11029
5.1254,-1147.9,-11005
5.1256,-1256.4,-10983
5.126,-1190.4,-11013
5.1254,-1214.5,-11049
5.1256,-1269.1,-11058
5.1254,-1137.5,-11027
5.125,-1059.7,-10979
5.1256,-1047,-10988
5.1254,-1058.8,-10971
5.125,-1221.2,-10916
5.125,-1269.7,-10955
5.125,-1281,-11035
5.125,-1256.1,-11046
5.125,-1200.6,-11036
5.125,-1096.5,-11051
5.1244,-1124,-11037
5.1246,-1151,-11048
5.125,-1075.5,-11029
5.1244,-1080.8,-10976
5.1246,-1030.5,-11025
5.125,-1017.3,-11002
5.125,-1019,-10967
5.125,-939.48,-10993
5.1244,-895.48,-11028
5.124,-908.84,-11048
5.124,-884.77,-11047
5.1234,-919.61,-11049
5.1236,-964.64,-11023
5.1246,-974.04,-11036
5.1244,-949.52,-10994
5.1246,-877.99,-11026
5.1244,-819.02,-11014
5.124,-925.81,-10951
5.124,-931.43,-10884
5.1234,-839.62,-10894
5.123,-785.9,-11041
5.1236,-764.08,-11054
5.1234,-750.5,-11051
5.1236,-760.4,-11073
5.124,-802.26,-11088
5.124,-886.84,-11059
5.124,-889.99,-11013
5.124,-885.7,-11008
5.1234,-873.38,-10938
5.123,-812.45,-10879
5.1224,-874.85,-10898
5.1226,-747.53,-10951
5.123,-772.73,-11029
5.123,-871.99,-11053
5.123,-873.53,-11055
5.1236,-889.33,-11061
5.1234,-833.36,-11022
5.123,-767.52,-11057
5.123,-771.24,-11067
5.123,-750.6,-11042
5.123,-808.16,-11032
5.123,-839.24,-11058
5.1224,-856.79,-11004
5.122,-862.3,-11027
5.1226,-897.61,-11058
5.123,-942.02,-11018
5.123,-901.1,-11010
5.123,-987.71,-11047
5.1224,-995.09,-11016
5.1226,-963.31,-10968
5.123,-1007.5,-10971
5.1224,-1074.8,-11018
5.1226,-1079.7,-11013
5.123,-1220.8,-11044
5.123,-1154.4,-11022
5.123,-1099.2,-11050
5.123,-1061.5,-11069
5.1224,-1033.1,-10993
5.122,-1026.6,-11011
5.122,-1100.5,-11006
5.122,-1182.4,-11019
5.1214,-1206.8,-11033
5.1216,-1279,-11039
5.122,-1241.3,-11056
5.122,-1265.8,-10989
5.122,-1216.9,-10991
5.122,-1304.8,-10996
5.122,-1308.9,-11041
5.122,-1225.4,-11017
5.122,-1210.3,-10968
5.1214,-1187.2,-11013
5.1216,-1200.6,-11053
5.1214,-1294.9,-11063
5.121,-1349.5,-11033
5.1216,-1321.9,-10981
5.122,-1317.7,-11032
5.1214,-1378.9,-11061
5.1216,-1238.3,-11006
5.1214,-1290.8,-10958
5.121,-1358.1,-10993
5.121,-1333.3,-11019
5.121,-1327.8,-10967
5.121,-1329.6,-11000
5.121,-1345.6,-11043
5.121,-1270.8,-11008
5.121,-1315.8,-10967
5.121,-1238.5,-11026
5.1216,-1265.9,-11102
5.1214,-1275.2,-11096
5.121,-1319,-11073
5.1204,-1318.8,-11013
5.12,-1469.2,-10904
5.12,-1416.3,-10972
5.12,-1318,-11027
5.12,-1210.9,-11048
5.12,-1214.2,-11054
5.1206,-1237.7,-11038
5.1204,-1240.6,-11054
5.1206,-1231.8,-11063
5.1204,-1286.8,-11082
5.12,-1345.8,-11062
5.12,-1363.8,-11016
5.12,-1299.5,-11006
5.12,-1186.8,-11002
5.12,-1178,-11009
5.12,-1267.5,-11015
5.12,-1303.3,-11000
5.12,-1356,-11007
5.1194,-1280.8,-11026
5.1196,-1237.2,-11015
5.12,-1292,-10991
5.1194,-1218.2,-11042
5.119,-1209.1,-11054
5.119,-1244,-11022
5.119,-1491,-11019
5.119,-1439.1,-10985
5.119,-1221.9,-11034
5.1196,-1376.2,-11085
5.1194,-1228.6,-11044
5.1196,-1224.7,-10995
5.12,-1217.9,-10956
5.12,-1301.2,-11010
5.1194,-1380.8,-11057
5.119,-1379.4,-11090
5.1196,-1345.9,-11039
5.12,-1272.3,-11037
5.1194,-1202.2,-10977
5.1196,-1337.3,-10927
5.12,-1334.8,-11009
5.1194,-1240.1,-11007
5.119,-1161.9,-11041
5.119,-1324.3,-11036
5.1184,-1378.5,-10983
5.1186,-1352,-11041
5.1184,-1289.7,-11055
5.118,-1343.7,-11025
5.1186,-1397.9,-11031
5.1184,-1269.2,-11059
5.1186,-1101.6,-11053
5.119,-1091.2,-11033
5.119,-1103.4,-11070
5.119,-1176.7,-11026
5.1184,-1334.4,-11025
5.1174,-1456.9,-11034
5.1176,-1420.1,-11026
5.118,-1465.8,-11063
5.1186,-1445.2,-11070
5.1184,-1425.9,-11061
5.1186,-1386,-11048
5.1184,-1387.9,-11033
5.118,-1367,-11067
5.118,-1376.1,-11044
5.118,-1355.7,-11057
5.1174,-1192.7,-11056
5.1176,-1139.2,-11054
5.118,-1245,-11031
5.118,-1276.5,-11036
5.118,-1175.2,-10990
5.118,-1197.7,-10980
5.1186,-1251,-11018
5.119,-1309,-11041
5.1184,-1427.9,-11056
5.118,-1396.5,-11039
5.118,-1411.1,-11046
5.1174,-1364.5,-11001
5.1176,-1249.6,-11021
5.1174,-1311.2,-11048
5.117,-1315.7,-11081
5.1176,-1407.9,-11084
5.118,-1376,-11053
5.1174,-1232.6,-11016
5.1176,-1151.4,-11000
5.118,-1015,-11035
5.1174,-1129.7,-11039
5.117,-1229.7,-11026
5.1164,-1425.1,-11044
5.1166,-1623.7,-11082
5.1176,-1628.7,-11056
5.1174,-1526.4,-11050
5.117,-1482.2,-11037
5.117,-1412.3,-11036
5.117,-1296.5,-11051
5.117,-1190.4,-11056
5.1164,-1215.8,-11061
5.1166,-1349.3,-11042
5.117,-1412.2,-11027
5.117,-1408,-11018
5.117,-1354.8,-11066
5.1176,-1267.4,-11031
5.1174,-1313.9,-11064
5.117,-1334.7,-11065
5.117,-1355.2,-11045
5.117,-1371.6,-11028
5.1164,-1285.9,-11008
5.1166,-1165.8,-11028
5.1164,-1236.4,-11034
5.116,-1350.3,-11022
5.1166,-1320.3,-11004
5.117,-1332.7,-10973
5.117,-1280.2,-10983
5.117,-1205.8,-10998
5.117,-1067,-11003
5.117,-1129.4,-11069
5.1164,-1244.1,-11093
5.116,-1169.1,-11123
5.116,-1072,-11101
5.116,-1129,-11069
5.116,-1088.2,-11085
5.116,-1261.7,-11070
5.1166,-1389.2,-11082
5.117,-1402.8,-11076
5.117,-1430.4,-11056
5.1164,-1480.4,-11056
5.1166,-1460.7,-11073
5.1164,-1321.9,-11078
5.116,-1277,-11063
5.116,-1244.9,-11080
5.116,-1288.7,-11091
5.116,-1328.4,-11080
5.116,-1356.2,-11074
5.1166,-1308.9,-11084
5.117,-1353,-11033
5.117,-1415.3,-11040
5.1164,-1353.5,-11051
5.116,-1345.8,-11059
5.116,-1395.8,-11031
5.116,-1392.6,-11042
5.116,-1407.6,-11072
5.116,-1412.5,-11056
5.1166,-1477.7,-11024
5.1164,-1442.1,-11064
5.116,-1461.4,-11052
5.1166,-1505.2,-11097
5.1164,-1414,-11105
5.116,-1378,-11062
5.116,-1313.9,-11071
5.1154,-1419.6,-11040
5.1156,-1487.6,-11012
5.1166,-1430,-11059
5.1164,-1416.5,-11053
5.116,-1463.3,-11062
5.116,-1534.9,-11068
5.116,-1494.4,-11085
5.116,-1427.3,-11100
5.116,-1430,-11103
5.1154,-1464.6,-11090
5.1156,-1529.8,-11076
5.116,-1493.7,-11079
5.116,-1513.2,-11092
5.116,-1482.4,-11082
5.1166,-1533.8,-11096
5.117,-1599.1,-11092
5.1164,-1555.2,-11087
5.1154,-1492.8,-11087
5.1156,-1402.3,-11097
5.116,-1417,-11098
5.116,-1380.5,-11122
5.116,-1378.2,-11102
5.116,-1521.6,-11065
5.116,-1558.3,-11083
5.116,-1573.3,-11070
5.116,-1533.1,-11058
5.116,-1506.9,-11056
5.116,-1483.2,-11072
5.1154,-1559.5,-11060
5.1156,-1588.9,-11056
5.116,-1580,-11062
5.116,-1542.9,-11057
5.116,-1494.5,-11087
5.116,-1482.1,-11099
5.116,-1486.9,-11091
5.116,-1436.8,-11099
5.116,-1416.2,-11098
5.116,-1459.4,-11077
5.1147,-1424.9,-11083
5.1147,-1471.8,-11053
5.115,-1490.1,-11051
5.115,-1477.1,-11046
5.1156,-1471,-11082
5.1154,-1491.2,-11071
5.115,-1485.6,-11085
5.1156,-1521.3,-11099
5.1154,-1611.9,-11087
5.115,-1709.8,-11071
5.115,-1618.8,-11073
5.1156,-1493.8,-11073
5.1154,-1372.7,-11072
5.115,-1326.8,-11076
5.1144,-1283.7,-11036
5.1147,-1210.4,-11028
5.1144,-1032.9,-11086
5.1153,-897.8,-11125
5.1154,-813.15,-11123
5.115,-647.54,-11099
5.115,-490.45,-11060
5.115,-327.9,-11054
5.115,-25.297,-11084
5.1144,218.43,-11079
5.1147,359.48,-11075
5.1144,394.54,-11066
5.1147,262.33,-11064
5.115,-198.21,-11060
5.115,-621.44,-11058
5.115,-905.96,-11040
5.115,-1149.4,-11031
5.1144,-1287.8,-10989
5.114,-1422,-10992
5.114,-1408.3,-11001
5.1147,-1548.5,-10997
5.1144,-1724.8,-11015
5.114,-1849.3,-11048
5.1147,-1868.5,-11085
5.115,-1813.4,-11116
5.115,-1766.4,-11110
5.115,-1717,-11094
5.1144,-1612.8,-11104
5.114,-1558.3,-11049
5.114,-1507.2,-11048
5.114,-1471.1,-11042
5.114,-1439.9,-11042
5.1153,-1411,-11030
5.1154,-1421,-11030
5.1144,-1395,-11071
5.1147,-1377.2,-11059
5.1144,-1370.2,-11077
5.114,-1393.3,-11082
5.114,-1403.5,-11068
5.114,-1391.7,-11074
5.114,-1356,-11076
5.1133,-1373.4,-11079
5.1136,-1405.6,-11070
5.114,-1450.8,-11053
5.114,-1470,-11040
5.1147,-1483.7,-11041
5.1144,-1467.3,-11045
5.114,-1443.6,-11037
5.114,-1446.6,-11011
5.1133,-1413.1,-11006
5.113,-1370.7,-11049
5.1136,-1357.9,-11050
5.114,-1400.3,-11047
5.1133,-1415.1,-11048
5.1136,-1418.6,-11039
5.1133,-1439.7,-11042
5.1136,-1428,-11062
5.114,-1403.5,-11081
5.114,-1388.3,-11073
5.1133,-1390.6,-11069
5.113,-1343.3,-11069
5.113,-1372.9,-11073
5.113,-1395.8,-11018
5.113,-1363,-11022
5.1124,-1391.4,-11042
5.1133,-1395.8,-11050
5.114,-1367.1,-11047
5.114,-1412.9,-11028
5.1133,-1398.9,-11030
5.113,-1396.2,-11013
5.113,-1371.9,-11010
5.113,-1356.4,-11031
5.113,-1329,-11039
5.113,-1310.7,-11020
5.113,-1297.1,-11041
5.113,-1304.8,-11058
5.113,-1319.7,-11059
5.113,-1360.7,-11061
5.1136,-1354.9,-11051
5.1133,-1324.8,-11054
5.113,-1278.1,-11058
5.113,-1275.9,-11042
5.1124,-1270.2,-11039
5.112,-1267.7,-11042
5.112,-1282.1,-11056
5.112,-1307.2,-11052
5.1127,-1309.1,-11043
5.113,-1297.4,-11055
5.113,-1280,-11083
5.1124,-1280.5,-11088
