scl , ecg , emg_trap
3.719,6942.1,-21059
3.719,6937.3,-21061
3.719,6932.3,-21065
3.719,6931.3,-21069
3.7195,6927.9,-21068
3.72,6930.4,-21070
3.72,6930.9,-21076
3.7195,6925.5,-21072
3.7195,6926.5,-21065
3.72,6931.2,-21066
3.72,6930.9,-21061
3.72,6929.6,-21057
3.72,6929.6,-21065
3.72,6926.4,-21068
3.72,6926.1,-21069
3.72,6928.1,-21071
3.72,6921.9,-21072
3.72,6919.6,-21072
3.7205,6918.1,-21073
3.721,6921,-21068
3.721,6923.6,-21062
3.721,6918.1,-21065
3.721,6920.9,-21070
3.721,6922.1,-21068
3.721,6915.5,-21070
3.7215,6909.1,-21073
3.7215,6912.9,-21072
3.721,6911.2,-21074
3.7215,6911.2,-21073
3.7215,6915.6,-21067
3.7215,6919.4,-21064
3.722,6920.9,-21064
3.722,6913.8,-21064
3.722,6914,-21065
3.722,6919.7,-21070
3.7215,6915.9,-21071
3.7215,6909.7,-21075
3.722,6911.8,-21078
3.722,6915.7,-21071
3.722,6916.7,-21070
3.722,6918,-21068
3.722,6917,-21065
3.722,6914.6,-21060
3.722,6913.9,-21068
3.7225,6910.6,-21073
3.723,6907.7,-21071
3.723,6907.3,-21077
3.723,6905.7,-21077
3.723,6907.1,-21075
3.723,6912.4,-21069
3.723,6911.3,-21064
3.723,6909.7,-21067
3.723,6908.6,-21062
3.723,6905.8,-21059
3.723,6904.4,-21069
3.7235,6898.7,-21074
3.724,6899.1,-21079
3.7235,6904,-21083
3.7235,6900.9,-21079
3.724,6904.4,-21074
3.724,6916.2,-21068
3.724,6915.2,-21067
3.724,6908.1,-21067
3.724,6905.1,-21071
3.724,6903.7,-21070
3.724,6905.2,-21073
3.724,6903.7,-21078
3.724,6904.4,-21076
3.724,6904.3,-21076
3.724,6907.9,-21075
3.724,6910.6,-21071
3.724,6911.6,-21067
3.7245,6912,-21064
3.725,6906.3,-21068
3.725,6911,-21077
3.725,6910.8,-21080
3.725,6903.5,-21082
3.725,6900.7,-21085
3.725,6901.1,-21087
3.725,6902.2,-21078
3.725,6909.4,-21069
3.725,6915.1,-21064
3.7254,6919.6,-21062
3.7256,6925.5,-21063
3.7254,6932.9,-21062
3.7256,6943,-21064
3.7254,6947.2,-21071
3.726,6952.1,-21072
3.726,6957.8,-21069
3.7256,6984.4,-21070
3.7254,7014.6,-21075
3.726,7016.5,-21075
3.726,7024.6,-21074
3.726,7034.5,-21067
3.726,7025.8,-21068
3.726,7015.5,-21069
3.726,7024.3,-21066
3.726,7029.1,-21069
3.726,7043.1,-21071
3.726,7062.1,-21070
3.726,7075.6,-21069
3.7264,7078.7,-21068
3.727,7092.4,-21061
3.727,7120.6,-21054
3.727,7141,-21053
3.727,7149.6,-21058
3.727,7137.1,-21069
3.727,7124.2,-21072
3.727,7134.3,-21073
3.727,7141.9,-21075
3.727,7137.4,-21070
3.727,7133.2,-21062
3.727,7124.3,-21057
3.727,7086.2,-21054
3.727,7039.3,-21056
3.727,7004.5,-21060
3.727,6979.4,-21064
3.727,6965.4,-21066
3.7274,6948.1,-21074
3.7276,6930.3,-21075
3.727,6929.5,-21073
3.727,6931.1,-21069
3.7274,6924.1,-21066
3.728,6914.5,-21069
3.728,6909.4,-21069
3.728,6902.9,-21074
3.728,6888.6,-21078
3.728,6882.3,-21081
3.728,6883.3,-21082
3.728,6883.9,-21082
3.728,6880.1,-21078
3.728,6879.6,-21074
3.728,6883.5,-21075
3.728,6887.2,-21072
3.7284,6881.2,-21069
3.729,6876.1,-21069
3.729,6881.1,-21070
3.729,6876.9,-21069
3.729,6867.6,-21074
3.729,6868.9,-21077
3.7286,6870.9,-21077
3.7284,6870.2,-21074
3.729,6870.6,-21070
3.729,6870.9,-21075
3.729,6867.8,-21073
3.729,6863,-21072
3.729,6864.4,-21075
3.729,6860,-21078
3.729,6856.4,-21079
3.729,6854.4,-21078
3.729,6856.7,-21074
3.729,6863.8,-21074
3.729,6865.5,-21078
3.729,6864.4,-21080
3.729,6865,-21079
3.7294,6867,-21077
3.7296,6870.1,-21071
3.729,6874.2,-21066
3.7294,6873.5,-21068
3.73,6874.4,-21065
3.73,6873,-21068
3.7296,6875.3,-21070
3.7294,6880.6,-21067
3.73,6884,-21065
3.73,6889,-21061
3.73,6893,-21064
3.73,6891.2,-21068
3.73,6884.8,-21070
3.73,6873,-21080
3.73,6857.9,-21092
3.73,6842.7,-21096
3.7304,6834.8,-21099
3.7306,6866.8,-21096
3.73,6922.1,-21091
3.7304,6984.5,-21078
3.7306,7076.6,-21076
3.73,7216.3,-21077
3.73,7383.6,-21074
3.7304,7551.4,-21075
3.7306,7696.1,-21073
3.7304,7870.6,-21066
3.731,8101,-21061
3.731,8286.2,-21056
3.731,8442.7,-21044
3.731,8521.9,-21026
3.731,8475.6,-20991
3.731,8167.9,-20970
3.731,7689.5,-20977
3.731,7231.4,-20985
3.731,6797.7,-20985
3.731,6565.1,-20998
3.731,6417.1,-21012
3.731,6274.9,-21025
3.731,6223.7,-21036
3.731,6198.2,-21041
3.7314,6217.2,-21041
3.732,6280.5,-21042
3.7316,6356.4,-21057
3.731,6451.5,-21076
3.7314,6562.3,-21080
3.7316,6669.5,-21078
3.7314,6754.5,-21082
3.732,6825.1,-21077
3.7316,6885.6,-21068
3.7314,6934.2,-21056
3.732,6958.8,-21059
3.732,6965.1,-21063
3.732,6963.5,-21063
3.732,6961.3,-21067
3.732,6959.6,-21072
3.732,6958.3,-21075
3.732,6966.6,-21077
3.732,6976.5,-21073
3.732,6979.4,-21070
3.7324,6986.1,-21069
3.7326,6988.8,-21069
3.732,6988.8,-21070
3.732,6987.9,-21067
3.7324,6991.2,-21068
3.733,6992.5,-21070
3.7326,6990.2,-21073
3.7324,6995,-21077
3.733,7004.2,-21076
3.733,7008.5,-21074
3.7326,7012.2,-21075
3.7324,7015.9,-21071
3.733,7018.2,-21068
3.733,7017.2,-21075
3.733,7019.6,-21074
3.733,7022.2,-21074
3.7326,7022.4,-21079
3.7324,7024.5,-21080
3.733,7029.2,-21081
3.733,7035.6,-21085
3.733,7043.5,-21080
3.733,7049.3,-21075
3.733,7047.6,-21072
3.733,7051.5,-21077
3.7334,7059.7,-21074
3.7336,7055.6,-21074
3.733,7054.5,-21078
3.733,7061.4,-21086
3.733,7065.3,-21083
3.733,7073.1,-21079
3.733,7075.9,-21078
3.733,7078.7,-21079
3.7334,7079.9,-21080
3.734,7086.6,-21071
3.734,7084.8,-21068
3.734,7079.5,-21067
3.734,7081.7,-21070
3.734,7088.5,-21070
3.734,7092.9,-21067
3.734,7099.2,-21064
3.734,7107,-21062
3.734,7110.7,-21064
3.734,7110.3,-21069
3.734,7107.1,-21067
3.7344,7116.8,-21067
3.735,7119.1,-21068
3.7346,7116.3,-21067
3.734,7123.1,-21072
3.734,7129.8,-21079
3.7344,7133.4,-21076
3.735,7141.3,-21072
3.7346,7152.9,-21070
3.7344,7155.1,-21065
3.735,7155.3,-21065
3.735,7161.7,-21069
3.735,7165.1,-21071
3.735,7163.5,-21069
3.735,7163.5,-21071
3.735,7168.1,-21077
3.735,7174.5,-21071
3.735,7180.2,-21071
3.735,7190.2,-21073
3.735,7193.8,-21065
3.735,7197.4,-21060
3.735,7201.7,-21062
3.735,7209.5,-21060
3.735,7215.3,-21064
3.735,7214.6,-21073
3.735,7222.6,-21077
3.735,7229.9,-21074
3.735,7235.1,-21077
3.7354,7243.7,-21075
3.7356,7255,-21070
3.7354,7261.7,-21070
3.736,7267.4,-21075
3.736,7274.6,-21076
3.736,7281.3,-21073
3.7356,7282.5,-21076
3.735,7288,-21074
3.7354,7295,-21073
3.736,7301,-21070
3.736,7307.4,-21073
3.736,7318.5,-21070
3.736,7322.3,-21064
3.736,7328.9,-21064
3.7356,7335,-21059
3.7354,7336.9,-21057
3.736,7340.9,-21062
3.736,7350.5,-21069
3.736,7357.7,-21070
3.736,7361.6,-21071
3.736,7373.8,-21063
3.736,7378.3,-21063
3.736,7382.7,-21061
3.736,7387.6,-21062
3.736,7387,-21063
3.736,7390.7,-21064
3.736,7397,-21070
3.736,7400,-21069
3.736,7402.7,-21072
3.7364,7410.3,-21069
3.7366,7413.6,-21067
3.736,7417.3,-21063
3.7364,7420.3,-21058
3.7366,7422.6,-21060
3.7364,7420.3,-21059
3.737,7411.5,-21058
3.737,7412.7,-21065
3.737,7410,-21070
3.737,7404.7,-21069
3.737,7403.1,-21071
3.7366,7398.3,-21071
3.7364,7390.8,-21064
3.737,7384.6,-21060
3.737,7367.7,-21061
3.737,7352.4,-21062
3.737,7335.6,-21068
3.737,7313.8,-21067
3.737,7298.1,-21067
3.7366,7286.7,-21065
3.7364,7266.7,-21066
3.737,7253.4,-21071
3.737,7242,-21071
3.737,7226.3,-21073
3.737,7206.4,-21067
3.737,7186.5,-21069
3.737,7167,-21071
3.737,7149.6,-21064
3.737,7133,-21064
3.737,7117.2,-21064
3.737,7102.9,-21070
3.737,7085.9,-21067
3.737,7080.1,-21060
3.737,7072.3,-21053
3.7374,7061.5,-21055
3.7376,7053.3,-21064
3.737,7043.4,-21066
3.737,7035.3,-21072
3.737,7021.2,-21081
3.7374,7011.9,-21079
3.7376,7009.5,-21073
3.737,7008.4,-21071
3.737,7007.8,-21068
3.737,7010.8,-21061
3.7374,7009.6,-21059
3.7376,7003.7,-21062
3.737,7002.5,-21063
3.7374,7002,-21060
3.7376,6993.7,-21059
3.7374,6987.9,-21062
3.7376,6996.4,-21068
3.7374,6996.9,-21067
3.738,6995.1,-21066
3.7376,6996.9,-21062
3.7374,6996.1,-21057
3.738,6997.2,-21058
3.738,6995.9,-21062
3.7376,6995.1,-21072
3.7374,6993.5,-21070
3.738,6991.2,-21069
3.738,6993.2,-21083
3.7376,6996.3,-21080
3.7374,6998.7,-21075
3.738,6998.6,-21071
3.738,7001.8,-21062
3.738,7008.6,-21058
3.738,7010.6,-21058
3.738,7012.5,-21056
3.738,7015.4,-21061
3.738,7012.9,-21066
3.738,7018.1,-21068
3.738,7013.7,-21070
3.738,7010.5,-21065
3.738,7017,-21067
3.738,7018.9,-21065
3.738,7016.4,-21061
3.738,7018.9,-21063
3.738,7020.1,-21065
3.738,7019.9,-21066
3.738,7014.6,-21066
3.738,7015,-21069
3.738,7016.5,-21070
3.738,7016.4,-21066
3.738,7021.3,-21070
3.738,7024.1,-21067
3.738,7025.5,-21063
3.7384,7021.6,-21061
3.739,7020.5,-21062
3.7386,7019.9,-21067
3.738,7022.7,-21067
3.7384,7021.6,-21067
3.7386,7023.3,-21072
3.7384,7025.8,-21073
3.7386,7029.3,-21068
3.738,7029.9,-21066
3.738,7031,-21065
3.7383,7035.6,-21062
3.7387,7032.4,-21064
3.738,7034.1,-21068
3.738,7033.4,-21075
3.738,7028.3,-21077
3.738,7027.5,-21076
3.738,7032.8,-21075
3.738,7033.8,-21082
3.738,7038.1,-21078
3.738,7037.5,-21073
3.7383,7033.4,-21074
3.7387,7033.5,-21074
3.738,7030.5,-21074
3.738,7027,-21070
3.738,7025.3,-21068
3.738,7025.9,-21068
3.738,7029.8,-21067
3.738,7029.4,-21060
3.7383,7033.3,-21061
3.7387,7041.2,-21056
3.738,7037.8,-21060
3.738,7034,-21060
3.7383,7030,-21062
3.739,7023.8,-21066
3.7387,7023.4,-21066
3.738,7022.3,-21074
3.738,7021.4,-21081
3.738,7018.6,-21074
3.7383,7023,-21069
3.7387,7026,-21065
3.7383,7024.2,-21061
3.739,7016.2,-21059
3.739,7017.5,-21056
3.7387,7019.4,-21064
3.738,7017.9,-21069
3.738,7011.6,-21072
3.7383,7010.6,-21078
3.739,7010.1,-21081
3.739,7012.9,-21076
3.739,7022.9,-21073
3.7387,7024.6,-21073
3.7383,7014.1,-21072
3.739,7013.1,-21067
3.739,7010.5,-21065
3.7387,7001.2,-21065
3.738,7000.5,-21069
3.738,7006.5,-21074
3.7383,7008.7,-21071
3.739,7007.1,-21068
3.739,7011.9,-21065
3.739,7020,-21067
3.739,7017.2,-21062
3.7387,7013.2,-21064
3.738,7014.5,-21066
3.7383,7012.6,-21069
3.7387,7006.4,-21068
3.738,7007.6,-21071
3.738,7009.9,-21073
3.738,7008.5,-21075
3.738,7010.5,-21082
3.738,7015.7,-21083
3.7383,7011.7,-21078
3.7387,7012.1,-21073
3.738,7012.2,-21074
3.7383,7003.7,-21074
3.739,6998.3,-21069
3.7387,7001.5,-21067
3.738,7004.8,-21069
3.738,7003.6,-21069
3.7383,7008,-21061
3.7387,7013.9,-21058
3.738,7013.1,-21057
3.738,7006.5,-21056
3.738,7006.8,-21062
3.738,7005.8,-21062
3.738,7002.1,-21065
3.738,7002.7,-21070
3.738,7003.6,-21074
3.738,6998.9,-21072
3.738,7005.7,-21069
3.738,7013.8,-21072
3.738,7014,-21070
3.738,7008.3,-21073
3.738,7003.1,-21075
3.738,7007,-21071
3.738,7000.5,-21070
3.738,6997.8,-21065
3.738,6998.1,-21062
3.738,6998.2,-21066
3.738,7002,-21066
3.738,7003,-21061
3.738,7004.9,-21059
3.738,7010.1,-21059
3.738,7013.6,-21059
3.738,7005.7,-21065
3.738,7002.4,-21072
3.738,7000.9,-21071
3.738,7004.4,-21069
3.738,7007.9,-21071
3.738,7012.5,-21071
3.738,7024.9,-21072
3.738,7025.2,-21073
3.738,7025.9,-21075
3.738,7031.9,-21074
3.738,7047.6,-21068
3.738,7054.7,-21071
3.738,7055.1,-21072
3.738,7070.8,-21069
3.7377,7098.9,-21061
3.7373,7111.5,-21061
3.738,7116.3,-21061
3.7377,7133.2,-21053
3.7373,7133.6,-21054
3.7377,7127.4,-21058
3.7373,7120.3,-21063
3.7377,7129.9,-21072
3.7373,7134.5,-21073
3.7377,7150.9,-21072
3.737,7166.9,-21074
3.737,7174.1,-21070
3.737,7180.7,-21067
3.7373,7199.1,-21066
3.7377,7227,-21063
3.737,7251.1,-21062
3.737,7249.3,-21059
3.737,7236,-21065
3.737,7227.2,-21071
3.737,7228.1,-21073
3.737,7231.5,-21074
3.737,7229.9,-21069
3.737,7211.8,-21073
3.737,7186.1,-21070
3.737,7149.1,-21068
3.737,7112.8,-21064
3.737,7083.9,-21064
3.737,7072.6,-21063
3.737,7056.8,-21060
3.737,7041.1,-21062
3.737,7030.9,-21068
3.737,7025.4,-21069
3.737,7030.1,-21070
3.737,7021.7,-21068
3.737,7014.9,-21065
3.737,7004.8,-21063
3.737,6990.6,-21065
3.737,6983,-21064
3.737,6982,-21074
3.737,6979.8,-21084
3.737,6980.5,-21088
3.737,6980.6,-21084
3.737,6979,-21077
3.737,6980.2,-21069
3.737,6982.1,-21061
3.737,6977,-21054
3.737,6974.3,-21059
3.737,6973.8,-21063
3.737,6972.2,-21067
3.737,6969.7,-21065
3.7367,6966.6,-21071
3.7363,6970.8,-21073
3.737,6972,-21074
3.7367,6973,-21070
3.736,6971.7,-21068
3.736,6967.6,-21067
3.7363,6966.6,-21065
3.7367,6966,-21065
3.7363,6962.5,-21071
3.7367,6959.5,-21070
3.736,6959.9,-21069
3.736,6963.1,-21075
3.736,6969.8,-21073
3.736,6966.4,-21069
3.736,6970.4,-21068
3.736,6973.5,-21066
3.736,6971.6,-21065
3.736,6969.7,-21066
3.736,6967.8,-21069
3.736,6967.2,-21074
3.736,6964.6,-21077
3.736,6967.2,-21081
3.736,6972.8,-21077
3.736,6977.1,-21074
3.7357,6974.9,-21071
3.7353,6981.9,-21069
3.736,6984.4,-21067
3.736,6985.1,-21071
3.7357,6968.9,-21082
3.7353,6949,-21090
3.736,6941.3,-21096
3.7357,6927.6,-21098
3.735,6949,-21098
3.735,7013.1,-21084
3.7353,7077.3,-21072
3.7357,7149.7,-21071
3.735,7266.1,-21078
3.7353,7431.3,-21076
3.7357,7593.7,-21083
3.735,7748,-21085
3.735,7899.6,-21084
3.735,8103.9,-21075
3.735,8308.2,-21060
3.735,8474.2,-21044
3.735,8565.5,-21031
3.735,8551.9,-20992
3.735,8325.6,-20967
3.735,7850.3,-20966
3.735,7409.9,-20977
3.735,6985.7,-20983
3.735,6709.2,-20977
3.735,6553.4,-20991
3.735,6392.4,-21010
3.735,6315,-21027
3.7347,6274.6,-21034
3.734,6289.5,-21033
3.734,6364,-21037
3.7343,6460.5,-21048
3.735,6582.2,-21058
3.7347,6702,-21059
3.7343,6792.8,-21062
3.7347,6880.4,-21072
3.734,6954.2,-21072
3.734,7005.7,-21069
3.734,7032.9,-21064
3.734,7056.5,-21063
3.734,7061.8,-21062
3.734,7055.2,-21065
3.734,7054.8,-21072
3.734,7063,-21077
3.734,7056.8,-21080
3.734,7055.5,-21079
3.734,7065.5,-21077
3.734,7068,-21074
3.7337,7072.1,-21068
3.7333,7077.3,-21054
3.734,7079.4,-21051
3.734,7083.6,-21056
3.734,7085.7,-21061
3.7337,7086.9,-21065
3.7333,7086.8,-21064
3.7337,7084.1,-21075
3.733,7092.4,-21077
3.733,7094.3,-21078
3.733,7092.1,-21077
3.733,7098.2,-21077
3.733,7109.6,-21075
3.733,7109.8,-21070
3.733,7117.1,-21068
3.733,7118.2,-21064
3.733,7118.1,-21065
3.733,7118.1,-21062
3.733,7120.2,-21066
3.733,7119.6,-21071
3.733,7121.4,-21066
3.733,7129.4,-21063
3.733,7133.2,-21063
3.7327,7135.8,-21060
3.732,7141.8,-21062
3.7323,7143.9,-21069
3.733,7141.4,-21074
3.733,7141.2,-21074
3.733,7148.8,-21080
3.7327,7150.7,-21083
3.732,7153.3,-21085
3.732,7159.7,-21078
3.732,7155.6,-21078
