scl , ecg , emg_trap
2.676,6445.6,-20354
2.676,6451.6,-20355
2.676,6454.8,-20362
2.676,6456.9,-20359
2.676,6461,-20363
2.676,6457.9,-20365
2.676,6460.4,-20365
2.676,6464.2,-20369
2.676,6470.3,-20369
2.676,6468.5,-20365
2.676,6474.6,-20362
2.676,6480.6,-20358
2.676,6484.4,-20354
2.676,6486.6,-20356
2.676,6489.3,-20359
2.676,6493.4,-20358
2.676,6488.6,-20362
2.676,6494.6,-20364
2.676,6497.6,-20368
2.676,6499.1,-20368
2.676,6506.6,-20365
2.676,6515.1,-20363
2.676,6519.5,-20357
2.676,6518.9,-20356
2.676,6522.1,-20359
2.676,6522.1,-20362
2.676,6524.9,-20363
2.676,6529.1,-20369
2.676,6531.6,-20373
2.676,6536.6,-20367
2.676,6539,-20362
2.676,6543.7,-20364
2.676,6550.3,-20355
2.676,6553,-20350
2.676,6553.4,-20351
2.676,6557,-20359
2.676,6557.9,-20371
2.676,6559.9,-20372
2.676,6564.8,-20367
2.676,6564.4,-20367
2.676,6569.3,-20371
2.676,6578.3,-20363
2.676,6583.3,-20360
2.676,6588.6,-20355
2.676,6592,-20352
2.676,6594.6,-20358
2.676,6595.9,-20363
2.676,6601.8,-20369
2.676,6603.9,-20370
2.676,6607.3,-20371
2.676,6615.2,-20367
2.676,6625.4,-20361
2.6757,6633,-20358
2.675,6638.4,-20354
2.6753,6641.6,-20354
2.6757,6647.8,-20357
2.6753,6653.8,-20360
2.676,6655.8,-20357
2.6757,6661.7,-20358
2.675,6670.7,-20357
2.6753,6679,-20360
2.6757,6689.9,-20358
2.6753,6698.7,-20353
2.676,6706.5,-20353
2.676,6717.8,-20354
2.6757,6719.5,-20352
2.6753,6722,-20352
2.6757,6727.1,-20365
2.675,6732.5,-20365
2.6753,6741.3,-20365
2.676,6753.6,-20363
2.6757,6758.8,-20358
2.675,6771.6,-20356
2.6753,6781.7,-20349
2.6757,6784.9,-20351
2.675,6796.2,-20355
2.675,6802.9,-20358
2.675,6808.4,-20357
2.675,6813.3,-20359
2.675,6818.7,-20363
2.675,6825,-20364
2.675,6832.4,-20360
2.675,6844.1,-20360
2.675,6851.1,-20356
2.675,6856.6,-20353
2.675,6859.2,-20351
2.675,6861.2,-20353
2.675,6864.2,-20355
2.675,6867.7,-20358
2.675,6874.3,-20362
2.675,6874.7,-20354
2.675,6884.2,-20351
2.675,6889.1,-20357
2.675,6898.8,-20352
2.675,6901,-20350
2.675,6902.3,-20349
2.675,6900.2,-20352
2.675,6898.9,-20356
2.675,6891.7,-20359
2.675,6886.2,-20362
2.675,6882,-20366
2.675,6876.2,-20359
2.675,6870.2,-20359
2.675,6862,-20351
2.675,6848.4,-20347
2.675,6827.8,-20350
2.675,6810.6,-20350
2.675,6792.6,-20351
2.675,6769,-20357
2.675,6747.1,-20358
2.675,6725.3,-20358
2.675,6702.2,-20358
2.675,6684.5,-20354
2.675,6667.5,-20354
2.675,6652.4,-20354
2.675,6626.9,-20349
2.675,6607.1,-20349
2.675,6590.6,-20356
2.675,6566.3,-20360
2.675,6546.4,-20362
2.675,6534.7,-20362
2.675,6520.2,-20361
2.675,6509.5,-20361
2.675,6501.2,-20357
2.675,6491.4,-20350
2.675,6480.1,-20349
2.675,6468.5,-20351
2.675,6460.3,-20353
2.675,6452.5,-20357
2.675,6445.7,-20355
2.675,6439.2,-20361
2.675,6436.1,-20366
2.675,6435.1,-20365
2.675,6429.6,-20359
2.675,6432.4,-20357
2.675,6433.3,-20353
2.675,6422.6,-20355
2.675,6421.4,-20355
2.675,6419.6,-20358
2.675,6417,-20360
2.675,6410.9,-20363
2.675,6411.2,-20361
2.675,6411.8,-20360
2.675,6414.7,-20357
2.6747,6416.8,-20356
2.6743,6419.5,-20353
2.675,6417,-20347
2.675,6415.8,-20350
2.6747,6414,-20356
2.6743,6407.9,-20360
2.675,6409.4,-20360
2.6747,6412.4,-20361
2.674,6412.9,-20357
2.6743,6412.9,-20360
2.6747,6416.5,-20353
2.6743,6420.5,-20348
2.6747,6417.3,-20344
2.674,6419.1,-20344
2.674,6420.4,-20341
2.674,6416.5,-20350
2.6743,6417.9,-20359
2.6747,6420.3,-20363
2.674,6421.9,-20364
2.674,6422.5,-20366
2.674,6426.3,-20364
2.674,6432.6,-20350
2.674,6426.8,-20347
2.674,6427.1,-20352
2.674,6430.9,-20352
2.674,6428.3,-20347
2.674,6429,-20353
2.674,6430.3,-20366
2.674,6424.8,-20364
2.674,6425.4,-20354
2.674,6430.9,-20350
2.674,6434.2,-20351
2.674,6433.3,-20355
2.674,6432.5,-20352
2.674,6431.1,-20348
2.674,6429.4,-20353
2.674,6422.6,-20357
2.674,6423.4,-20360
2.674,6425.1,-20366
2.674,6426.5,-20358
2.674,6429.9,-20355
2.674,6432.9,-20347
2.674,6433,-20348
2.674,6431.8,-20353
2.674,6429.2,-20349
2.674,6427.4,-20347
2.674,6420.6,-20358
2.674,6419.7,-20357
2.674,6421.1,-20359
2.674,6425.1,-20357
2.674,6425,-20350
2.674,6425.6,-20347
2.674,6423.4,-20344
2.674,6420.5,-20340
2.674,6417.8,-20344
2.674,6419.1,-20352
2.674,6413.4,-20358
2.674,6406.6,-20360
2.674,6407.5,-20360
2.674,6408.5,-20356
2.674,6410.4,-20356
2.674,6408.8,-20352
2.674,6410.5,-20345
2.674,6408.8,-20342
2.674,6406.9,-20345
2.674,6406,-20350
2.674,6399.1,-20356
2.674,6393.5,-20360
2.674,6396.3,-20359
2.674,6397.1,-20363
2.674,6395.9,-20362
2.674,6399.5,-20355
2.674,6398.9,-20354
2.674,6394.6,-20347
2.674,6395.7,-20348
2.674,6388.9,-20353
2.674,6384.8,-20355
2.674,6385.3,-20356
2.674,6383.7,-20359
2.674,6381.7,-20359
2.674,6382.5,-20354
2.6737,6386.2,-20353
2.6733,6388.1,-20346
2.674,6386.7,-20343
2.6737,6384.2,-20347
2.673,6383.8,-20353
2.6733,6380.8,-20354
2.674,6378.5,-20355
2.6737,6374.9,-20360
2.673,6375.9,-20360
2.673,6374.8,-20354
2.673,6374.9,-20353
2.673,6374.1,-20356
2.673,6379.6,-20351
2.673,6379.3,-20349
2.673,6375,-20344
2.6733,6372.8,-20350
2.6737,6377,-20355
2.673,6377.8,-20352
2.673,6387.4,-20355
2.673,6391.6,-20365
2.673,6394.2,-20360
2.673,6402.1,-20354
2.673,6406.5,-20352
2.673,6426.6,-20349
2.673,6441.2,-20348
2.673,6449.7,-20350
2.673,6469.6,-20352
2.673,6487.3,-20350
2.673,6500.5,-20351
2.673,6499.7,-20354
2.673,6505.6,-20346
2.673,6510.8,-20344
2.673,6506.4,-20342
2.673,6507.1,-20338
2.673,6516.7,-20348
2.673,6529.2,-20343
2.673,6545.7,-20347
2.673,6555.6,-20347
2.673,6561.3,-20353
2.673,6570.5,-20357
2.673,6578.3,-20349
2.673,6614.9,-20342
2.673,6639.9,-20335
2.673,6637.5,-20334
2.673,6623.5,-20339
2.673,6615.2,-20336
2.673,6620.6,-20339
2.673,6606.8,-20344
2.673,6603.6,-20348
2.673,6572.9,-20352
2.673,6535.4,-20350
2.673,6488.5,-20346
2.673,6458.1,-20344
2.673,6440.8,-20345
2.673,6429.4,-20340
2.673,6418.4,-20339
2.673,6401.2,-20345
2.673,6399.7,-20353
2.673,6391.1,-20352
2.673,6377.5,-20359
2.673,6372.4,-20356
2.673,6365.4,-20352
2.673,6356.6,-20350
2.673,6352.1,-20350
2.673,6350.7,-20348
2.673,6343.5,-20349
2.673,6344.3,-20350
2.673,6337.6,-20352
2.673,6335.1,-20353
2.673,6337.8,-20357
2.673,6333.3,-20361
2.673,6330.9,-20356
2.673,6333.4,-20358
2.673,6337,-20354
2.673,6330.5,-20349
2.673,6328.3,-20345
2.673,6330.6,-20349
2.673,6329.1,-20349
2.673,6322.1,-20355
2.673,6320.1,-20358
2.673,6319.4,-20363
2.673,6317.4,-20358
2.673,6322.1,-20354
2.673,6323,-20349
2.673,6321.1,-20351
2.673,6321.8,-20352
2.673,6324.2,-20355
2.673,6317.6,-20359
2.6728,6319.7,-20355
2.672,6315.1,-20361
2.672,6320.4,-20363
2.672,6322.9,-20357
2.672,6322.3,-20352
2.672,6326.1,-20348
2.672,6328.4,-20348
2.6722,6330.6,-20348
2.6728,6326.4,-20355
2.672,6330.6,-20357
2.672,6330.7,-20350
2.672,6325.7,-20360
2.672,6332.6,-20364
2.672,6336.6,-20357
2.672,6335.9,-20358
2.672,6339.2,-20357
2.672,6336.6,-20356
2.672,6313.8,-20357
2.672,6301.9,-20365
2.672,6291.6,-20369
2.672,6310.6,-20373
2.672,6353.4,-20382
2.672,6417.6,-20376
2.672,6498,-20374
2.672,6625.1,-20372
2.672,6820,-20370
2.672,6985.4,-20360
2.672,7155.3,-20349
2.672,7326.4,-20348
2.672,7558.7,-20335
2.672,7748.7,-20331
2.672,7903.1,-20321
2.672,7979.5,-20307
2.672,7943,-20275
2.672,7608.7,-20253
2.672,7098.5,-20259
2.672,6640.1,-20263
2.672,6176.1,-20258
2.672,5925.3,-20267
2.672,5733.8,-20287
2.672,5603.1,-20306
2.672,5554.4,-20324
2.672,5548.5,-20329
2.672,5639.6,-20334
2.672,5766.5,-20337
2.672,5912.7,-20340
2.672,6068.8,-20337
2.672,6192.9,-20340
2.672,6287.3,-20341
2.672,6364,-20344
2.672,6410.4,-20347
2.672,6429.1,-20352
2.672,6432,-20350
2.672,6435,-20357
2.672,6432.1,-20358
2.672,6433.6,-20355
2.672,6434.2,-20353
2.672,6439.7,-20351
2.672,6437.6,-20348
2.672,6437.6,-20351
2.672,6442.7,-20356
2.672,6445.6,-20356
2.672,6440.9,-20358
2.672,6444.4,-20361
2.672,6449.9,-20363
2.672,6452.5,-20358
2.672,6454.4,-20357
2.672,6467,-20350
2.672,6467.9,-20349
2.672,6473,-20347
2.672,6471.1,-20350
2.672,6470.4,-20355
2.672,6477.6,-20352
2.672,6478.2,-20358
2.672,6479.4,-20360
2.672,6480.2,-20356
2.672,6485.6,-20359
2.672,6495.7,-20355
2.672,6499.3,-20350
2.6718,6493.1,-20347
2.6712,6498.4,-20357
2.6718,6497.8,-20356
2.6712,6497.3,-20360
2.6718,6499.8,-20360
2.671,6503.8,-20361
2.671,6518.5,-20363
2.671,6523.2,-20356
2.671,6531.7,-20348
2.671,6536,-20343
2.671,6538.1,-20346
2.671,6536.6,-20347
2.671,6535.2,-20354
2.671,6541.4,-20356
2.6712,6538.6,-20359
2.6718,6540.4,-20368
2.671,6546.9,-20363
2.671,6549.3,-20359
2.6712,6557.7,-20349
2.6718,6561.6,-20347
2.671,6563.2,-20347
2.671,6569,-20345
2.671,6573.9,-20349
2.671,6569.5,-20354
2.671,6571.1,-20351
2.671,6576.6,-20354
2.671,6584.7,-20358
2.671,6584.3,-20347
2.671,6587.3,-20347
2.671,6600.4,-20347
2.671,6605.1,-20344
2.671,6609.7,-20345
2.671,6616.5,-20346
2.671,6617.2,-20347
2.671,6618.9,-20354
2.671,6619.6,-20355
2.671,6628.1,-20352
2.671,6632.5,-20351
2.671,6644.1,-20347
2.671,6650.4,-20342
2.671,6654.3,-20343
2.671,6661.4,-20348
2.671,6664.5,-20348
2.671,6673.4,-20348
2.671,6676.4,-20356
2.671,6682.9,-20359
2.671,6689.1,-20362
2.671,6699.3,-20356
2.671,6713.2,-20349
2.671,6720.6,-20349
2.671,6730.4,-20348
2.671,6735.2,-20348
2.671,6742,-20349
2.671,6746.6,-20347
2.671,6755.4,-20351
2.671,6759.1,-20356
2.671,6769.4,-20363
2.671,6778.9,-20358
2.671,6787.5,-20353
2.671,6801.6,-20346
2.671,6816.6,-20343
2.671,6816.2,-20344
2.671,6825.9,-20347
2.671,6832.5,-20349
2.671,6834.9,-20352
2.671,6839.2,-20348
2.671,6845.8,-20353
2.671,6861.3,-20355
2.671,6867.1,-20350
2.671,6879.3,-20344
2.671,6889.9,-20339
2.671,6891.2,-20346
2.671,6894.8,-20347
2.671,6898.6,-20350
2.671,6904.9,-20349
2.671,6910.6,-20348
2.671,6911.6,-20352
2.671,6916.3,-20354
2.671,6922.5,-20350
2.671,6925.8,-20348
2.671,6935.4,-20343
2.671,6938.2,-20338
2.6708,6934.4,-20334
2.6702,6934.7,-20338
2.671,6927.9,-20346
2.671,6924,-20351
2.6708,6918.2,-20359
2.6702,6907.8,-20360
2.6708,6901.1,-20355
2.67,6887.3,-20345
2.67,6875,-20339
2.67,6859.3,-20341
2.67,6838.8,-20345
2.67,6818.9,-20351
2.67,6791.6,-20350
2.67,6766.8,-20354
2.67,6744.3,-20356
2.67,6720.1,-20353
2.67,6698.9,-20357
2.67,6677.4,-20351
2.67,6663.1,-20345
2.67,6647.2,-20343
2.67,6625.6,-20344
2.67,6606.8,-20342
2.67,6592.1,-20349
2.67,6572.1,-20352
2.67,6556.9,-20357
2.67,6546,-20357
2.67,6532,-20360
2.67,6523.1,-20357
2.67,6516.4,-20354
2.67,6507.8,-20351
2.67,6499.6,-20349
2.67,6489.7,-20347
2.67,6483.3,-20349
2.67,6479.9,-20347
2.67,6471,-20353
2.67,6460.8,-20357
2.67,6462.7,-20354
2.67,6459.9,-20351
2.67,6457.1,-20352
2.67,6458,-20346
2.67,6454.6,-20339
2.67,6454.2,-20341
2.67,6455.9,-20349
2.67,6457.9,-20352
2.67,6451.7,-20354
2.67,6451.2,-20353
2.67,6452.3,-20355
2.67,6444,-20351
2.67,6453,-20347
2.67,6458,-20347
2.67,6455.2,-20343
2.67,6454.4,-20345
2.67,6457.8,-20341
2.67,6452.6,-20349
2.67,6450.9,-20347
2.67,6449.6,-20355
2.67,6450.2,-20361
2.67,6451.6,-20355
2.67,6452.8,-20353
2.67,6457.3,-20348
2.67,6459.2,-20341
2.67,6459.3,-20338
2.67,6455.4,-20346
2.67,6455.5,-20338
2.67,6453.8,-20342
2.67,6451.7,-20357
2.67,6457.3,-20362
2.67,6457.7,-20354
2.67,6457.2,-20353
2.67,6454,-20348
2.6698,6458.6,-20346
2.6692,6453.7,-20341
2.67,6458.7,-20344
2.6698,6454.3,-20347
2.6692,6457.2,-20349
2.6698,6455.1,-20353
2.6692,6455.5,-20360
2.6698,6455.9,-20358
2.6692,6456.5,-20358
2.67,6461.2,-20355
2.67,6460.4,-20347
2.67,6459.5,-20340
2.67,6460.8,-20350
2.6698,6458.3,-20347
2.669,6457.8,-20352
2.669,6457.1,-20353
2.669,6456.6,-20353
2.669,6457.4,-20354
2.669,6456.1,-20354
2.669,6458.7,-20350
2.6692,6462.3,-20345
2.6698,6464.3,-20343
2.669,6464.8,-20339
2.6692,6460.9,-20341
2.6698,6464.3,-20350
2.669,6462.1,-20347
2.669,6455.6,-20350
2.669,6456.4,-20354
2.669,6458.9,-20353
2.669,6456.7,-20348
2.669,6462.2,-20344
2.669,6456.1,-20340
2.669,6456,-20339
2.669,6453.3,-20344
2.669,6453.9,-20344
2.669,6445.6,-20346
2.669,6445.6,-20349
2.669,6446,-20351
2.669,6446.1,-20352
2.669,6451.4,-20351
2.669,6449.3,-20346
2.669,6448.8,-20337
2.669,6451.4,-20342
2.669,6452.7,-20345
2.669,6449.7,-20345
2.669,6449.4,-20346
2.669,6442.7,-20347
2.669,6435.1,-20354
2.669,6439.3,-20357
2.669,6440.2,-20360
2.669,6441.6,-20350
2.669,6443.1,-20341
2.669,6440.5,-20341
2.669,6438.8,-20344
2.669,6436.5,-20349
2.669,6432.1,-20358
2.669,6430.2,-20357
2.669,6424.3,-20350
2.669,6429.1,-20353
2.669,6421.9,-20355
2.669,6425.1,-20349
2.669,6427.4,-20344
2.669,6425.5,-20341
2.669,6424.6,-20344
2.669,6423.3,-20345
2.669,6422.8,-20346
2.669,6415.7,-20350
2.669,6416.6,-20351
2.669,6416.5,-20354
2.669,6417.7,-20352
2.669,6418.2,-20348
2.669,6417.3,-20342
2.669,6418,-20343
2.669,6423.4,-20338
2.669,6421.4,-20341
2.669,6426.7,-20344
2.669,6424.4,-20345
2.669,6430.1,-20351
2.669,6433.9,-20357
2.669,6442.9,-20357
2.6688,6443.1,-20352
2.6682,6463.6,-20346
2.669,6484.2,-20340
2.669,6484.1,-20345
2.669,6495.3,-20343
2.6688,6512.3,-20343
2.6682,6525.8,-20337
2.6688,6524.6,-20342
2.6682,6524.8,-20347
2.6688,6533.4,-20340
2.6682,6533.1,-20339
2.6688,6526.2,-20344
2.668,6551,-20342
2.668,6554.1,-20338
2.668,6567.4,-20336
2.668,6585.1,-20340
2.6682,6604.5,-20338
2.669,6613.8,-20340
2.6688,6612.4,-20343
2.668,6639.3,-20348
2.6682,6666.7,-20348
2.6688,6681.2,-20339
2.668,6677.2,-20334
2.668,6669.8,-20333
2.668,6663.3,-20331
2.668,6656.4,-20332
2.668,6655,-20332
2.668,6627.8,-20349
2.668,6598.9,-20346
2.668,6548,-20349
2.668,6494,-20352
2.668,6475.1,-20346
2.668,6467.1,-20340
2.668,6465.8,-20339
2.668,6450.5,-20334
2.668,6448.3,-20338
2.668,6442.3,-20345
2.668,6425.3,-20344
2.668,6417.7,-20351
2.668,6408.3,-20361
2.668,6402.3,-20360
2.668,6393.2,-20352
2.668,6394,-20350
2.668,6390.5,-20342
2.668,6391.8,-20342
2.668,6387.8,-20341
2.668,6381.5,-20346
2.668,6381.6,-20347
2.668,6376,-20345
2.668,6372.1,-20348
2.668,6377.5,-20352
2.668,6375.4,-20348
2.668,6376.3,-20345
2.668,6382.6,-20348
2.668,6379.1,-20345
2.668,6372.8,-20345
2.668,6372.6,-20346
2.668,6374.8,-20353
2.668,6371.3,-20350
2.668,6363.9,-20357
2.668,6364.6,-20358
2.668,6368.3,-20354
2.668,6365.4,-20348
2.668,6368.2,-20348
2.668,6373,-20346
2.668,6367.2,-20342
2.668,6362.6,-20345
2.668,6363.9,-20348
2.668,6358.2,-20352
2.668,6362.5,-20358
2.668,6362.2,-20359
2.668,6362.8,-20361
2.668,6372.5,-20354
2.668,6370.9,-20346
2.668,6375.8,-20348
2.668,6379.6,-20346
2.668,6378.8,-20350
2.668,6381.2,-20352
2.668,6377.3,-20357
2.668,6378.6,-20353
2.668,6380.8,-20359
2.6678,6379.2,-20353
2.6672,6377.6,-20353
2.668,6365.5,-20348
2.668,6350.1,-20349
2.668,6335.4,-20355
2.668,6327.3,-20361
2.668,6365.6,-20370
2.6678,6411.6,-20366
2.6672,6478.7,-20365
2.6678,6572.9,-20372
2.667,6726.1,-20369
2.667,6913.6,-20364
2.6672,7076.3,-20358
2.6678,7233.5,-20347
2.667,7445,-20335
2.667,7674.7,-20324
2.667,7848.7,-20320
2.667,7957.9,-20310
2.667,7970.3,-20284
2.667,7778.2,-20255
2.667,7289.7,-20251
2.667,6837.9,-20258
2.667,6421.6,-20257
2.667,6145.1,-20249
2.667,5995.2,-20259
2.667,5825.1,-20280
2.667,5728.8,-20299
2.667,5663.7,-20315
2.667,5679.7,-20315
2.667,5756.5,-20328
2.667,5861.1,-20341
2.667,6008.8,-20347
2.667,6144,-20340
2.667,6245.5,-20341
2.667,6345,-20342
2.667,6411.3,-20342
2.667,6456.8,-20333
2.667,6480.2,-20336
2.667,6473.9,-20340
2.667,6471.2,-20342
2.667,6472.9,-20354
2.667,6467.8,-20353
2.667,6475.5,-20346
2.667,6478.4,-20344
2.667,6484.4,-20339
2.667,6485.7,-20342
2.667,6488.8,-20339
2.667,6487.5,-20341
2.667,6488.4,-20342
2.667,6492.2,-20348
2.667,6494,-20353
2.667,6499.6,-20359
2.667,6503,-20352
2.667,6510.1,-20346
2.667,6514.9,-20336
2.667,6514.8,-20337
2.667,6520.4,-20340
2.667,6524.1,-20350
2.667,6521.3,-20350
2.667,6524.9,-20351
2.667,6526,-20354
2.667,6525.9,-20351
2.667,6535.2,-20351
2.667,6540.3,-20345
2.667,6544.6,-20338
2.667,6543.5,-20335
2.667,6546.2,-20345
2.667,6555.6,-20344
2.667,6555.9,-20349
2.667,6553.4,-20355
2.667,6555.3,-20357
2.6668,6559.3,-20357
2.6662,6561.1,-20354
2.667,6569.3,-20349
2.667,6576.6,-20343
2.667,6578.8,-20343
2.6668,6583,-20343
2.6662,6587,-20348
2.667,6591.9,-20347
2.6668,6586.8,-20353
2.6662,6588.8,-20352
2.667,6596.6,-20354
2.667,6598.2,-20350
2.667,6606.1,-20345
