scl , ecg , emg_trap
12.912,-13755,-5355.8
12.914,-13762,-5343.2
12.91,-13773,-5334
12.91,-13793,-5338.7
12.916,-13812,-5331.5
12.914,-13825,-5321.1
12.915,-13812,-5332.1
12.914,-13814,-5336.6
12.911,-13829,-5345.6
12.914,-13822,-5359
12.915,-13802,-5353.4
12.915,-13778,-5386.9
12.919,-13792,-5408.9
12.918,-13801,-5385
12.918,-13808,-5369.9
12.92,-13805,-5365.8
12.92,-13801,-5352.6
12.923,-13805,-5331.9
12.924,-13797,-5329.1
12.923,-13809,-5320.3
12.923,-13822,-5301.6
12.922,-13818,-5302.6
12.925,-13826,-5316.6
12.928,-13807,-5321.6
12.928,-13823,-5324
12.932,-13827,-5323.4
12.931,-13812,-5324.8
12.932,-13813,-5326.5
12.935,-13812,-5334.5
12.935,-13803,-5340.9
12.932,-13790,-5390.7
12.932,-13780,-5406.2
12.935,-13801,-5382
12.934,-13815,-5417.9
12.937,-13822,-5409.4
12.944,-13829,-5367.6
12.942,-13833,-5333.5
12.941,-13835,-5308.7
12.94,-13850,-5283
12.94,-13865,-5286.4
12.942,-13876,-5291.6
12.943,-13870,-5305.9
12.943,-13868,-5324
12.942,-13872,-5323
12.944,-13865,-5330.6
12.943,-13861,-5335.5
12.946,-13873,-5336.2
12.95,-13880,-5337.6
12.95,-13857,-5345.1
12.951,-13846,-5354
12.951,-13848,-5356.1
12.951,-13848,-5358.1
12.954,-13850,-5394.2
12.956,-13853,-5430.8
12.955,-13836,-5418.3
12.954,-13826,-5414.8
12.959,-13828,-5400.4
12.957,-13791,-5391.4
12.958,-13768,-5448.4
12.959,-13776,-5476.1
12.96,-13797,-5468.1
12.959,-13803,-5434.4
12.963,-13831,-5385.7
12.962,-13859,-5301.3
12.963,-13876,-5213.3
12.968,-13882,-5197.7
12.965,-13888,-5249.4
12.964,-13897,-5294.3
12.968,-13906,-5317.5
12.969,-13904,-5316.5
12.967,-13871,-5311
12.972,-13818,-5307.9
12.972,-13803,-5307.9
12.974,-13801,-5309.5
12.974,-13811,-5322.3
12.977,-13833,-5323
12.977,-13853,-5335.6
12.975,-13888,-5354.7
12.982,-13905,-5353.4
12.979,-13914,-5366
12.98,-13929,-5355.1
12.984,-13931,-5353.1
12.982,-13912,-5355
12.983,-13907,-5355.2
12.983,-13909,-5349.4
12.98,-13907,-5360.4
12.983,-13908,-5348.8
12.986,-13909,-5359.5
12.991,-13902,-5421.5
12.989,-13891,-5489.1
12.991,-13884,-5510.8
12.991,-13869,-5463.3
12.992,-13857,-5403.4
12.993,-13838,-5349.2
12.992,-13798,-5308.6
12.994,-13775,-5290.1
12.995,-13778,-5304.3
12.993,-13784,-5352.6
12.997,-13806,-5392.3
12.997,-13825,-5363.5
12.999,-13832,-5351.9
12.996,-13870,-5345.4
13,-13919,-5320.8
13.004,-13934,-5298.3
13.004,-13951,-5300.2
13.005,-13962,-5306.3
13.006,-13962,-5310.1
13.009,-13957,-5322.9
13.009,-13947,-5340.5
13.011,-13933,-5347.4
13.01,-13925,-5364.6
13.01,-13915,-5378.8
13.008,-13893,-5407
13.009,-13890,-5428.7
13.013,-13881,-5425.7
13.012,-13883,-5433.1
13.013,-13863,-5439.5
13.013,-13851,-5412.4
13.014,-13870,-5361.8
13.018,-13889,-5340.3
13.018,-13903,-5324.6
13.022,-13912,-5327.7
13.027,-13916,-5339.1
13.022,-13914,-5348.3
13.022,-13907,-5370.2
13.021,-13895,-5404.5
13.025,-13876,-5384.8
13.023,-13864,-5391.3
13.025,-13854,-5399.5
13.031,-13852,-5399.9
13.031,-13855,-5379.7
13.031,-13844,-5356.1
13.034,-13847,-5335.1
13.031,-13861,-5313.4
13.035,-13889,-5322.9
13.034,-13902,-5345.1
13.034,-13912,-5329.3
13.034,-13918,-5326.6
13.036,-13908,-5338
13.039,-13916,-5338.9
13.043,-13915,-5334.6
13.043,-13901,-5345.4
13.044,-13888,-5354.5
13.048,-13878,-5353.8
13.048,-13871,-5359.1
13.044,-13874,-5364.7
13.045,-13880,-5390.6
13.05,-13897,-5384.6
13.05,-13886,-5381
13.051,-13879,-5412.6
13.053,-13869,-5410.3
13.053,-13868,-5355.9
13.055,-13863,-5351.9
13.059,-13853,-5359.9
13.059,-13866,-5366.3
13.06,-13886,-5358.9
13.062,-13840,-5368.9
13.061,-13832,-5365.1
13.063,-13851,-5356.1
13.066,-13858,-5346.2
13.065,-13863,-5340.1
13.065,-13849,-5339.7
13.065,-13869,-5364.8
13.067,-13895,-5401.4
13.069,-13934,-5434.4
13.069,-13934,-5442.5
13.068,-13908,-5421.7
13.074,-13897,-5408.3
13.076,-13862,-5382.6
13.075,-13821,-5344.2
13.08,-13800,-5320.3
13.084,-13797,-5342.2
13.082,-13790,-5423.3
13.083,-13787,-5450.1
13.082,-13793,-5427.3
13.086,-13792,-5404.7
13.085,-13810,-5380.1
13.085,-13822,-5351
13.088,-13850,-5334.8
13.091,-13862,-5332.1
13.092,-13863,-5334.9
13.089,-13857,-5348.3
13.092,-13849,-5370.3
13.095,-13841,-5472.6
13.096,-13836,-5496.6
13.096,-13844,-5461.1
13.098,-13847,-5439
13.099,-13844,-5429.2
13.103,-13837,-5383
13.103,-13847,-5349.6
13.107,-13858,-5454
13.106,-13873,-5477.6
13.107,-13896,-5421.9
13.109,-13915,-5388.5
13.109,-13932,-5377.1
13.112,-13952,-5327.2
13.115,-13930,-5243.7
13.117,-13901,-5237.8
13.117,-13881,-5307
13.12,-13872,-5367.4
13.123,-13882,-5386.8
13.122,-13881,-5412.2
13.122,-13876,-5412.8
13.124,-13906,-5394.6
13.127,-13929,-5378.4
13.124,-13943,-5373.6
13.124,-13942,-5420.5
13.124,-13938,-5399.3
13.127,-13932,-5415.2
13.133,-13926,-5437.1
13.134,-13920,-5424.5
13.138,-13919,-5373.5
13.139,-13914,-5354.7
13.139,-13924,-5385.6
13.139,-13955,-5367.9
13.14,-13953,-5330.4
13.143,-13932,-5308.1
13.149,-13903,-5300.1
13.148,-13892,-5371.3
13.152,-13910,-5393.2
13.147,-13909,-5413.8
13.15,-13905,-5460.8
13.155,-13892,-5451.9
13.154,-13891,-5438.9
13.155,-13894,-5418.6
13.155,-13909,-5352.6
13.16,-13920,-5344.1
13.164,-13933,-5413.2
13.166,-13929,-5415.2
13.169,-13920,-5385.1
13.166,-13941,-5385.4
13.17,-13988,-5350.3
13.173,-14024,-5293.6
13.171,-14054,-5271.5
13.169,-14027,-5418.9
13.17,-14015,-5498.4
13.177,-13957,-5481
13.178,-13929,-5441.4
13.177,-13892,-5401.8
13.18,-13796,-5333.4
13.185,-13682,-5255.9
13.189,-13533,-5219.3
13.186,-13307,-5298.1
13.19,-13091,-5370.3
13.191,-12869,-5497.7
13.194,-12714,-5541.1
13.195,-12653,-5458.3
13.199,-12615,-5371.8
13.199,-12612,-5309.3
13.2,-12779,-5211
13.2,-13000,-5128.4
13.2,-13334,-5146.6
13.201,-13574,-5217.2
13.204,-13848,-5258.8
13.211,-14096,-5278
13.211,-14298,-5309.7
13.21,-14383,-5440.5
13.214,-14423,-5494.1
13.218,-14413,-5500.8
13.214,-14372,-5495.5
13.217,-14340,-5476.4
13.22,-14343,-5362.5
13.222,-14298,-5220.4
13.225,-14250,-5175.2
13.228,-14174,-5180.8
13.227,-14104,-5253.6
13.227,-14067,-5301.8
13.23,-13969,-5359.5
13.234,-13923,-5417.8
13.237,-13860,-5419.3
13.24,-13823,-5385.5
13.236,-13833,-5338.4
13.24,-13841,-5262.7
13.243,-13823,-5377.1
13.242,-13821,-5510.8
13.246,-13819,-5492.5
13.249,-13819,-5482.9
13.254,-13815,-5396
13.252,-13824,-5289.4
13.253,-13816,-5192.9
13.254,-13816,-5165.1
13.26,-13816,-5263
13.264,-13813,-5408.8
13.263,-13811,-5425.3
13.263,-13813,-5375.6
13.265,-13817,-5315.2
13.267,-13803,-5290.5
13.271,-13803,-5263.4
13.269,-13789,-5237.4
13.27,-13777,-5235.4
13.273,-13763,-5288.4
13.273,-13751,-5354.5
13.278,-13753,-5409.9
13.281,-13750,-5466.1
13.283,-13750,-5453.7
13.284,-13754,-5400.6
13.283,-13751,-5432.1
13.288,-13757,-5402.4
13.288,-13791,-5299.1
13.289,-13808,-5321.8
13.292,-13792,-5330.8
13.295,-13785,-5324.6
13.297,-13796,-5342
13.296,-13769,-5357.9
13.297,-13777,-5385.7
13.303,-13765,-5535.1
13.305,-13759,-5613.8
13.304,-13755,-5582
13.308,-13740,-5461.7
13.312,-13725,-5375.2
13.309,-13723,-5287.7
13.313,-13736,-5192.1
13.313,-13743,-5151.6
13.313,-13768,-5213.2
13.315,-13783,-5293.6
13.321,-13783,-5300.3
13.322,-13773,-5346.6
13.323,-13751,-5397.8
13.329,-13734,-5452.6
13.331,-13729,-5456.9
13.329,-13723,-5419.2
13.332,-13723,-5388.3
13.333,-13722,-5331
13.336,-13713,-5274
13.34,-13700,-5217.3
13.338,-13693,-5216.3
13.342,-13702,-5267
13.343,-13685,-5301
13.344,-13697,-5319.9
13.348,-13704,-5346.3
13.354,-13710,-5386.3
13.354,-13719,-5439.3
13.351,-13736,-5437
13.355,-13722,-5422.8
13.358,-13700,-5417.4
13.36,-13678,-5403.6
13.361,-13642,-5369
13.364,-13637,-5328.7
13.364,-13655,-5466.5
13.366,-13663,-5578.7
13.37,-13635,-5536.7
13.372,-13629,-5485.8
13.371,-13615,-5354.2
13.374,-13616,-5266.3
13.375,-13637,-5214.5
13.379,-13613,-5207.5
13.382,-13610,-5271.8
13.383,-13570,-5401.8
13.384,-13552,-5427.4
13.386,-13573,-5421.1
13.391,-13595,-5379.1
13.389,-13617,-5324.2
13.393,-13647,-5253.3
13.394,-13661,-5210.4
13.397,-13673,-5216.4
13.4,-13682,-5246.4
13.4,-13671,-5340.9
13.403,-13661,-5367.2
13.407,-13645,-5447.2
13.406,-13629,-5579.6
13.406,-13613,-5587.4
13.408,-13600,-5460.3
13.409,-13572,-5404.6
13.416,-13555,-5308.8
13.419,-13543,-5174.2
13.419,-13515,-5186.2
13.417,-13500,-5237.7
13.419,-13496,-5294.3
13.422,-13508,-5324.2
13.425,-13531,-5333.2
13.429,-13540,-5325.8
13.431,-13515,-5326
13.433,-13480,-5393.5
13.433,-13468,-5403.6
13.436,-13462,-5390.1
13.438,-13444,-5364.3
13.444,-13437,-5358.6
13.443,-13433,-5333.4
13.442,-13416,-5319.2
13.444,-13413,-5399.5
13.447,-13409,-5521.8
13.45,-13389,-5528.8
13.452,-13385,-5502.6
13.456,-13384,-5388.8
13.461,-13371,-5260.1
13.456,-13345,-5177.2
13.459,-13356,-5180.1
13.464,-13355,-5220.4
13.463,-13365,-5350.4
13.46,-13360,-5446.6
13.462,-13353,-5458
13.468,-13328,-5436.7
13.466,-13303,-5443.9
13.469,-13297,-5380.2
13.475,-13258,-5258.9
13.481,-13260,-5224.6
13.483,-13263,-5268.9
13.481,-13278,-5263.6
13.485,-13289,-5269.7
13.485,-13321,-5290.1
13.485,-13354,-5298
13.49,-13380,-5305.1
13.493,-13364,-5317.6
13.497,-13358,-5334.6
13.496,-13367,-5329.8
13.493,-13384,-5456.4
13.498,-13417,-5476.8
13.499,-13439,-5495.8
13.502,-13440,-5533.8
13.503,-13461,-5521
13.502,-13492,-5484.4
13.507,-13509,-5437.8
13.508,-13539,-5418.7
13.513,-13564,-5364
13.515,-13597,-5322.6
13.518,-13640,-5341.1
13.518,-13669,-5313.4
13.518,-13689,-5301.5
13.524,-13694,-5275.4
13.525,-13680,-5242.8
13.527,-13696,-5235.8
13.527,-13704,-5270
13.529,-13721,-5297.2
13.529,-13720,-5333.7
13.532,-13731,-5448.9
13.534,-13726,-5442.1
13.536,-13731,-5360
13.54,-13753,-5303.7
13.543,-13775,-5294.4
13.542,-13777,-5274.1
13.544,-13768,-5292.6
13.547,-13776,-5317.4
13.544,-13774,-5336.6
13.551,-13760,-5345.1
13.552,-13764,-5348.6
13.554,-13766,-5356.1
13.554,-13764,-5367.6
13.559,-13769,-5372.2
13.559,-13788,-5371.4
13.56,-13784,-5378.9
13.561,-13787,-5402.8
13.563,-13771,-5446.8
13.565,-13772,-5497
13.567,-13757,-5529.7
13.573,-13750,-5497.4
13.574,-13766,-5470.6
13.572,-13788,-5517.1
13.574,-13808,-5440.1
13.576,-13823,-5367.9
13.582,-13810,-5343.9
13.582,-13815,-5302.6
13.582,-13806,-5308.2
13.587,-13810,-5311.7
13.585,-13809,-5335.5
13.586,-13807,-5335
13.59,-13810,-5386.7
13.593,-13800,-5384.1
13.595,-13804,-5343.7
13.594,-13806,-5361.6
13.597,-13793,-5342.7
13.603,-13791,-5348.4
13.6,-13772,-5340.3
13.603,-13779,-5314.3
13.604,-13782,-5330.7
13.603,-13786,-5340.9
13.608,-13792,-5332.3
13.608,-13792,-5348.9
13.612,-13787,-5342.7
13.619,-13800,-5335.3
13.619,-13818,-5345.4
13.62,-13812,-5339.2
13.618,-13798,-5353.2
13.623,-13785,-5376.2
13.627,-13792,-5400.9
13.627,-13785,-5410.9
13.629,-13802,-5404.3
13.632,-13813,-5408.1
13.629,-13790,-5409.7
13.63,-13784,-5389.5
13.636,-13771,-5371.5
13.64,-13777,-5404
13.64,-13774,-5424.9
13.642,-13764,-5396.4
13.645,-13766,-5369.7
13.648,-13770,-5359.8
13.647,-13771,-5337.1
13.647,-13783,-5347.3
13.651,-13786,-5436.6
13.658,-13769,-5510.3
13.657,-13777,-5539.4
13.656,-13781,-5506.4
13.656,-13787,-5418.4
13.661,-13793,-5307.3
13.658,-13797,-5273.5
13.659,-13798,-5272.5
13.665,-13813,-5330.1
13.668,-13801,-5391.3
13.67,-13789,-5399.7
13.672,-13781,-5392.7
13.673,-13767,-5415.8
13.676,-13771,-5399
13.679,-13780,-5348.2
13.679,-13784,-5343.2
13.68,-13793,-5367.9
13.679,-13789,-5340.3
13.684,-13772,-5396.8
13.688,-13783,-5554.7
13.689,-13794,-5520.4
13.687,-13801,-5374.9
13.69,-13797,-5331.4
13.694,-13809,-5284.4
13.693,-13799,-5225.3
13.695,-13813,-5199.8
13.696,-13832,-5241
13.698,-13820,-5316.1
13.7,-13805,-5352.6
13.702,-13798,-5341.8
13.706,-13801,-5357.7
13.707,-13803,-5418.4
13.707,-13816,-5410.4
13.712,-13832,-5413.9
13.716,-13835,-5417.2
13.718,-13822,-5360.6
13.72,-13805,-5381
13.718,-13805,-5471.9
13.716,-13804,-5458.2
13.725,-13816,-5592.2
13.722,-13832,-5590.5
13.724,-13831,-5519.4
13.726,-13849,-5427.1
13.729,-13866,-5327.5
13.729,-13867,-5204.3
13.733,-13831,-5185.1
13.737,-13826,-5205.9
13.736,-13826,-5188
13.739,-13808,-5190.4
13.74,-13819,-5238.4
13.742,-13826,-5290.4
13.743,-13816,-5305.9
13.746,-13813,-5327.6
13.744,-13831,-5341.5
13.751,-13839,-5351.4
13.752,-13825,-5344.7
13.751,-13831,-5338.8
13.752,-13837,-5351.9
13.759,-13849,-5368.3
13.756,-13843,-5382.6
13.76,-13848,-5432.5
13.764,-13841,-5433.4
13.762,-13834,-5466.4
13.768,-13832,-5470.3
13.765,-13832,-5435.5
13.764,-13829,-5440.1
13.768,-13832,-5376.8
13.77,-13833,-5393.7
13.772,-13832,-5390.1
13.776,-13833,-5540.5
13.774,-13845,-5559.1
13.78,-13842,-5496.3
13.778,-13817,-5380.8
13.781,-13819,-5295.1
13.784,-13823,-5220.1
13.78,-13836,-5180.3
13.783,-13855,-5252.2
13.789,-13859,-5291
13.785,-13853,-5309.3
13.786,-13835,-5330
13.791,-13831,-5313.4
13.793,-13823,-5346.6
13.797,-13837,-5369.9
13.795,-13845,-5397
13.799,-13850,-5401.3
13.802,-13839,-5450.2
13.8,-13832,-5423.4
13.798,-13846,-5327.9
13.799,-13865,-5331
13.797,-13866,-5327.4
13.804,-13852,-5295.3
13.809,-13837,-5284.9
13.812,-13822,-5296.3
13.816,-13833,-5319
13.815,-13820,-5325.2
13.815,-13801,-5334.4
13.812,-13814,-5342.3
13.813,-13817,-5351
13.818,-13822,-5358.5
13.821,-13825,-5366.1
13.819,-13815,-5372.9
13.824,-13830,-5384.1
13.822,-13830,-5382.3
13.827,-13826,-5389.8
13.827,-13825,-5390.7
13.825,-13830,-5384.5
13.831,-13833,-5396.6
13.83,-13831,-5447.6
13.835,-13842,-5446
13.837,-13835,-5424.8
13.837,-13836,-5393.4
13.839,-13843,-5366.9
13.84,-13836,-5345.9
13.843,-13833,-5345.3
13.84,-13835,-5345
13.844,-13834,-5386.4
13.847,-13833,-5402.3
13.845,-13825,-5403.7
13.845,-13822,-5404.1
13.844,-13829,-5389
13.85,-13828,-5381.3
13.845,-13836,-5373.9
13.846,-13842,-5408
13.85,-13838,-5405.6
13.85,-13852,-5389.3
13.86,-13851,-5406.6
13.861,-13841,-5401.1
13.861,-13834,-5384
13.859,-13829,-5379.5
13.864,-13832,-5361.9
13.862,-13834,-5363.7
13.859,-13839,-5405.1
13.862,-13845,-5428.6
13.866,-13852,-5425.8
13.873,-13849,-5394.7
13.869,-13842,-5356.2
13.87,-13851,-5321.8
13.87,-13846,-5325.1
13.874,-13838,-5323
13.875,-13857,-5331.2
13.878,-13864,-5355.2
13.881,-13884,-5367.8
13.883,-13877,-5369.4
13.881,-13861,-5378.1
13.883,-13835,-5384.6
13.886,-13833,-5377.2
13.89,-13834,-5414.3
13.888,-13835,-5441.6
13.885,-13840,-5439.2
13.887,-13844,-5424.5
13.889,-13842,-5395
13.887,-13858,-5355.5
13.889,-13862,-5356
13.896,-13852,-5348.6
13.896,-13841,-5345.6
13.894,-13833,-5356.9
13.897,-13819,-5384.4
13.9,-13819,-5388.3
13.903,-13818,-5385.5
13.903,-13824,-5386.2
13.9,-13832,-5385.8
13.901,-13826,-5387.5
13.903,-13833,-5380
13.908,-13835,-5383.4
13.911,-13838,-5392
13.91,-13842,-5405.3
13.915,-13836,-5424.1
13.917,-13836,-5433.2
13.915,-13823,-5428.2
13.916,-13824,-5416.5
13.918,-13842,-5395.5
13.92,-13838,-5368.2
13.917,-13837,-5357.3
13.916,-13840,-5355.6
13.919,-13842,-5374.1
13.927,-13859,-5379.8
13.926,-13870,-5377.6
13.927,-13858,-5378.7
13.927,-13830,-5377.2
13.931,-13808,-5375
13.93,-13801,-5376.1
13.933,-13802,-5379.3
13.936,-13809,-5383.3
13.935,-13821,-5383.5
13.935,-13822,-5404.9
13.936,-13823,-5410.3
13.938,-13830,-5402.3
13.937,-13832,-5400.6
13.942,-13827,-5395
13.945,-13833,-5388.4
13.942,-13836,-5384.5
13.943,-13831,-5388.7
13.949,-13823,-5388.6
13.945,-13833,-5426.2
13.948,-13840,-5433.4
13.951,-13857,-5421.5
13.949,-13875,-5409.3
13.95,-13874,-5427.9
13.957,-13837,-5424.9
13.956,-13826,-5402.3
13.954,-13834,-5378.5
13.956,-13833,-5369.6
13.953,-13844,-5365.9
13.955,-13837,-5363.2
13.962,-13836,-5375.3
13.964,-13823,-5393.2
13.964,-13827,-5473.6
13.966,-13824,-5528.5
13.966,-13823,-5513
13.968,-13830,-5482.9
13.969,-13837,-5418
13.973,-13834,-5349.1
13.973,-13837,-5292.8
13.975,-13831,-5283.1
13.973,-13845,-5314.7
13.976,-13844,-5356.1
13.978,-13857,-5366.3
13.976,-13849,-5387.2
13.983,-13831,-5386.9
13.979,-13821,-5374.1
13.983,-13818,-5363
13.984,-13833,-5373.7
13.986,-13842,-5397.7
13.984,-13834,-5394.4
13.984,-13830,-5386.1
13.987,-13838,-5378.6
13.986,-13843,-5380.5
13.989,-13844,-5380.3
13.99,-13839,-5380
13.994,-13829,-5439
13.994,-13831,-5442.3
13.992,-13836,-5416.3
13.99,-13840,-5404.2
13.999,-13834,-5393.5
13.999,-13819,-5364.8
14.001,-13827,-5346
13.999,-13823,-5373.9
13.997,-13832,-5433.9
13.999,-13834,-5442.1
14.005,-13834,-5417.9
14.007,-13824,-5397.4
14.009,-13825,-5373.3
