scl , ecg , emg_trap
5.5661,9566.9,-12522
5.567,9584,-12537
5.567,9573.5,-12523
5.5669,9577.5,-12523
5.5661,9593,-12529
5.567,9589.2,-12538
5.567,9592.6,-12536
5.5669,9591.5,-12518
5.566,9584.6,-12530
5.566,9583.3,-12530
5.566,9590.8,-12518
5.566,9590.8,-12523
5.5661,9585.5,-12537
5.5669,9574.1,-12538
5.5662,9572.8,-12535
5.5678,9586.8,-12543
5.566,9584.8,-12529
5.566,9597.4,-12530
5.566,9594.4,-12524
5.5659,9604.4,-12516
5.5651,9599.6,-12514
5.5659,9586.1,-12527
5.5651,9589.1,-12521
5.566,9594.1,-12533
5.5659,9606.5,-12538
5.5651,9592,-12527
5.566,9600.7,-12534
5.566,9603.3,-12513
5.566,9605.5,-12526
5.566,9590.7,-12514
5.566,9574.1,-12524
5.566,9594.6,-12538
5.566,9601.4,-12542
5.566,9592.1,-12544
5.566,9598.1,-12534
5.5659,9589.3,-12527
5.565,9586,-12532
5.5651,9597.9,-12523
5.5659,9599.1,-12518
5.5651,9608.4,-12516
5.566,9587.9,-12520
5.566,9589.4,-12530
5.566,9599.8,-12535
5.566,9592.1,-12521
5.5659,9578.9,-12523
5.5651,9581.7,-12528
5.5659,9590.9,-12535
5.5651,9595.9,-12530
5.5659,9596.4,-12526
5.5651,9593.4,-12527
5.566,9576.7,-12533
5.566,9586,-12533
5.5659,9588.2,-12528
5.565,9569.3,-12530
5.5651,9580.6,-12529
5.566,9587.6,-12529
5.5659,9567.5,-12534
5.565,9580.7,-12525
5.565,9577.5,-12529
5.565,9584.7,-12525
5.565,9576.7,-12526
5.565,9578.1,-12524
5.565,9574.1,-12528
5.565,9577.1,-12524
5.565,9571.9,-12530
5.5651,9572.4,-12541
5.5659,9562.7,-12536
5.565,9568.8,-12537
5.5651,9575.8,-12528
5.5661,9572.9,-12532
5.5669,9582.1,-12520
5.566,9573.6,-12524
5.5649,9579.8,-12531
5.564,9571.3,-12523
5.565,9569.8,-12533
5.565,9568.2,-12543
5.5651,9564.6,-12537
5.566,9574.8,-12534
5.565,9579.5,-12529
5.565,9580.1,-12529
5.565,9599.9,-12530
5.564,9596.6,-12521
5.565,9610.2,-12522
5.564,9631.3,-12528
5.565,9638.3,-12527
5.564,9650.4,-12530
5.564,9674.9,-12523
5.565,9696.6,-12524
5.564,9694.3,-12519
5.565,9690.9,-12517
5.565,9693.8,-12520
5.564,9672.7,-12504
5.565,9691.9,-12506
5.564,9690.9,-12518
5.564,9675,-12512
5.564,9673.5,-12534
5.565,9665.4,-12533
5.565,9688.8,-12528
5.564,9677.4,-12526
5.564,9692.3,-12531
5.564,9696.2,-12526
5.564,9723.7,-12527
5.565,9721.2,-12522
5.565,9718,-12531
5.564,9712,-12520
5.564,9714.4,-12525
5.565,9722.3,-12529
5.565,9723.4,-12536
5.564,9725.1,-12525
5.564,9732.9,-12522
5.563,9737.3,-12516
5.564,9719.6,-12523
5.564,9723.6,-12530
5.564,9716.4,-12530
5.564,9698.4,-12521
5.564,9694.7,-12541
5.564,9685,-12544
5.564,9676.7,-12537
5.564,9660.1,-12527
5.564,9658.9,-12537
5.563,9652.7,-12541
5.564,9633,-12533
5.564,9621.5,-12528
5.563,9619.4,-12536
5.564,9606.3,-12534
5.564,9596.2,-12530
5.563,9603.4,-12535
5.563,9587.6,-12535
5.565,9588.2,-12541
5.565,9587.7,-12532
5.564,9577.2,-12529
5.564,9578.3,-12529
5.563,9571.9,-12519
5.564,9556.3,-12517
5.563,9544.4,-12519
5.564,9540.1,-12521
5.564,9549,-12545
5.564,9542,-12547
5.564,9539.8,-12538
5.563,9545.3,-12541
5.564,9549.9,-12538
5.564,9546.3,-12522
5.564,9544.2,-12524
5.563,9553.7,-12530
5.564,9563.4,-12531
5.563,9566.1,-12540
5.564,9559.4,-12542
5.563,9549.3,-12544
5.564,9536.6,-12541
5.563,9553,-12537
5.564,9545.6,-12529
5.564,9535.1,-12530
5.564,9545.3,-12534
5.564,9559.1,-12540
5.563,9562,-12536
5.563,9548.5,-12534
5.564,9565.5,-12543
5.563,9568,-12539
5.564,9550.7,-12539
5.564,9574.2,-12528
5.563,9564.9,-12526
5.564,9576.3,-12526
5.5649,9570.1,-12523
5.5631,9568.7,-12533
5.564,9553.1,-12533
5.563,9543,-12529
5.563,9534.7,-12537
5.564,9520.3,-12547
5.563,9501,-12534
5.563,9449.3,-12528
5.5639,9448.5,-12532
5.5631,9462.2,-12536
5.5639,9465.1,-12515
5.5631,9472,-12510
5.563,9494.9,-12518
5.563,9553.8,-12529
5.563,9611.7,-12536
5.563,9703.4,-12533
5.563,9868.9,-12525
5.5639,10032,-12516
5.5631,10249,-12501
5.5639,10462,-12498
5.564,10676,-12498
5.564,10842,-12498
5.5631,11019,-12493
5.5621,11155,-12501
5.5629,11282,-12509
5.563,11395,-12509
5.5621,11433,-12523
5.5639,11402,-12537
5.5631,11378,-12543
5.563,11263,-12543
5.563,11099,-12548
5.563,10928,-12553
5.563,10784,-12566
5.5621,10548,-12576
5.5629,10309,-12577
5.563,10101,-12575
5.563,9983.7,-12568
5.563,9911,-12565
5.563,9840.2,-12564
5.563,9812.1,-12560
5.563,9779.4,-12554
5.563,9760.9,-12546
5.563,9737.5,-12537
5.5639,9720.6,-12534
5.564,9720,-12539
5.5631,9719.1,-12541
5.5639,9712.5,-12543
5.5631,9700.6,-12535
5.5621,9695.8,-12529
5.5629,9674.7,-12524
5.563,9684.4,-12543
5.563,9671.7,-12525
5.563,9667.7,-12529
5.563,9657,-12535
5.563,9662.8,-12543
5.563,9653.6,-12532
5.563,9644.3,-12540
5.563,9645.3,-12546
5.563,9649.7,-12552
5.563,9649.6,-12531
5.563,9651.3,-12536
5.5639,9647.9,-12541
5.5631,9651.8,-12539
5.563,9654.3,-12537
5.563,9646.6,-12522
5.5621,9643.7,-12528
5.562,9640.3,-12542
5.5629,9656.9,-12535
5.563,9642.1,-12529
5.563,9663.7,-12522
5.563,9649.2,-12536
5.563,9652.6,-12532
5.563,9648.9,-12528
5.5639,9668.3,-12525
5.564,9667.5,-12531
5.564,9665.3,-12536
5.5631,9660.6,-12542
5.563,9672.2,-12552
5.563,9674.3,-12556
5.5621,9668.3,-12549
5.5629,9689.4,-12556
5.5639,9681.9,-12552
5.5631,9675.4,-12540
5.5621,9683.7,-12550
5.5629,9671.2,-12535
5.563,9695.8,-12547
5.563,9682.5,-12537
5.5639,9688.6,-12533
5.564,9688,-12529
5.5632,9675,-12539
5.5621,9685,-12553
5.562,9685,-12548
5.5629,9691.4,-12558
5.5621,9692.9,-12550
5.5629,9704.7,-12546
5.563,9694.5,-12543
5.5621,9705.9,-12540
5.5637,9694.8,-12544
5.564,9705.3,-12542
5.5623,9701.8,-12536
5.5628,9709.7,-12547
5.5622,9727,-12546
5.5628,9715.7,-12543
5.5638,9710.5,-12537
5.5632,9728.9,-12538
5.5622,9712.2,-12534
5.562,9719.5,-12532
5.5628,9723.8,-12544
5.563,9724.6,-12545
5.563,9733.8,-12541
5.5638,9728.9,-12533
5.5632,9739.4,-12538
5.563,9740.2,-12538
5.563,9744.6,-12545
5.563,9747.2,-12540
5.563,9749.2,-12537
5.563,9736,-12540
5.5638,9741.7,-12533
5.5632,9759.3,-12533
5.5622,9751.7,-12557
5.5628,9759.5,-12545
5.563,9759.4,-12536
5.563,9756.6,-12540
5.563,9762.1,-12538
5.563,9769.4,-12538
5.563,9761.9,-12535
5.563,9760.2,-12539
5.563,9759.3,-12536
5.563,9778.6,-12532
5.563,9779.6,-12540
5.563,9779.5,-12540
5.563,9785.2,-12543
5.563,9782.1,-12549
5.563,9792,-12547
5.5638,9797.1,-12537
5.5632,9793,-12533
5.563,9797.1,-12543
5.5638,9800.8,-12549
5.5624,9806.2,-12551
5.5628,9813,-12555
5.563,9809,-12553
5.563,9813.3,-12551
5.563,9825.2,-12553
5.5622,9827.5,-12558
5.5628,9833.6,-12554
5.563,9845.5,-12547
5.5622,9842.6,-12548
5.5628,9836.3,-12553
5.563,9840.2,-12564
5.563,9850.9,-12552
5.563,9854.1,-12559
5.563,9852.3,-12560
5.563,9867.3,-12550
5.5622,9861.4,-12549
5.5628,9872.6,-12555
5.5638,9867.3,-12558
5.5632,9869.4,-12550
5.563,9868.5,-12551
5.563,9883.6,-12550
5.5638,9885.4,-12552
5.564,9884.8,-12551
5.564,9893.8,-12555
5.5632,9896.2,-12542
5.5622,9890.7,-12545
5.5628,9901.9,-12546
5.563,9896.4,-12545
5.563,9907.2,-12547
5.5638,9911.1,-12549
5.5632,9898.5,-12555
5.563,9894.7,-12566
5.563,9904,-12552
5.563,9909.6,-12557
5.563,9903.1,-12554
5.563,9906.5,-12548
5.563,9901.4,-12548
5.563,9896,-12549
5.563,9892.2,-12536
5.563,9894.6,-12548
5.563,9891.7,-12552
5.563,9887.5,-12545
5.563,9880.3,-12544
5.563,9864.7,-12542
5.563,9871.5,-12538
5.563,9878.7,-12544
5.563,9880.3,-12539
5.563,9858,-12537
5.563,9859.6,-12542
5.563,9853.8,-12540
5.563,9849.1,-12544
5.563,9842.1,-12543
5.563,9835.5,-12543
5.563,9830.4,-12540
5.563,9836,-12540
5.5637,9825.4,-12535
5.5633,9825.6,-12538
5.5637,9820.8,-12540
5.5633,9818.3,-12531
5.563,9828.2,-12520
5.5623,9805.2,-12528
5.5635,9816.3,-12540
5.5633,9817.5,-12550
5.563,9810.8,-12540
5.563,9814.4,-12533
5.563,9816,-12541
5.5623,9810.6,-12550
5.562,9814.5,-12554
5.5627,9816.3,-12547
5.5623,9814.4,-12540
5.5634,9814.1,-12540
5.5633,9809.3,-12544
5.5623,9814.9,-12536
5.5634,9818.1,-12530
5.5633,9813.4,-12543
5.5637,9820.3,-12542
5.5633,9808.9,-12546
5.563,9811.6,-12546
5.5637,9812.2,-12549
5.5633,9805.7,-12552
5.563,9811.8,-12539
5.5637,9807.9,-12541
5.564,9809.3,-12547
5.5626,9801.6,-12548
5.5627,9808,-12546
5.5637,9809.1,-12548
5.5633,9811.5,-12549
5.563,9809.9,-12548
5.563,9806.5,-12539
5.5637,9812.5,-12540
5.5633,9815.5,-12542
5.5637,9808.3,-12538
5.5633,9804.3,-12538
5.563,9814,-12538
5.563,9815.3,-12545
5.5637,9816.5,-12535
5.5633,9819.4,-12536
5.563,9826.9,-12538
5.5623,9818.7,-12534
5.5627,9824.9,-12535
5.563,9825.9,-12537
5.5637,9825.8,-12540
5.5633,9828.5,-12533
5.563,9825.8,-12539
5.563,9833.3,-12540
5.5623,9827.1,-12535
5.5627,9837.1,-12531
5.5637,9836.2,-12538
5.5633,9819,-12534
5.5637,9833.8,-12523
5.5633,9835.9,-12531
5.563,9829.6,-12528
5.563,9830.6,-12527
5.563,9834.6,-12534
5.563,9825.2,-12526
5.563,9841.2,-12528
5.563,9854.3,-12524
5.563,9846.2,-12521
5.5623,9835.6,-12523
5.562,9844.4,-12532
5.5627,9837.8,-12544
5.563,9828.2,-12538
5.563,9832.8,-12536
5.563,9832.3,-12538
5.563,9834.1,-12541
5.563,9850,-12538
5.5637,9852.8,-12531
5.5633,9853.7,-12535
5.5637,9849.5,-12530
5.5633,9843.1,-12532
5.563,9850.6,-12536
5.563,9849.8,-12531
5.563,9837.1,-12540
5.563,9844.1,-12540
5.563,9844.2,-12536
5.5624,9850.3,-12538
5.562,9854.5,-12520
5.5626,9851.5,-12522
5.563,9850.9,-12526
5.563,9850.6,-12529
5.5636,9860.7,-12528
5.5634,9848.1,-12515
5.563,9850.3,-12517
5.563,9853.9,-12533
5.563,9843.8,-12538
5.5624,9840.3,-12541
5.562,9848,-12542
5.562,9840.8,-12537
5.5626,9842.1,-12531
5.563,9847.5,-12530
5.563,9841.5,-12541
5.5624,9839.9,-12543
5.5626,9834,-12543
5.563,9831.3,-12547
5.563,9833.5,-12537
5.563,9832.1,-12524
5.563,9836.4,-12531
5.563,9841.2,-12518
5.563,9845.7,-12517
5.563,9835.7,-12532
5.563,9830.6,-12533
5.5624,9833.8,-12533
5.5626,9833.1,-12537
5.5624,9835.6,-12540
5.5632,9836.4,-12538
5.564,9829.4,-12540
5.5634,9833.5,-12543
5.563,9829,-12528
5.563,9836.5,-12526
5.563,9834,-12518
5.563,9832.3,-12539
5.563,9834.4,-12546
5.563,9829,-12541
5.563,9822.8,-12539
5.5624,9829.9,-12531
5.5626,9821.8,-12538
5.563,9825.6,-12541
5.563,9838.8,-12541
5.563,9835.2,-12532
5.563,9822,-12532
5.563,9825.2,-12546
5.5624,9829,-12534
5.562,9826.1,-12530
5.5626,9825.6,-12533
5.5624,9816.9,-12534
5.5626,9819.3,-12535
5.563,9816.1,-12533
5.563,9817.9,-12540
5.563,9820.8,-12537
5.563,9825.9,-12531
5.5636,9831.8,-12527
5.564,9828.6,-12532
5.5628,9828.8,-12543
5.5626,9832,-12543
5.563,9829,-12547
5.563,9823.1,-12555
5.563,9828.2,-12557
5.5636,9819.7,-12557
5.5634,9825.6,-12552
5.563,9816.1,-12540
5.563,9815,-12539
5.563,9820.3,-12532
5.563,9822.5,-12523
5.563,9826,-12527
5.563,9818.7,-12536
5.563,9826.3,-12544
5.563,9826.3,-12545
5.563,9815.1,-12544
5.563,9815.7,-12539
5.563,9819,-12532
5.5636,9816.1,-12524
5.564,9824.1,-12532
5.5634,9832.1,-12532
5.563,9827.9,-12531
5.563,9830.5,-12536
5.5636,9838.6,-12540
5.5634,9854.3,-12547
5.5636,9860.1,-12540
5.5634,9874.8,-12536
5.563,9893.8,-12538
5.5624,9903.8,-12531
5.5626,9923.5,-12535
5.563,9935.9,-12534
5.563,9945.7,-12534
5.563,9941.2,-12538
5.563,9934.3,-12538
5.563,9939.2,-12537
5.5624,9938.9,-12539
5.5626,9925.8,-12534
5.563,9922.2,-12537
5.563,9917.7,-12537
5.563,9916.3,-12534
5.563,9926.2,-12539
5.5636,9926.7,-12543
5.5634,9929.2,-12540
5.563,9940.1,-12539
5.5636,9948.6,-12539
5.5634,9956.7,-12544
5.5636,9957.9,-12544
5.5634,9958.9,-12535
5.563,9965.7,-12533
5.563,9986.6,-12528
5.563,9981.4,-12533
5.563,9985.4,-12538
5.563,9994.5,-12534
5.563,9979.9,-12537
5.563,9967,-12531
5.563,9964.1,-12534
5.563,9964.8,-12540
5.5636,9956,-12552
5.5634,9961,-12550
5.563,9946.6,-12546
5.563,9941.4,-12536
5.563,9931.8,-12536
5.563,9925.4,-12543
5.563,9919,-12543
5.5636,9892.1,-12545
5.564,9880.1,-12544
5.5634,9887.7,-12545
5.5636,9884.2,-12544
5.5634,9858.5,-12548
5.563,9840.2,-12541
5.563,9840.3,-12534
5.563,9826.8,-12534
5.563,9824.8,-12550
5.5636,9824.6,-12551
5.564,9823.6,-12544
5.564,9824.4,-12541
5.5646,9823.4,-12542
5.5638,9804.8,-12541
5.563,9799.7,-12540
5.5624,9815.3,-12533
5.5626,9812,-12530
5.563,9811.8,-12542
5.5636,9812.9,-12542
5.564,9804,-12545
5.564,9809.1,-12540
5.5634,9807.1,-12544
5.5636,9808.3,-12544
5.564,9819.4,-12544
5.5646,9813.8,-12547
5.5644,9822.7,-12544
5.564,9822.2,-12547
5.5646,9818.3,-12547
5.5644,9818.3,-12547
5.5634,9814,-12552
5.563,9815.1,-12550
5.5636,9823,-12547
5.5646,9821.6,-12548
5.5644,9816.5,-12535
5.5634,9826.5,-12537
5.5624,9832.2,-12533
5.5632,9836.3,-12536
5.564,9833.6,-12541
5.5634,9827.6,-12551
5.5636,9828.7,-12555
5.564,9842.6,-12548
5.564,9835.7,-12543
5.5646,9834.7,-12544
5.5644,9849.2,-12548
5.564,9847.3,-12546
5.564,9841.3,-12543
5.5634,9837.1,-12549
5.5636,9827.2,-12548
5.5646,9823.5,-12539
5.5644,9807.2,-12538
5.564,9780.2,-12537
5.564,9739.5,-12538
5.5646,9717,-12537
5.5644,9731.3,-12540
5.564,9740.9,-12549
5.564,9751.6,-12547
5.5646,9774.8,-12553
5.565,9820.4,-12554
5.5644,9895.1,-12539
5.564,10002,-12543
5.564,10138,-12534
5.5646,10311,-12536
5.5644,10515,-12526
5.5646,10742,-12513
5.5644,10950,-12522
5.5646,11134,-12520
5.565,11293,-12515
5.5644,11424,-12514
5.5646,11550,-12515
5.565,11661,-12520
5.5644,11681,-12533
5.564,11656,-12540
5.5646,11653,-12550
5.5656,11550,-12557
5.5654,11405,-12562
5.5644,11255,-12570
5.564,11089,-12572
5.5646,10847,-12570
5.565,10600,-12572
5.565,10414,-12574
5.5656,10278,-12565
5.5654,10189,-12566
5.5656,10131,-12572
5.5654,10086,-12564
5.565,10067,-12558
5.5644,10061,-12561
5.5646,10048,-12546
5.5656,10021,-12542
5.5654,10011,-12540
5.565,10018,-12531
5.5656,10010,-12535
5.566,9996.3,-12538
5.566,9983.2,-12545
5.566,9968.8,-12551
5.5654,9963.7,-12549
5.565,9960.6,-12548
5.565,9961.6,-12552
5.5656,9952.9,-12546
5.5654,9951.5,-12532
5.565,9945.5,-12531
5.5656,9943.7,-12530
5.5654,9939.4,-12539
5.5656,9928.2,-12546
5.5654,9929,-12550
5.5656,9927.9,-12558
5.566,9926.7,-12562
5.566,9930.3,-12553
5.566,9934.8,-12542
5.5666,9935.4,-12529
5.5658,9930.2,-12532
5.5656,9936.6,-12533
5.566,9935.4,-12533
5.566,9940.1,-12540
5.566,9942,-12551
5.5666,9943.9,-12551
5.567,9948.7,-12548
5.5664,9946.8,-12546
5.566,9956.3,-12540
5.566,9951.9,-12542
5.566,9955.4,-12541
5.566,9966.7,-12534
5.566,9969.8,-12535
5.566,9962.5,-12541
5.5666,9958.7,-12540
5.567,9970.6,-12543
5.567,9971.9,-12548
5.567,9971.6,-12548
5.567,9978.7,-12544
5.567,9976.2,-12541
5.567,9974.8,-12547
5.5664,9980,-12543
5.566,9981.9,-12543
5.566,9976.7,-12538
5.5666,9975.1,-12537
5.567,9984.9,-12547
5.567,9980.6,-12549
5.567,9983.7,-12542
5.5664,9997.6,-12542
5.5672,9996.9,-12546
5.5674,9998.5,-12538
5.567,10002,-12530
5.5676,10000,-12528
5.568,10003,-12541
5.5674,10006,-12550
5.5676,10005,-12547
5.568,10001,-12540
5.568,10009,-12536
5.5674,10017,-12539
5.567,10015,-12539
5.5676,10018,-12540
5.568,10021,-12537
5.568,10030,-12537
5.568,10029,-12541
5.568,10022,-12544
5.568,10030,-12547
5.5674,10033,-12554
5.5676,10034,-12543
5.5674,10048,-12530
5.5676,10050,-12541
5.568,10048,-12538
5.5686,10050,-12531
5.569,10050,-12544
5.5696,10049,-12546
5.5688,10056,-12546
5.5686,10055,-12543
5.5684,10055,-12540
5.568,10056,-12547
5.5686,10063,-12549
5.5696,10068,-12553
5.5688,10081,-12546
5.5686,10089,-12540
5.5696,10094,-12547
5.57,10096,-12544
5.5694,10095,-12545
5.569,10103,-12553
5.569,10109,-12551
5.569,10108,-12540
5.569,10117,-12536
5.5696,10132,-12533
5.57,10132,-12539
5.5694,10133,-12548
5.5696,10140,-12543
5.5694,10151,-12543
5.5696,10156,-12552
5.57,10157,-12557
5.57,10163,-12554
5.57,10168,-12553
5.57,10173,-12557
5.57,10179,-12556
5.57,10185,-12547
5.57,10194,-12541
5.57,10196,-12546
5.5706,10193,-12539
5.571,10192,-12542
5.5716,10197,-12550
5.572,10206,-12553
5.5714,10210,-12555
5.571,10215,-12556
5.571,10223,-12549
5.571,10226,-12549
5.571,10231,-12541
5.571,10226,-12538
5.571,10230,-12548
5.5704,10229,-12548
5.5713,10232,-12549
5.5714,10246,-12550
5.5716,10255,-12548
5.572,10258,-12543
5.572,10259,-12534
5.5714,10264,-12547
5.5723,10272,-12544
5.5724,10271,-12538
5.5714,10269,-12547
5.5716,10272,-12545
5.572,10270,-12541
5.572,10269,-12542
5.5726,10271,-12542
5.5724,10274,-12541
5.5726,10276,-12542
5.5724,10275,-12540
5.572,10269,-12538
5.572,10269,-12539
5.5726,10265,-12536
5.573,10261,-12537
5.573,10258,-12531
5.573,10262,-12531
5.5736,10258,-12535
5.5734,10249,-12537
5.573,10243,-12537
5.573,10237,-12528
5.5736,10235,-12529
5.5734,10229,-12526
5.573,10224,-12513
5.5736,10222,-12521
5.574,10212,-12516
5.574,10212,-12530
5.5746,10207,-12531
5.5744,10207,-12526
5.574,10208,-12525
5.574,10198,-12534
5.5746,10194,-12532
5.5744,10195,-12526
5.5746,10195,-12526
5.575,10203,-12523
5.5744,10191,-12520
5.5752,10190,-12524
5.5754,10192,-12526
5.575,10192,-12530
5.5744,10198,-12528
5.5752,10197,-12526
5.5754,10204,-12525
5.5756,10207,-12522
5.5766,10195,-12526
5.5758,10199,-12530
5.5756,10202,-12529
5.5766,10200,-12518
5.5764,10201,-12527
5.576,10209,-12539
5.5766,10211,-12531
5.5764,10209,-12524
5.5766,10213,-12524
5.5764,10215,-12522
5.5773,10209,-12519
5.5774,10216,-12522
5.5776,10217,-12518
5.5774,10210,-12519
5.5764,10214,-12517
5.5773,10217,-12523
5.578,10219,-12530
5.578,10216,-12525
5.578,10223,-12527
5.578,10231,-12527
5.578,10231,-12524
5.5774,10228,-12520
5.5776,10233,-12524
5.5786,10232,-12525
5.579,10230,-12525
5.5784,10229,-12532
5.578,10224,-12529
5.578,10231,-12531
5.578,10245,-12532
5.5786,10242,-12527
5.579,10234,-12527
5.5796,10241,-12519
5.5794,10242,-12519
5.5796,10235,-12522
5.5794,10233,-12527
5.5796,10246,-12530
5.58,10247,-12530
5.58,10244,-12533
5.58,10249,-12528
5.58,10250,-12525
5.58,10252,-12527
5.58,10252,-12527
5.58,10252,-12525
5.5806,10256,-12528
5.581,10255,-12529
5.581,10246,-12525
5.581,10253,-12525
5.581,10262,-12532
5.581,10257,-12524
5.581,10257,-12520
5.5816,10267,-12517
5.582,10265,-12517
5.582,10258,-12520
5.582,10260,-12523
5.5826,10266,-12528
5.583,10268,-12530
5.583,10271,-12532
5.583,10268,-12525
5.583,10272,-12524
5.583,10279,-12526
5.583,10278,-12525
5.583,10271,-12530
5.5836,10273,-12527
5.5834,10275,-12526
5.583,10271,-12527
5.5836,10275,-12534
5.584,10278,-12532
5.5834,10283,-12530
5.5836,10272,-12535
5.5834,10278,-12529
5.5843,10285,-12524
5.5856,10276,-12529
5.5854,10280,-12521
5.5844,10284,-12525
5.584,10279,-12532
5.5853,10273,-12532
5.586,10268,-12541
5.5854,10268,-12538
5.5856,10275,-12534
5.586,10278,-12517
5.5866,10284,-12513
5.5864,10288,-12520
5.586,10282,-12530
5.5866,10285,-12525
5.5864,10283,-12528
5.5866,10275,-12536
5.587,10274,-12541
5.5876,10278,-12533
5.5874,10281,-12525
5.5876,10279,-12531
5.5874,10280,-12527
5.587,10276,-12530
5.5883,10278,-12522
5.589,10276,-12519
5.5884,10273,-12519
5.588,10269,-12531
5.5893,10271,-12534
5.5887,10275,-12535
5.5893,10272,-12528
5.5894,10278,-12522
5.5896,10279,-12520
5.59,10273,-12517
5.59,10274,-12517
5.5906,10273,-12525
5.5904,10272,-12522
5.59,10267,-12521
5.5906,10270,-12513
5.5916,10267,-12522
5.5914,10263,-12530
5.5916,10265,-12532
5.592,10268,-12532
5.592,10277,-12533
5.5914,10274,-12531
5.5916,10268,-12522
5.592,10271,-12524
5.5926,10274,-12524
5.593,10271,-12524
5.5924,10271,-12528
5.5926,10278,-12530
5.593,10284,-12535
5.593,10280,-12535
5.593,10280,-12529
5.5936,10286,-12528
5.594,10279,-12529
5.594,10275,-12530
5.594,10273,-12534
5.5946,10268,-12527
