scl , ecg , emg_trap
5.1745,-2960.7,-10401
5.1755,-2902.2,-10417
5.1765,-2819.7,-10426
5.1765,-2746.3,-10437
5.1765,-2669.8,-10444
5.1781,-2605.2,-10442
5.1795,-2568.3,-10436
5.18,-2551.8,-10432
5.1805,-2534.2,-10442
5.1821,-2526.1,-10443
5.183,-2537,-10433
5.1835,-2537.5,-10435
5.184,-2540.4,-10447
5.1845,-2553.1,-10442
5.185,-2552.4,-10432
5.1855,-2556.3,-10432
5.1865,-2567.3,-10434
5.1875,-2560.3,-10441
5.1885,-2554.9,-10445
5.1895,-2552.1,-10444
5.19,-2550.7,-10450
5.1905,-2544.1,-10448
5.191,-2542.6,-10448
5.1915,-2547,-10454
5.1925,-2545,-10450
5.193,-2545.2,-10446
5.1935,-2539.8,-10447
5.1945,-2534.6,-10450
5.1955,-2526.2,-10450
5.196,-2522.6,-10445
5.1971,-2520,-10433
5.198,-2512.7,-10431
5.1985,-2514.3,-10433
5.1995,-2520,-10431
5.2,-2522.2,-10430
5.2005,-2508.7,-10442
5.201,-2508.4,-10448
5.2021,-2516.1,-10445
5.2035,-2509.8,-10448
5.204,-2503.8,-10458
5.2051,-2496.7,-10460
5.206,-2493.5,-10457
5.2065,-2480.8,-10456
5.207,-2481.8,-10452
5.2075,-2484,-10448
5.208,-2479.7,-10445
5.208,-2470.6,-10446
5.2091,-2468.4,-10448
5.21,-2478.3,-10447
5.2111,-2471.5,-10438
5.212,-2456.9,-10441
5.2125,-2447.3,-10452
5.213,-2449.6,-10445
5.2141,-2443.6,-10441
5.2145,-2443.5,-10442
5.2145,-2439.7,-10446
5.2155,-2429.4,-10454
5.2165,-2433,-10455
5.217,-2430.2,-10457
5.2175,-2412,-10463
5.2185,-2403.2,-10465
5.2201,-2395.1,-10458
5.221,-2391.5,-10451
5.221,-2392,-10451
5.2215,-2387.2,-10452
5.222,-2387.3,-10453
5.2225,-2374.8,-10452
5.223,-2363.6,-10458
5.2235,-2368.5,-10460
5.2245,-2351.1,-10452
5.2255,-2338.8,-10452
5.226,-2340.2,-10451
5.2265,-2331.5,-10451
5.2275,-2322.5,-10451
5.2285,-2307.7,-10451
5.229,-2296.3,-10453
5.229,-2282.8,-10456
5.2295,-2276.7,-10461
5.2305,-2271.9,-10466
5.231,-2261.2,-10463
5.2326,-2248.4,-10456
5.234,-2235.7,-10455
5.234,-2228.1,-10457
5.2345,-2228.5,-10458
5.235,-2227.5,-10456
5.235,-2211,-10460
5.2361,-2197.3,-10460
5.237,-2181.2,-10459
5.2375,-2165,-10461
5.238,-2158.5,-10456
5.2391,-2157.6,-10458
5.24,-2143.7,-10452
5.2405,-2128.2,-10447
5.241,-2122.2,-10445
5.2421,-2115.4,-10447
5.243,-2104.7,-10456
5.243,-2094.6,-10459
5.2435,-2087.1,-10460
5.244,-2082.8,-10467
5.2445,-2079.9,-10472
5.2455,-2070.1,-10472
5.2465,-2056.9,-10462
5.2475,-2045.2,-10458
5.248,-2044.7,-10461
5.2485,-2035.8,-10458
5.249,-2036.9,-10459
5.2495,-2049.9,-10459
5.25,-2040.1,-10459
5.2505,-2036.8,-10456
5.2521,-2045.9,-10459
5.253,-2049.1,-10465
5.2535,-2051.6,-10463
5.2545,-2057.7,-10458
5.255,-2059.5,-10447
5.255,-2065.6,-10442
5.2561,-2086.9,-10432
5.257,-2103.9,-10428
5.257,-2115.5,-10437
5.2575,-2128.7,-10436
5.2585,-2151,-10446
5.2595,-2172.3,-10451
5.2605,-2190.3,-10450
5.2615,-2207,-10451
5.2626,-2225.4,-10442
5.263,-2251.2,-10438
5.2636,-2273.2,-10434
5.2645,-2294.6,-10434
5.265,-2316.5,-10438
5.265,-2340.3,-10437
5.2655,-2365,-10435
5.2665,-2379.7,-10434
5.2681,-2388.8,-10435
5.2684,-2402.2,-10430
5.2686,-2420.5,-10424
5.2701,-2433.5,-10421
5.271,-2448.5,-10415
5.271,-2463.8,-10408
5.2716,-2474.5,-10409
5.272,-2487.9,-10415
5.272,-2500.8,-10417
5.2725,-2513.6,-10420
5.2741,-2514.2,-10418
5.275,-2515.8,-10409
5.2756,-2524.1,-10421
5.276,-2528.4,-10424
5.2766,-2538.1,-10416
5.2775,-2549.7,-10416
5.278,-2555.1,-10413
5.2786,-2557.1,-10414
5.279,-2560.8,-10407
5.2796,-2567.2,-10402
5.2805,-2567.4,-10410
5.2816,-2568.7,-10415
5.282,-2572.1,-10413
5.2825,-2569.9,-10414
5.2836,-2565.5,-10421
5.284,-2560.2,-10402
5.284,-2579.8,-10407
5.2846,-2585.7,-10421
5.2855,-2577.4,-10418
5.2866,-2581.2,-10419
5.287,-2583.3,-10414
5.2881,-2586.6,-10416
5.289,-2585.1,-10415
5.2896,-2582,-10405
5.29,-2588.2,-10401
5.2905,-2578.7,-10411
5.291,-2571.3,-10414
5.2916,-2576,-10412
5.292,-2571.7,-10412
5.2926,-2576.1,-10410
5.293,-2579.6,-10413
5.2935,-2586.4,-10417
5.2951,-2584.9,-10411
5.2965,-2579.9,-10406
5.297,-2579.3,-10405
5.297,-2567.6,-10406
5.2976,-2557.6,-10408
5.2975,-2559.7,-10407
5.2976,-2566.5,-10409
5.298,-2567.6,-10411
5.2985,-2571.6,-10415
5.3001,-2568.2,-10414
5.3015,-2567.4,-10414
5.3026,-2560.4,-10412
5.303,-2558.5,-10409
5.303,-2555,-10404
5.303,-2554.1,-10404
5.3036,-2556,-10411
5.3045,-2551.9,-10408
5.3045,-2557.2,-10408
5.3051,-2561.6,-10407
5.3071,-2561.7,-10407
5.3075,-2558.5,-10408
5.3076,-2549.3,-10413
5.3086,-2544.4,-10408
5.309,-2532.9,-10397
5.3101,-2540.7,-10396
5.311,-2549.4,-10399
5.311,-2544.3,-10400
5.311,-2537.4,-10399
5.3116,-2547.6,-10403
5.312,-2562.5,-10407
5.3125,-2555.8,-10407
5.3136,-2553.8,-10401
5.3145,-2555.6,-10393
5.3156,-2556.6,-10391
5.3155,-2562,-10390
5.3156,-2561.5,-10392
5.3166,-2560.3,-10391
5.3164,-2561.7,-10389
5.3171,-2565,-10389
5.3186,-2565.2,-10393
5.3195,-2560.5,-10394
5.32,-2557.1,-10386
5.32,-2559.7,-10381
5.3205,-2555.1,-10389
5.3216,-2551.3,-10383
5.322,-2562.2,-10384
5.322,-2558.1,-10394
5.3225,-2556.2,-10389
5.3236,-2566.1,-10391
5.3235,-2567.5,-10393
5.3236,-2567.8,-10393
5.3246,-2561.8,-10396
5.3255,-2563.1,-10400
5.3271,-2567.8,-10393
5.3274,-2571.2,-10386
5.3275,-2581.2,-10396
5.328,-2591.2,-10405
5.328,-2589.8,-10397
5.328,-2583.1,-10400
5.3285,-2590.6,-10400
5.329,-2598.9,-10397
5.3301,-2587.4,-10400
5.3316,-2586.5,-10397
5.332,-2588.3,-10398
5.3326,-2581.2,-10398
5.333,-2585.3,-10397
5.333,-2595.1,-10395
5.3335,-2592.8,-10397
5.334,-2594.1,-10393
5.3346,-2603.9,-10397
5.3355,-2602.3,-10408
5.336,-2605.1,-10414
5.336,-2602.1,-10411
5.3371,-2597.1,-10401
5.3385,-2595.3,-10393
5.3384,-2606.3,-10390
5.338,-2610,-10394
5.3385,-2595.3,-10394
5.339,-2590.7,-10401
5.3396,-2600.4,-10405
5.3406,-2602.7,-10406
5.341,-2601.5,-10403
5.3421,-2602.2,-10408
5.3425,-2594.9,-10404
5.3426,-2595.3,-10399
5.343,-2586.7,-10399
5.343,-2596.5,-10400
5.3435,-2606.1,-10392
5.344,-2611,-10390
5.3445,-2619.6,-10390
5.3456,-2615.7,-10392
5.3465,-2616.1,-10401
5.347,-2612.7,-10402
5.347,-2604.6,-10403
5.3481,-2604.1,-10402
5.3484,-2602.9,-10397
5.348,-2603.8,-10386
5.3486,-2606.2,-10390
5.349,-2604.7,-10388
5.349,-2605.1,-10386
5.3501,-2611.7,-10385
5.351,-2612.9,-10383
5.3521,-2607.9,-10388
5.3525,-2600.2,-10399
5.3525,-2603.1,-10406
5.353,-2606,-10405
5.353,-2604.5,-10406
5.353,-2617.8,-10402
5.3536,-2617.8,-10396
5.354,-2614.5,-10400
5.3551,-2618.6,-10402
5.356,-2612.6,-10396
5.3566,-2600.4,-10393
5.357,-2596.9,-10392
5.3575,-2603,-10387
5.358,-2593.1,-10383
5.358,-2597.8,-10378
5.358,-2608.6,-10378
5.3586,-2599.9,-10382
5.359,-2604.1,-10383
5.3595,-2612,-10392
5.3606,-2603.7,-10398
5.361,-2596.8,-10396
5.3616,-2595.4,-10397
5.362,-2608.2,-10398
5.3626,-2609.7,-10395
5.363,-2601.3,-10399
5.363,-2591.6,-10399
5.363,-2594.7,-10391
5.3636,-2599.1,-10401
5.364,-2616.2,-10400
5.3646,-2623.8,-10391
5.3655,-2613.6,-10393
5.366,-2611.6,-10391
5.3666,-2601.3,-10391
5.367,-2593.9,-10396
5.367,-2595.5,-10397
5.3676,-2596.2,-10396
5.368,-2599.1,-10395
5.368,-2602.1,-10385
5.368,-2600.6,-10391
5.3686,-2598.9,-10392
5.3696,-2614,-10392
5.37,-2615.8,-10403
5.3706,-2592.3,-10401
5.371,-2580.2,-10397
5.371,-2568.5,-10398
5.3716,-2558.8,-10394
5.372,-2545.9,-10397
5.3726,-2535.6,-10407
5.373,-2536.6,-10409
5.3736,-2527.6,-10406
5.3746,-2513.7,-10394
5.3744,-2526.3,-10407
5.3751,-2542.8,-10406
5.376,-2548.6,-10396
5.376,-2548.7,-10399
5.376,-2534.6,-10403
5.3766,-2532.3,-10401
5.377,-2507.7,-10394
5.3776,-2469.9,-10403
5.3786,-2458.9,-10406
5.3784,-2446.5,-10405
5.3791,-2427.7,-10408
5.38,-2409.7,-10404
5.38,-2425.6,-10404
5.3806,-2452.1,-10406
5.3816,-2458.6,-10403
5.3814,-2465.9,-10399
5.381,-2468.8,-10397
5.3816,-2478.7,-10398
5.3826,-2484.8,-10395
5.3836,-2498,-10392
5.3834,-2514.4,-10392
5.3836,-2513.2,-10385
5.3846,-2520.8,-10382
5.3856,-2531.5,-10383
5.3854,-2553.4,-10394
5.3856,-2575.5,-10399
5.3866,-2582.7,-10394
5.3864,-2568,-10390
5.386,-2560.4,-10390
5.3866,-2581.8,-10389
5.387,-2600.7,-10382
5.3876,-2616.2,-10385
5.3886,-2618.2,-10392
5.389,-2613,-10391
5.3896,-2609,-10394
5.39,-2606.9,-10393
5.39,-2608.6,-10390
5.39,-2603.5,-10398
5.3906,-2611.3,-10398
5.391,-2616.7,-10396
5.3916,-2620.5,-10410
5.3926,-2621,-10409
5.3936,-2630.4,-10396
5.394,-2627,-10392
5.394,-2608.9,-10387
5.394,-2616.7,-10382
5.394,-2620.7,-10385
5.3946,-2621.5,-10389
5.3944,-2634.8,-10393
5.3946,-2653.4,-10395
5.3956,-2645.4,-10390
5.396,-2638.9,-10390
5.3966,-2636.1,-10380
5.3976,-2627.4,-10379
5.3974,-2632.6,-10381
5.3976,-2623.3,-10376
5.3986,-2636.1,-10384
5.3984,-2640.4,-10385
5.3986,-2643,-10389
5.399,-2652,-10394
5.399,-2648.3,-10395
5.4001,-2649.5,-10397
5.4004,-2642.1,-10396
5.4011,-2647.3,-10397
5.402,-2657.2,-10394
5.402,-2639.1,-10389
5.402,-2630.3,-10395
5.402,-2634.5,-10396
5.402,-2629.6,-10390
5.4026,-2623,-10395
5.403,-2620,-10400
5.403,-2624.5,-10400
5.4041,-2618.4,-10404
5.405,-2622.5,-10408
5.405,-2631.2,-10405
5.4056,-2620.3,-10394
5.406,-2623.8,-10391
5.406,-2633.2,-10391
5.4054,-2624.3,-10394
5.4061,-2628.4,-10397
5.407,-2632.8,-10396
5.4076,-2630.3,-10395
5.408,-2641,-10389
5.408,-2650.5,-10385
5.408,-2666.1,-10374
5.408,-2705.9,-10374
5.408,-2732.8,-10380
5.4091,-2702.2,-10388
5.4094,-2630.9,-10400
5.4096,-2549.3,-10395
5.41,-2517.6,-10411
5.4106,-2449.9,-10427
5.4116,-2328.3,-10435
5.4126,-2255.8,-10439
5.4124,-2156.6,-10438
5.412,-2011.2,-10441
5.4126,-1864.4,-10435
5.4124,-1663.7,-10436
5.4126,-1410.2,-10441
5.4136,-1087.1,-10435
5.4134,-817.31,-10432
5.4136,-685.32,-10419
5.4146,-707.21,-10409
5.415,-924.41,-10398
5.4156,-1233.7,-10373
5.416,-1526.4,-10359
5.416,-1839.2,-10343
5.416,-2073.3,-10332
5.416,-2244.2,-10321
5.416,-2431,-10318
5.4166,-2597.3,-10329
5.417,-2716.5,-10339
5.417,-2798.3,-10346
5.4181,-2848.4,-10355
5.419,-2819.7,-10370
5.419,-2747.7,-10376
5.419,-2659.1,-10380
5.419,-2578.1,-10389
5.419,-2530.2,-10387
5.419,-2499.6,-10380
5.4196,-2488.2,-10384
5.4206,-2470.8,-10394
5.4204,-2465.9,-10396
5.4206,-2475.7,-10399
5.4216,-2486,-10399
5.4226,-2496.1,-10396
5.423,-2506.3,-10392
5.423,-2505.3,-10390
5.4224,-2516.3,-10398
5.422,-2520.4,-10392
5.422,-2505.9,-10385
5.4231,-2504.5,-10389
5.424,-2502.2,-10397
5.424,-2494.9,-10396
5.4246,-2485.7,-10393
5.4256,-2491.9,-10397
5.4254,-2492.3,-10396
5.425,-2493,-10397
5.4256,-2506.6,-10399
5.426,-2496.4,-10393
5.426,-2487.8,-10394
5.4266,-2490.3,-10400
5.427,-2493.3,-10396
5.427,-2492,-10397
5.4276,-2480.2,-10391
5.4286,-2485.8,-10392
5.429,-2491,-10402
5.4284,-2477.1,-10400
5.4286,-2471.8,-10398
5.4296,-2467.1,-10402
5.4294,-2454.6,-10402
5.4296,-2452.2,-10396
5.43,-2460.9,-10401
5.43,-2458.8,-10398
5.4311,-2462.5,-10398
5.432,-2458.3,-10387
5.4314,-2454.3,-10382
5.431,-2443,-10384
5.4316,-2430.2,-10395
5.432,-2427.6,-10405
5.4326,-2436.9,-10402
5.4324,-2431.4,-10408
5.4326,-2433.4,-10407
5.433,-2432.5,-10397
5.4336,-2414.8,-10397
5.4346,-2402.3,-10401
5.435,-2401.9,-10401
5.435,-2396.3,-10400
5.435,-2402.9,-10400
5.4356,-2399.1,-10393
5.4354,-2381,-10395
5.4356,-2385.5,-10400
5.436,-2382.6,-10395
5.4366,-2378.3,-10388
5.437,-2368.2,-10401
5.4376,-2353,-10404
5.438,-2347.2,-10400
5.4386,-2343.6,-10397
5.439,-2330,-10395
5.439,-2330.9,-10403
5.439,-2326.7,-10395
5.439,-2315.1,-10387
5.4401,-2313.4,-10391
5.4404,-2298.3,-10395
5.4411,-2298.2,-10402
5.442,-2289.9,-10406
5.442,-2278.8,-10403
5.442,-2267.5,-10401
5.442,-2260.8,-10400
5.4426,-2254.1,-10400
5.4424,-2240.2,-10397
5.4426,-2234.7,-10399
5.443,-2236.5,-10407
5.4436,-2238.3,-10417
5.444,-2215.6,-10405
5.4446,-2202.3,-10408
5.445,-2190.1,-10413
5.4456,-2183.8,-10409
5.446,-2175,-10406
5.4466,-2159.6,-10399
5.4464,-2152.2,-10402
5.446,-2139.9,-10407
5.4466,-2119.9,-10405
5.447,-2111.3,-10404
5.4476,-2099.4,-10407
5.448,-2097.5,-10410
5.4486,-2100.3,-10405
5.449,-2087.3,-10403
5.449,-2080.5,-10402
5.449,-2067.7,-10401
5.4496,-2062,-10407
5.45,-2061.2,-10406
5.45,-2038.3,-10406
5.4511,-2042.2,-10406
5.452,-2040.6,-10400
5.452,-2019.7,-10402
5.452,-2006,-10402
5.4526,-1992.6,-10393
5.453,-1996.7,-10396
5.4536,-2002.6,-10404
5.4534,-1996.1,-10402
5.453,-1988.7,-10412
5.4536,-1984.6,-10424
5.454,-1992.8,-10422
5.4546,-1993.2,-10420
5.455,-1990.2,-10429
5.455,-1998.2,-10427
5.4556,-2002,-10422
5.4566,-2014.3,-10423
5.457,-2029.1,-10418
5.4564,-2043.3,-10411
5.456,-2055.7,-10408
5.4566,-2068,-10401
5.4576,-2081.1,-10400
5.458,-2113.1,-10411
5.458,-2128.1,-10414
5.4591,-2139.6,-10414
5.46,-2155.7,-10413
5.46,-2183,-10414
5.46,-2209.8,-10420
5.46,-2214.5,-10419
5.46,-2258.1,-10418
5.46,-2295,-10424
5.46,-2301.7,-10421
5.4611,-2315.8,-10411
5.462,-2324.2,-10406
5.4626,-2339.6,-10405
5.463,-2357.9,-10396
5.463,-2371.1,-10394
5.463,-2387.2,-10400
5.4636,-2394.5,-10400
5.4634,-2401.4,-10403
5.4636,-2420.7,-10406
5.4634,-2432,-10398
5.4636,-2440.4,-10398
5.464,-2447.5,-10407
5.4651,-2445.6,-10417
5.466,-2447.9,-10418
5.466,-2447.9,-10408
5.4666,-2469,-10409
5.4664,-2477.2,-10416
5.466,-2471.9,-10414
5.466,-2476,-10409
5.4666,-2497.4,-10413
5.4676,-2497.6,-10412
5.468,-2498.3,-10408
5.468,-2502.6,-10407
5.4686,-2499.1,-10412
5.469,-2502.6,-10406
5.469,-2506.1,-10401
5.469,-2507,-10399
5.469,-2501.7,-10397
5.469,-2495.7,-10401
5.4696,-2492.7,-10411
5.4694,-2502.9,-10412
5.469,-2506.2,-10400
5.4702,-2500,-10403
5.4716,-2494,-10408
5.472,-2495.8,-10405
5.4714,-2494.3,-10402
5.471,-2497.4,-10403
5.4716,-2504.8,-10407
5.472,-2499.3,-10403
5.472,-2500,-10405
5.472,-2501.1,-10406
5.472,-2493.6,-10404
5.472,-2494,-10406
5.4726,-2513.3,-10405
5.473,-2503.2,-10406
5.4736,-2491.4,-10415
5.474,-2488.4,-10415
5.474,-2481.4,-10404
5.4746,-2486,-10411
5.475,-2479.8,-10399
5.4744,-2478.8,-10406
5.4746,-2475,-10413
5.475,-2471.8,-10399
5.4756,-2486.3,-10401
5.476,-2482,-10399
5.476,-2472.4,-10399
5.476,-2482.2,-10401
5.4766,-2483.9,-10402
5.4764,-2484.3,-10405
5.4754,-2484.3,-10407
5.4761,-2482.2,-10410
5.4764,-2488.3,-10414
5.4766,-2476.8,-10414
5.4776,-2466.2,-10408
5.4786,-2469.6,-10401
5.4784,-2467,-10405
5.4786,-2463.2,-10400
5.479,-2475.1,-10399
5.4784,-2478,-10406
5.4786,-2470.3,-10399
5.4784,-2476.9,-10400
5.4786,-2483.3,-10405
5.4796,-2478.7,-10397
5.48,-2470.3,-10394
5.48,-2460.4,-10404
5.48,-2467.3,-10403
5.48,-2473,-10408
5.48,-2481,-10408
5.4806,-2492.9,-10405
5.481,-2492.3,-10404
5.4804,-2494.3,-10401
5.4806,-2497.9,-10405
5.481,-2487.9,-10403
5.4816,-2489.5,-10402
5.4814,-2481.9,-10403
5.4816,-2483.5,-10396
5.482,-2490.1,-10395
5.482,-2478.8,-10393
5.4826,-2496.8,-10398
5.4824,-2500.7,-10402
5.482,-2493.3,-10404
5.4826,-2480.2,-10408
5.4824,-2483.6,-10407
5.4832,-2495.9,-10421
5.4834,-2490.3,-10422
5.483,-2496.3,-10414
5.4836,-2502.1,-10408
5.4834,-2500.1,-10405
5.483,-2503.6,-10407
5.483,-2509.6,-10407
5.483,-2520.8,-10407
5.4836,-2519.7,-10408
5.484,-2520.4,-10410
5.484,-2514,-10409
5.4846,-2507.3,-10406
5.485,-2513.3,-10402
5.485,-2510,-10401
5.485,-2501.3,-10402
5.485,-2499.3,-10405
5.485,-2502.6,-10398
5.485,-2521.1,-10403
5.485,-2520.1,-10406
5.4844,-2516.7,-10408
5.4852,-2519.7,-10413
5.486,-2516.6,-10410
5.486,-2506.5,-10415
5.4866,-2509.4,-10417
5.4864,-2507.3,-10416
5.486,-2513,-10411
5.486,-2528.1,-10406
5.486,-2528.8,-10391
5.486,-2519.9,-10398
5.486,-2514,-10409
5.4872,-2506.9,-10408
5.488,-2508.3,-10412
5.488,-2514.5,-10410
5.4874,-2522.2,-10408
5.487,-2528.1,-10405
5.4876,-2518.9,-10408
5.4874,-2536.1,-10406
